plume_id,emission_source_id,wind_independent_emission_rate_kghmps,wind_mps
5677,2291,13.61968961,1.724276423
5678,2289,12.54781896,3.58741045
5680,2289,55.86065123,3.58741045
5681,2289,34.17040764,3.58741045
5684,2290,43.75386863,2.779832125
5685,2288,4.603081769,5.486486912
5690,2293,27.95246368,6.206139088
5691,2293,20.66806678,6.206139088
5695,2329,23.03824477,3.350030899
5696,785,95.02018211,3.072253227
5698,2330,162.3098404,2.332903147
5699,2330,73.45202272,2.332903147
5700,2331,50.96417131,2.383829117
5701,2345,34.25476717,2.332903147
5702,2345,20.2189093,2.332903147
5703,2345,11.87836714,2.332903147
5705,2332,66.45795805,2.332903147
5706,2332,83.16549781,2.332903147
5707,2333,22.565505,2.288921833
5710,2317,2.494497059,2.383829117
5711,2334,21.92523857,2.935352087
5712,2334,10.74945434,2.935352087
5713,2318,18.63758941,3.000166893
5715,2336,21.86170781,4.444611549
5716,2336,26.3986257,4.444611549
5717,2336,9.255091343,4.444611549
5720,2294,17.07848502,4.444611549
5721,2294,17.77352072,4.444611549
5722,2294,5.937023166,4.444611549
5723,2346,31.6928002,3.479333639
5724,2319,21.45518013,4.604333878
5727,2295,11.62665174,4.470074177
5728,2295,11.10925136,4.470074177
5729,2295,15.68247957,4.526673794
5730,2296,14.5369733,4.250166893
5731,2296,11.65164355,4.250166893
5733,2296,9.6771863,4.422507286
5735,2348,16.0872301,4.375166893
5736,2348,38.66483014,4.515099525
5750,2297,34.14520589,8.245371819
5754,2298,55.92358502,8.635687828
5755,2298,15.85798741,8.152778625
5756,2349,14.5970334,8.152778625
5757,2298,29.92303163,8.152778625
5758,2298,41.35993967,8.152778625
5759,2349,8.684289928,8.152778625
5760,2299,17.00657416,8.405094147
5763,2300,33.82488428,5.436020374
5764,2300,39.9937468,5.436020374
5765,2300,26.02213877,5.436020374
5769,2301,6.059370446,5.915187359
5770,2301,6.621846768,5.915187359
5771,2301,19.55355719,5.915187359
5772,2302,99.26544274,5.753149986
5773,2303,120.4162724,5.095556736
5774,2302,47.40970831,5.023797512
5776,2304,49.33311133,5.139538288
5777,2306,14.42558575,4.485681057
5778,2306,17.37298468,4.485681057
5779,2307,14.44438006,4.469477177
5780,2307,18.52835591,4.469477177
5781,2307,23.9232946,4.406977177
5782,2306,17.5835571,4.485681057
5784,2308,87.64561433,4.418551445
5785,2341,200.7552688,4.391370773
5786,2309,9.199617211,4.391370773
5787,2309,3.518582653,4.391370773
5788,2309,4.500924788,4.391370773
5789,2341,82.94544442,4.391370773
5791,2310,201.4564703,4.363593102
5793,2308,876.9990578,4.363593102
5794,2341,179.9433288,4.363593102
5798,2312,114.4301662,5.541837692
5799,2312,87.08532922,5.541837692
5800,2313,15.83967194,5.541837692
5801,2312,103.2853783,5.541837692
5805,2316,7.009077125,4.23904705
5807,2314,40.86972719,4.853133678
5808,2315,35.59509686,4.67720747
5811,2320,8.744799467,3.88719511
5812,2320,13.53633259,3.88719511
5814,2321,6.151786968,4.07469511
5815,2321,7.849464376,4.07469511
5816,2342,14.27219746,3.450356007
5817,2342,29.28792947,3.450356007
5818,2322,32.17033487,3.450356007
5819,2322,54.67842491,3.450356007
5820,2343,30.38961234,3.450356007
5822,2347,70.84276959,3.662656546
5823,2323,23.01739039,3.410341501
5824,2238,42.41709678,0.84609133
5826,2238,53.37943878,0.718443751
5828,2237,71.33993622,0.760443151
5829,2237,21.52652071,0.648999333
5830,2324,58.17051371,1.431406498
5831,2324,56.31493204,1.431406498
5832,2324,75.31636135,1.431406498
5833,2324,67.33605408,1.560708404
5834,2344,19.76831583,1.431406498
5835,2344,37.15975513,1.560708404
5836,2344,18.31620748,1.560708404
5837,2305,18.98560127,1.17909193
5839,2305,34.55756966,1.17909193
5840,2305,50.77969207,1.17909193
5841,2325,35.16323406,0.625851154
5842,2325,42.13338827,0.625851154
5843,2325,39.19750503,0.625851154
5844,2325,28.69659251,1.069967628
5845,2326,28.79379626,1.090801001
5846,2326,54.56615198,1.090801001
5847,2326,42.94663894,1.090801001
5848,2327,45.92003315,1.933393598
5849,2327,17.33018591,1.933393598
5851,2327,9.833010166,1.933393598
5852,2311,8.653138873,1.266726851
5853,2311,23.78474887,1.266726851
5854,2328,28.31845973,1.340801001
5855,2328,45.73837016,1.340801001
5856,2335,24.1903799,1.998208404
5857,2335,59.68657387,1.998208404
5858,2335,41.13952121,2.611144066
5860,2339,154.5339744,1.560708404
5862,2337,9.243705186,1.972255111
5863,2337,6.922094587,1.972255111
5865,2338,24.01979747,1.942162514
5866,2340,7.405305133,2.078736544
5979,721,32.30892794,2.245165586
5980,2394,278.9063276,1.973931909
5983,933,26.22179325,3.299073219
5991,2395,21.58700877,2.16606164
5992,2395,30.49730084,2.16606164
5996,724,28.7154776,2.214672565
5997,724,21.11249367,2.214672565
5998,724,124.0921351,2.214672565
5999,2410,25.45811975,2.698265553
6000,672,11.02608952,2.76770997
6001,672,30.22171789,2.76770997
6002,2397,62.04185253,2.779284239
6003,2397,746.6936825,2.779284239
6004,2397,1111.463199,2.779284239
6005,2397,930.2140232,2.779284239
6006,927,10.93589999,2.825580359
6007,826,101.678325,2.890395164
6012,770,23.25110426,1.548005939
6013,767,73.25757975,1.765598536
6014,774,72.60484018,1.765598536
6016,774,226.6155035,1.765598536
6017,767,13.42456826,1.765598536
6022,774,242.9374733,1.765598536
6025,955,10.82354115,1.765598536
6026,955,79.53749403,1.765598536
6036,2350,448.8658975,2.795487881
6037,2350,309.1913587,2.499394655
6038,709,29.15745477,2.455413342
6039,1101,27.53375063,1.351246715
6040,709,11.65077101,2.825580359
6041,1101,27.42267483,1.351246715
6042,1101,10.92263243,2.494562387
6043,709,11.17987086,2.825580359
6045,2399,10.2044509,2.455413342
6046,2351,239.5955278,1.392913342
6047,2351,266.8784022,2.239932537
6048,2351,258.1388386,2.239932537
6050,960,25.27329956,1.392913342
6051,960,49.27601247,1.392913342
6052,1103,119.6943603,1.337357879
6053,1103,51.30137085,1.337357879
6056,638,65.90023013,1.337357879
6058,2416,10.93354273,1.466987491
6061,2352,18.41075835,1.383654118
6063,2352,12.81049275,2.767710686
6064,2352,6.581776535,2.767710686
6068,2353,73.08229208,2.307062149
6069,2353,77.35265371,2.307062149
6070,1334,130.4400106,4.571649551
6071,2353,25.78082648,3.588424921
6072,1522,27.62110038,4.571649551
6073,1522,9.142200548,4.571649551
6076,1111,18.56800396,2.272340059
6078,1111,37.08472322,2.272340059
6080,1111,16.40532892,3.442591667
6083,1110,23.08898952,2.283914089
6084,2417,10.16063961,2.272340059
6085,2418,38.24309737,2.272340059
6086,1110,27.26389844,3.512036085
6089,2417,14.55427484,3.442591667
6090,2418,29.82761863,3.442591667
6091,2418,118.761706,3.442591667
6092,1110,21.92819195,3.512036085
6093,2418,46.33751294,3.442591667
6095,2354,36.91171776,3.512036085
6097,2354,29.89304484,3.512036085
6099,2354,19.54403936,3.512036085
6101,1123,22.64989943,3.512036085
6102,1123,9.004374391,3.512036085
6103,1123,23.17468065,3.512036085
6105,2355,52.32290468,3.393980503
6106,2355,65.75498323,3.393980503
6108,2355,20.48450498,3.393980503
6110,2422,15.09004808,3.711110115
6111,2356,14.17264804,3.618517637
6112,2411,15.8163688,3.588424921
6114,1640,63.90767958,3.116202831
6118,2357,100.4616889,3.637036085
6119,693,13.13913324,3.637036085
6120,2358,9.793738269,4.898038387
6121,2359,26.18160234,4.884149551
6127,2361,93.18074622,3.060188532
6129,2361,84.82951578,3.060188532
6130,2362,13.21127643,3.277803421
6131,2362,11.61837881,3.523151636
6132,2362,46.13581348,3.523151636
6133,2363,267.1305837,3.52083683
6134,2363,242.0253895,3.52083683
6135,2364,76.56623,3.52083683
6136,2365,13.49375167,3.428244114
6137,2366,23.33643409,3.372688532
6138,2412,4.686650645,3.428244114
6140,2366,24.42769691,3.372688532
6141,2412,5.713058107,3.428244114
6144,2401,100.2980911,1.630486965
6150,785,41.59113586,2.137431383
6152,785,50.98854765,2.137431383
6153,2367,52.27542389,1.831875801
6155,2367,62.25541493,1.831875801
6158,2368,18.56049127,2.019068003
6160,2368,23.69863466,2.019068003
6161,2368,35.95553574,2.019068003
6162,2368,18.59032596,2.019068003
6163,2368,15.9670965,2.231827974
6165,2369,23.91437789,2.049160719
6166,2413,7.33120991,2.049160719
6168,2370,42.50522307,2.035271883
6169,2370,164.2492886,2.035271883
6170,2370,257.2558346,2.035271883
6176,2371,15.594007,2.035271883
6177,2371,7.056426128,2.035271883
6178,2371,8.505013436,2.298957586
6180,2372,19.96474421,2.053790331
6181,2824,16.53696443,2.275809288
6182,2398,14.01240449,2.82870698
6245,2409,9.988928387,2.385968924
6254,2442,258.0139142,3.222873211
6256,2433,27.71500155,3.518957138
6257,2433,10.43591579,3.518957138
6258,2434,89.00880693,3.368494034
6259,2434,39.92819714,3.368494034
6260,2434,79.53630656,3.368494034
6262,2435,20.03690353,3.928679228
6263,2435,41.81272881,3.928679228
6265,2436,10.07712667,3.516642332
6266,2436,10.90163893,3.516642332
6267,2436,13.360297,3.516642332
6269,2437,33.74218259,5.483335018
6270,2437,46.40564934,5.483335018
6271,2437,33.28292249,5.483335018
6272,2437,89.75018145,5.483335018
6274,2438,13.67038158,5.483335018
6275,2438,9.490296483,5.483335018
6277,2439,23.49033231,7.144049168
6279,2440,62.0584214,7.144049168
6282,2441,28.66762884,6.854697227
6284,2447,247.1728385,6.797839165
6285,2447,210.8291951,6.797839165
6286,2447,175.937209,7.343694687
6288,2347,247.263535,5.70987606
6296,2323,31.7934535,6.693231583
6302,2443,38.10606013,6.906194687
6303,774,200.2043783,5.522213459
6305,955,61.56853584,5.522213459
6311,638,18.75218115,5.258324623
6312,2449,21.08858099,5.290731907
6313,2416,220.0160655,5.415731907
6318,2437,30.41284075,5.054274559
6322,2444,67.96865544,5.042700291
6325,2444,133.659862,4.447508812
6329,2445,10.01422545,3.617888451
6330,2445,45.82510485,3.482000113
6332,2445,40.69015051,3.482000113
6333,2332,15.92896415,7.708219528
6337,2450,42.29013616,5.438934803
6338,2450,26.6399073,5.438934803
6340,2450,25.05417876,5.438934803
6341,2451,24.6810777,6.506458282
6342,2376,9.665040494,5.653049946
6344,2483,32.15554258,6.477637291
6345,2483,20.35183752,6.477637291
6346,2483,37.76587846,6.477637291
6347,2484,31.15569609,4.536985874
6352,1699,29.29690927,7.875785351
6353,1699,11.84403656,7.875785351
6425,1206,41.55585461,6.379535198
6427,1582,52.13935807,6.749905586
6428,1582,49.37805939,6.749905586
6458,2522,13.04616056,5.963409424
6459,2522,11.5506912,5.963409424
6460,2523,16.54881146,5.935631752
6461,2523,39.72370147,5.935631752
6462,2524,10.62892457,5.905539036
6463,2522,15.86184778,5.963409424
6464,2484,25.73774511,4.973293781
6465,2484,15.1148944,4.973293781
6468,1361,37.1400318,5.541275024
6470,2525,280.4859636,5.541275024
6471,1361,39.20333328,5.541275024
6479,2526,48.15805737,5.904700756
6481,2529,75.19954537,5.241812229
6482,2527,360.2211995,5.241812229
6483,2528,167.2602187,5.723293304
6487,2528,104.779136,6.772756577
6488,2528,117.0932714,6.772756577
6489,2516,21.45442055,4.484867573
6490,2516,8.686575483,4.484867573
6491,2516,9.485021922,5.025071144
6492,2517,21.6376026,3.987182617
6494,2517,22.08729443,3.987182617
6496,1726,42.80865753,3.802849054
6497,2518,22.29894318,5.496472836
6501,2519,63.60057364,5.245051861
6502,2520,22.46373553,5.109242916
6503,2521,135.0325154,5.18949604
6504,2171,70.96957562,4.981720448
6505,2172,41.65124416,2.586628199
6506,2172,35.39248532,2.586628199
6507,2172,22.09950089,2.586628199
6509,2171,107.2681371,4.981720448
6511,2171,202.9439579,4.981720448
6514,2530,30.22605801,6.778216839
6515,2530,43.61842568,6.516643047
6664,1582,55.36795183,3.021624327
6666,1587,176.5994339,3.021624327
6667,1587,240.4131293,3.021624327
6671,2562,42.40160531,3.963904381
6672,2564,18.04049191,3.785663843
6673,2564,20.44539069,3.785663843
6675,1585,136.4241561,3.743997097
6676,1585,173.8852379,3.743997097
6683,2563,12.63634871,3.945385933
6793,2655,15.54134015,6.655903339
6794,2656,9.889939811,6.709144115
6795,2657,16.54242854,6.709144115
6802,2660,24.18287392,6.616551876
6803,2651,238.6384244,6.616551876
6812,2652,315.4939671,6.405903339
6815,2651,167.4658574,6.616551876
6816,2660,27.52402401,6.616551876
6817,2653,269.8039365,6.799422264
6818,2653,142.1742461,6.799422264
6820,2661,20.55483928,6.799422264
6822,2651,117.9671476,6.616551876
6823,2658,265.0182862,6.405903339
6825,2652,501.6914641,6.405903339
6826,2654,36.3835435,6.310996056
6829,2521,7.706413964,4.77589035
6830,1202,13.38674387,6.834144115
6831,2662,7.346659111,6.834144115
6833,2663,5.369762596,4.787464142
6834,2663,19.62674288,4.787464142
6835,2664,35.25191545,5.973877907
6836,2665,57.90640979,6.010915279
6838,2649,145.6856807,5.698415279
6845,2440,36.22574984,5.622026443
6847,2657,20.22303189,5.878970623
6849,2487,21.25601217,5.446100235
6850,2487,60.34548603,6.627243996
6851,2666,28.37999268,7.321688652
6852,2346,16.30974198,7.35641098
6853,1206,7.975937569,7.35641098
6855,1206,17.74218911,7.35641098
6856,2432,62.49078793,7.057799816
6857,2432,21.26092581,8.208031654
6858,2667,134.150881,6.8402071
6861,2668,11.70280362,6.727611542
6862,2668,13.82736355,6.727611542
6864,748,14.15947921,6.328999043
6865,748,11.44591111,6.328999043
6920,2714,74.51171935,7.044349194
6959,2747,19.87893254,11.67021656
6962,2749,33.77504009,11.84559727
6963,2748,9.187768917,11.84559727
6982,2786,8.357888029,10.91109085
6983,2785,22.7554243,10.91109085
6984,2785,8.901989759,10.91109085
6986,2784,32.55144407,10.19468975
