timestamp,channel 1,channel 2,channel 3,channel 4
11/03/2021 16:34:04,-17.1,-214.5,,
11/03/2021 16:34:05,-17.1,-214.5,,
11/03/2021 16:34:06,-17.2,-215,,
11/03/2021 16:34:07,-17.1,-213.8,,
11/03/2021 16:34:08,-17.4,-212.8,,
11/03/2021 16:34:09,-17.6,-211.5,,
11/03/2021 16:34:10,-17.7,-211.6,,
11/03/2021 16:34:11,-17.6,-212.2,,
11/03/2021 16:34:12,-17.7,-212.2,,
11/03/2021 16:34:13,-17.8,-209.7,,
11/03/2021 16:34:14,-17.8,-211.9,,
11/03/2021 16:34:15,-17.7,-213.6,,
11/03/2021 16:34:16,-17.3,-213.8,,
11/03/2021 16:34:17,-17.3,-214.6,,
11/03/2021 16:34:18,-17.2,-214.6,,
11/03/2021 16:34:19,-17.2,-213.8,,
11/03/2021 16:34:20,-17,-214.6,,
11/03/2021 16:34:21,-17.3,-214,,
11/03/2021 16:34:22,-17.6,-214.7,,
11/03/2021 16:34:23,-17.6,-216,,
11/03/2021 16:34:24,-17.7,-219.4,,
11/03/2021 16:34:25,-17.6,-217.7,,
11/03/2021 16:34:26,-17.7,-216.6,,
