timestamp,channel 1,channel 2,channel 3,channel 4
11/04/2021 16:42:50,,-217.5,,0.9
11/04/2021 16:42:51,,-219.5,,0.9
11/04/2021 16:42:52,,-219.9,,0.9
11/04/2021 16:42:53,,-219.1,,0.9
11/04/2021 16:42:54,,-217.1,,0.9
11/04/2021 16:42:55,,-216.2,,0.9
11/04/2021 16:42:56,,-217.9,,0.9
11/04/2021 16:42:57,,-218,,0.9
11/04/2021 16:42:58,,-216.3,,0.9
11/04/2021 16:42:59,,-217.4,,0.9
11/04/2021 16:43:00,,-219.5,,0.9
11/04/2021 16:43:01,,-221.2,,0.9
11/04/2021 16:43:02,,-220.1,,0.9
11/04/2021 16:43:03,,-221.3,,0.9
11/04/2021 16:43:04,,-220.5,,0.9
11/04/2021 16:43:05,,-221.7,,0.9
11/04/2021 16:43:06,,-222.1,,0.9
11/04/2021 16:43:07,,-221,,0.9
11/04/2021 16:43:08,,-220.9,,0.9
11/04/2021 16:43:09,,-221.2,,0.9
11/04/2021 16:43:10,,-222.1,,0.9
11/04/2021 16:43:11,,-221.1,,0.9
11/04/2021 16:43:12,,-221.4,,0.9
11/04/2021 16:43:13,,-221.6,,0.9
11/04/2021 16:43:14,,-220,,0.9
11/04/2021 16:43:15,,-217.7,,0.9
11/04/2021 16:43:16,,-217.9,,0.9
11/04/2021 16:43:17,,-217.2,,0.9
11/04/2021 16:43:18,,-217.5,,0.9
11/04/2021 16:43:19,,-216.7,,0.9
11/04/2021 16:43:20,,-215.6,,0.9
11/04/2021 16:43:21,,-216,,0.9
11/04/2021 16:43:22,,-216.6,,0.9
11/04/2021 16:43:23,,-216.8,,0.9
11/04/2021 16:43:24,,-219.7,,0.9
11/04/2021 16:43:25,,-219.1,,0.9
11/04/2021 16:43:26,,-219.4,,0.9
11/04/2021 16:43:27,,-221.1,,0.9
11/04/2021 16:43:28,,-219.9,,0.9
11/04/2021 16:43:29,,-219.6,,0.9
11/04/2021 16:43:30,,-219.6,,0.9
11/04/2021 16:43:31,,-221,,0.9
11/04/2021 16:43:32,,-221,,0.9
11/04/2021 16:43:33,,-217.9,,1
11/04/2021 16:43:34,,-218,,1.7
11/04/2021 16:43:35,,-220,,2.1
11/04/2021 16:43:36,,-221.6,,2.3
11/04/2021 16:43:37,,-222.3,,2.4
11/04/2021 16:43:38,,-222.6,,2.4
11/04/2021 16:43:39,,-222.8,,2.5
11/04/2021 16:43:40,,-222.9,,2.5
11/04/2021 16:43:41,,-219.6,,2.5
11/04/2021 16:43:42,,-217.7,,2.5
11/04/2021 16:43:43,,-218.1,,2.5
11/04/2021 16:43:44,,-219.4,,2.5
11/04/2021 16:43:45,,-219.7,,2.5
11/04/2021 16:43:46,,-219.4,,2.5
11/04/2021 16:43:47,,-221.1,,2.5
11/04/2021 16:43:48,,-222.3,,2.5
11/04/2021 16:43:49,,-222.8,,2.5
11/04/2021 16:43:50,,-225.4,,2.5
11/04/2021 16:43:51,,-224.5,,2.5
11/04/2021 16:43:52,,-223.8,,2.5
11/04/2021 16:43:53,,-223,,2.5
11/04/2021 16:43:54,,-219.9,,2.5
11/04/2021 16:43:55,,-219,,2.5
11/04/2021 16:43:56,,-218.7,,2.5
11/04/2021 16:43:57,,-220.7,,2.5
11/04/2021 16:43:58,,-223.5,,2.5
11/04/2021 16:43:59,,-222.8,,2.5
11/04/2021 16:44:00,,-225.6,,2.5
11/04/2021 16:44:01,,-225.3,,2.5
11/04/2021 16:44:02,,-222.5,,2.5
11/04/2021 16:44:03,,-220.7,,2.5
11/04/2021 16:44:04,,-222.4,,2.2
11/04/2021 16:44:05,,-222.7,,1.8
11/04/2021 16:44:06,,-221.6,,1.5
11/04/2021 16:44:07,,-221.7,,1.4
11/04/2021 16:44:08,,-223.5,,1.3
11/04/2021 16:44:09,,-224.2,,1.2
11/04/2021 16:44:10,,-223.4,,1.2
11/04/2021 16:44:11,,-225.8,,1.2
11/04/2021 16:44:12,,-225.9,,1.2
11/04/2021 16:44:13,,-225.1,,1.2
11/04/2021 16:44:14,,-224,,1.2
11/04/2021 16:44:15,,-225.9,,1.2
11/04/2021 16:44:16,,-226.2,,1.2
11/04/2021 16:44:17,,-226.8,,1.2
11/04/2021 16:44:18,,-224.5,,1.2
11/04/2021 16:44:19,,-223.6,,1.2
11/04/2021 16:44:20,,-223.7,,1.2
11/04/2021 16:44:21,,-225.2,,1.2
11/04/2021 16:44:22,,-225.4,,1.2
11/04/2021 16:44:23,,-224.7,,1.2
11/04/2021 16:44:24,,-226.9,,1.2
11/04/2021 16:44:25,,-225.6,,1.2
11/04/2021 16:44:26,,-225.9,,1.2
11/04/2021 16:44:27,,-227.4,,1.2
11/04/2021 16:44:28,,-225.9,,1.2
11/04/2021 16:44:29,,-224.5,,1.2
11/04/2021 16:44:30,,-222.6,,1.2
11/04/2021 16:44:31,,-222.9,,1.2
11/04/2021 16:44:32,,-224.3,,1.2
11/04/2021 16:44:33,,-224.8,,1.5
11/04/2021 16:44:34,,-226.8,,1.8
11/04/2021 16:44:35,,-225.2,,1.9
11/04/2021 16:44:36,,-224.5,,1.9
11/04/2021 16:44:37,,-225,,2
11/04/2021 16:44:38,,-224,,2
11/04/2021 16:44:39,,-222.9,,2
11/04/2021 16:44:40,,-222.9,,2
11/04/2021 16:44:41,,-224.6,,2
11/04/2021 16:44:42,,-225,,2
11/04/2021 16:44:43,,-225.7,,2.2
11/04/2021 16:44:44,,-226.1,,2.7
11/04/2021 16:44:45,,-225.6,,3.1
11/04/2021 16:44:46,,-226.5,,3.3
11/04/2021 16:44:47,,-226.4,,3.4
11/04/2021 16:44:48,,-227.8,,3.4
11/04/2021 16:44:49,,-226.8,,3.4
11/04/2021 16:44:50,,-227.2,,3.5
11/04/2021 16:44:51,,-225.4,,3.5
11/04/2021 16:44:52,,-226.2,,3.5
11/04/2021 16:44:53,,-225.6,,3.7
11/04/2021 16:44:54,,-226.1,,4.3
11/04/2021 16:44:55,,-226.1,,4.8
11/04/2021 16:44:56,,-224.8,,5
11/04/2021 16:44:57,,-225.9,,5.1
11/04/2021 16:44:58,,-225.1,,5.2
11/04/2021 16:44:59,,-224.1,,5.2
11/04/2021 16:45:00,,-224,,5.7
11/04/2021 16:45:01,,-223.9,,6.3
11/04/2021 16:45:02,,-223.5,,6.7
11/04/2021 16:45:03,,-224.2,,6.9
11/04/2021 16:45:04,,-225,,7
11/04/2021 16:45:05,,-224,,7
11/04/2021 16:45:06,,-223.5,,7.1
11/04/2021 16:45:07,,-223.8,,7.4
11/04/2021 16:45:08,,-225.2,,8.2
11/04/2021 16:45:09,,-224.7,,8.8
11/04/2021 16:45:10,,-225.5,,9.2
11/04/2021 16:45:11,,-224.3,,9.4
11/04/2021 16:45:12,,-224.2,,9.5
11/04/2021 16:45:13,,-223.6,,9.6
11/04/2021 16:45:14,,-224.7,,9.6
11/04/2021 16:45:15,,-225.3,,9.6
11/04/2021 16:45:16,,-225.6,,9.2
11/04/2021 16:45:17,,-225,,8.4
11/04/2021 16:45:18,,-224.5,,8
11/04/2021 16:45:19,,-225.6,,7.7
11/04/2021 16:45:20,,-225.4,,7.6
11/04/2021 16:45:21,,-225.7,,7.5
11/04/2021 16:45:22,,-225.3,,7.5
11/04/2021 16:45:23,,-224.6,,7.5
11/04/2021 16:45:24,,-224.7,,7.5
11/04/2021 16:45:25,,-223.9,,7.5
11/04/2021 16:45:26,,-224,,7.4
11/04/2021 16:45:27,,-225,,7.4
11/04/2021 16:45:28,,-222.4,,7.4
11/04/2021 16:45:29,,-222.3,,7.4
11/04/2021 16:45:30,,-222.9,,7.4
11/04/2021 16:45:31,,-223.5,,7.4
11/04/2021 16:45:32,,-223.3,,7.4
11/04/2021 16:45:33,,-224,,7.4
11/04/2021 16:45:34,,-223.5,,7.4
11/04/2021 16:45:35,,-224.8,,7.4
11/04/2021 16:45:36,,-224.4,,7.4
11/04/2021 16:45:37,,-223.7,,7.4
11/04/2021 16:45:38,,-223.7,,7.5
11/04/2021 16:45:39,,-224.6,,7.5
11/04/2021 16:45:40,,-226.1,,7.4
11/04/2021 16:45:41,,-225.5,,7.3
11/04/2021 16:45:42,,-227,,5
11/04/2021 16:45:43,,-225.4,,3
11/04/2021 16:45:44,,-225.3,,2
11/04/2021 16:45:45,,-224.2,,1.5
11/04/2021 16:45:46,,-222.6,,1.2
11/04/2021 16:45:47,,-222.6,,1
11/04/2021 16:45:48,,-224.6,,1
11/04/2021 16:45:49,,-226.1,,0.9
11/04/2021 16:45:50,,-225.7,,0.9
11/04/2021 16:45:51,,-224.4,,0.9
11/04/2021 16:45:52,,-223.7,,0.9
11/04/2021 16:45:53,,-224.6,,0.9
11/04/2021 16:45:54,,-225.4,,0.9
11/04/2021 16:45:55,,-227.7,,0.9
11/04/2021 16:45:56,,-226.6,,0.9
11/04/2021 16:45:57,,-227.3,,0.9
11/04/2021 16:45:58,,-227.3,,0.9
11/04/2021 16:45:59,,-228.5,,0.9
11/04/2021 16:46:00,,-229.9,,0.9
11/04/2021 16:46:01,,-230.7,,0.9
11/04/2021 16:46:02,,-231.1,,0.9
11/04/2021 16:46:03,,-230.4,,0.9
11/04/2021 16:46:04,,-230.9,,0.9
11/04/2021 16:46:05,,-231.2,,0.9
11/04/2021 16:46:06,,-229.8,,0.9
11/04/2021 16:46:07,,-230.1,,0.9
11/04/2021 16:46:08,,-229.1,,0.9
11/04/2021 16:46:09,,-226.8,,0.9
11/04/2021 16:46:10,,-225.8,,0.9
11/04/2021 16:46:11,,-225,,0.9
11/04/2021 16:46:12,,-224.4,,0.9
11/04/2021 16:46:13,,-223.9,,0.9
11/04/2021 16:46:14,,-222.9,,0.9
11/04/2021 16:46:15,,-222.5,,0.9
11/04/2021 16:46:16,,-221.5,,0.9
11/04/2021 16:46:17,,-221.8,,0.9
11/04/2021 16:46:18,,-222,,0.9
11/04/2021 16:46:19,,-222.1,,0.9
11/04/2021 16:46:20,,-220.1,,0.9
11/04/2021 16:46:21,,-219.9,,0.9
11/04/2021 16:46:22,,-221.4,,0.9
11/04/2021 16:46:23,,-220.6,,0.9
11/04/2021 16:46:24,,-221.7,,0.9
11/04/2021 16:46:25,,-222.3,,0.9
11/04/2021 16:46:26,,-222.7,,0.9
11/04/2021 16:46:27,,-222.8,,0.9
11/04/2021 16:46:28,,-222.9,,0.9
11/04/2021 16:46:29,,-223.4,,0.9
11/04/2021 16:46:30,,-223.2,,0.9
11/04/2021 16:46:31,,-223.1,,0.9
11/04/2021 16:46:32,,-224.3,,0.9
11/04/2021 16:46:33,,-223.9,,0.9
11/04/2021 16:46:34,,-223.5,,0.9
11/04/2021 16:46:35,,-223.2,,0.9
11/04/2021 16:46:36,,-223.4,,0.9
11/04/2021 16:46:37,,-224.1,,0.9
11/04/2021 16:46:38,,-222.9,,0.9
11/04/2021 16:46:39,,-223.5,,0.9
11/04/2021 16:46:40,,-223.3,,0.9
11/04/2021 16:46:41,,-223.7,,0.9
11/04/2021 16:46:42,,-226.3,,0.9
11/04/2021 16:46:43,,-227.7,,0.9
11/04/2021 16:46:44,,-227,,0.9
11/04/2021 16:46:45,,-227.3,,0.9
11/04/2021 16:46:46,,-226.4,,0.9
11/04/2021 16:46:47,,-226.1,,0.9
11/04/2021 16:46:48,,-226.4,,0.9
11/04/2021 16:46:49,,-224.9,,0.9
11/04/2021 16:46:50,,-227.2,,0.9
11/04/2021 16:46:51,,-227.4,,0.9
11/04/2021 16:46:52,,-226.6,,0.9
11/04/2021 16:46:53,,-224.9,,0.9
11/04/2021 16:46:54,,-225.1,,0.9
11/04/2021 16:46:55,,-224.9,,0.9
11/04/2021 16:46:56,,-224.6,,0.9
11/04/2021 16:46:57,,-223.8,,0.9
11/04/2021 16:46:58,,-223,,0.9
11/04/2021 16:46:59,,-223,,0.9
11/04/2021 16:47:00,,-222,,0.9
11/04/2021 16:47:01,,-222.1,,0.9
11/04/2021 16:47:02,,-223.4,,0.9
11/04/2021 16:47:03,,-223.7,,0.9
