time,release_scfh
30/07/2021 18:04:04,3805
30/07/2021 18:04:14,3892
30/07/2021 18:04:24,3891
30/07/2021 18:04:34,3881
30/07/2021 18:04:44,3906.9
30/07/2021 18:04:54,3988
30/07/2021 18:05:04,3988.3
30/07/2021 18:05:14,2912
30/07/2021 18:05:24,3922.8
30/07/2021 18:05:34,3936.8
30/07/2021 18:05:44,3948.2
30/07/2021 18:05:54,3968
30/07/2021 18:06:04,3939
30/07/2021 18:06:14,3939.4
30/07/2021 18:06:24,3953
30/07/2021 18:06:34,3901.6
30/07/2021 18:06:54,3923.6
30/07/2021 18:07:04,3911.2
30/07/2021 18:07:24,3925
30/07/2021 18:07:34,3952.8
30/07/2021 18:07:54,3958.3
30/07/2021 18:08:04,3935.5
30/07/2021 18:08:24,3934
30/07/2021 18:08:34,3945.2
30/07/2021 18:08:44,3915
30/07/2021 18:08:54,3925
30/07/2021 18:09:24,0
30/07/2021 18:09:54,0
