time,release_scfh
08/03/2021 20:14:05,11252
08/03/2021 20:14:15,11314.5
08/03/2021 20:14:25,11291
08/03/2021 20:14:35,11333.4
08/03/2021 20:14:45,11219.6
08/03/2021 20:14:55,11250.1
08/03/2021 20:15:05,11246.9
08/03/2021 20:15:15,11223.9
08/03/2021 20:15:25,11217.1
08/03/2021 20:15:35,11233.3
08/03/2021 20:15:45,11214.3
08/03/2021 20:15:55,11206.6
08/03/2021 20:16:05,11190.6
08/03/2021 20:16:15,11145.8
08/03/2021 20:16:25,11145.2
08/03/2021 20:16:35,11150.9
08/03/2021 20:16:45,11098.6
08/03/2021 20:16:55,11089.2
08/03/2021 20:17:05,11107.8
08/03/2021 20:17:15,11101.8
08/03/2021 20:17:25,11092.1
08/03/2021 20:17:35,11093.2
08/03/2021 20:17:45,11073
08/03/2021 20:17:55,11045.8
08/03/2021 20:18:05,11041.8
08/03/2021 20:18:15,11023
08/03/2021 20:18:25,10971.1
08/03/2021 20:18:35,11025.8
08/03/2021 20:18:45,11087.2
08/03/2021 20:18:55,10991.4
08/03/2021 20:19:05,10983
08/03/2021 20:19:15,10939.6
08/03/2021 20:19:25,10935.5
08/03/2021 20:19:35,10970.4
08/03/2021 20:19:45,10846.9
08/03/2021 20:19:55,10911.3
08/03/2021 20:20:05,10865.7
08/03/2021 20:20:15,10874.6
08/03/2021 20:20:25,10842.9
08/03/2021 20:20:35,10865.2
08/03/2021 20:20:45,10909.9
08/03/2021 20:20:55,10845.2
08/03/2021 20:21:05,10848.4
08/03/2021 20:21:15,10796.8
08/03/2021 20:21:25,10778
08/03/2021 20:21:35,10827.3
08/03/2021 20:21:45,10769.8
08/03/2021 20:21:55,10840.4
08/03/2021 20:22:05,10832
08/03/2021 20:22:15,10829.9
08/03/2021 20:22:25,10838.4
08/03/2021 20:22:35,10831.2
08/03/2021 20:22:45,10755
08/03/2021 20:22:55,10802.6
08/03/2021 20:23:05,10768.3
08/03/2021 20:23:15,10760.4
08/03/2021 20:23:25,10780.1
08/03/2021 20:23:35,10691.4
08/03/2021 20:23:45,10722
08/03/2021 20:23:55,10706.3
08/03/2021 20:24:05,10675.7
08/03/2021 20:24:15,10660.9
08/03/2021 20:24:25,10684.6
08/03/2021 20:24:35,10661.7
08/03/2021 20:24:45,9598.3
08/03/2021 20:24:55,5737.7
08/03/2021 20:25:05,7470.6
08/03/2021 20:25:15,7766.3
08/03/2021 20:25:25,7730.9
08/03/2021 20:25:35,7744.8
08/03/2021 20:25:45,7756.1
08/03/2021 20:25:55,7768.9
08/03/2021 20:26:05,7743.2
08/03/2021 20:26:15,7724
08/03/2021 20:26:25,7756.2
08/03/2021 20:26:35,7723.2
08/03/2021 20:26:45,7798.3
08/03/2021 20:26:55,7717
08/03/2021 20:27:05,7747.1
08/03/2021 20:27:15,7722.2
08/03/2021 20:27:25,7704.2
08/03/2021 20:27:35,7711.6
08/03/2021 20:27:45,7696.8
08/03/2021 20:27:55,7898.9
08/03/2021 20:28:05,7738.7
08/03/2021 20:28:15,7666.5
08/03/2021 20:28:25,7674.9
08/03/2021 20:28:35,7687
08/03/2021 20:28:45,7678
08/03/2021 20:28:55,7688.2
08/03/2021 20:29:05,7677.6
08/03/2021 20:29:15,7643.9
08/03/2021 20:29:25,7665.4
08/03/2021 20:29:35,7650.9
08/03/2021 20:29:45,7643.2
08/03/2021 20:29:55,7671.3
08/03/2021 20:30:05,7647
08/03/2021 20:30:15,7687
08/03/2021 20:30:25,7637.4
08/03/2021 20:30:35,7656.2
08/03/2021 20:30:45,7682.4
08/03/2021 20:30:55,7616.5
08/03/2021 20:31:05,7638.1
08/03/2021 20:31:15,7616.7
08/03/2021 20:31:25,7658.5
08/03/2021 20:31:35,7672.6
08/03/2021 20:31:45,7609
08/03/2021 20:31:55,7639.2
08/03/2021 20:32:05,7589.2
08/03/2021 20:32:15,7629.9
08/03/2021 20:32:25,7609.3
08/03/2021 20:32:35,7587.7
08/03/2021 20:32:45,7698.8
08/03/2021 20:32:55,7588.9
08/03/2021 20:33:05,7604.7
08/03/2021 20:33:15,7565.6
08/03/2021 20:33:25,7573.2
08/03/2021 20:33:35,7613.4
08/03/2021 20:33:45,7590.6
08/03/2021 20:33:55,7546.8
08/03/2021 20:34:05,7561.9
08/03/2021 20:34:15,7566.8
08/03/2021 20:34:25,7563.3
08/03/2021 20:34:35,7583.1
08/03/2021 20:34:45,7540.1
08/03/2021 20:34:55,7530.5
08/03/2021 20:35:05,7548.8
08/03/2021 20:35:15,7555.6
08/03/2021 20:35:25,7532.7
08/03/2021 20:35:35,7516
08/03/2021 20:35:45,7518.1
08/03/2021 20:35:55,7477.6
08/03/2021 20:36:05,7502.2
08/03/2021 20:36:15,7475.6
08/03/2021 20:36:25,7505.2
08/03/2021 20:36:35,7495
08/03/2021 20:36:45,7479.1
08/03/2021 20:36:55,329.4
08/03/2021 20:37:05,0
08/03/2021 20:37:15,0
08/03/2021 20:37:25,0
08/03/2021 20:37:35,0
08/03/2021 20:37:45,0
08/03/2021 20:37:55,0
08/03/2021 20:38:05,0
08/03/2021 20:38:15,0
08/03/2021 20:38:25,0
08/03/2021 20:38:35,0
08/03/2021 20:38:45,0
08/03/2021 20:38:55,0
