,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation
2021-11-04 17:46:16+00:00,2530.2,4.0,308188.0,35895.6,False,,35887.11666666665,35851.321666666605,35847.113333333225,AZ
2021-11-04 17:46:17+00:00,2530.2,4.0,308188.0,35893.5,False,,35891.64999999998,35853.86333333327,35846.55222222212,AZ
2021-11-04 17:46:18+00:00,2530.2,4.0,308188.0,35887.4,False,,35895.25666666664,35855.8866666666,35845.69888888878,AZ
2021-11-04 17:46:19+00:00,2530.2,4.0,308188.0,35882.3,False,,35897.33666666665,35857.29333333326,35844.80555555544,AZ
2021-11-04 17:46:20+00:00,2530.2,4.0,308188.0,35903.9,False,,35899.20333333332,35858.92333333326,35844.31444444433,AZ
2021-11-04 17:46:21+00:00,2530.2,4.0,308188.0,35934.0,False,,35902.799999999974,35860.904999999926,35844.42666666655,AZ
2021-11-04 17:46:22+00:00,2530.2,4.0,308188.0,35916.1,False,,35905.28333333331,35862.56999999993,35844.399999999885,AZ
2021-11-04 17:46:23+00:00,2530.2,4.0,308188.0,35920.2,False,,35907.48333333331,35864.61166666659,35844.596666666555,AZ
2021-11-04 17:46:24+00:00,2530.2,4.0,308188.0,35939.2,False,,35911.37666666664,35866.7666666666,35845.45555555545,AZ
2021-11-04 17:46:25+00:00,2530.2,4.0,308188.0,35895.2,False,,35913.00333333331,35868.428333333264,35846.102222222115,AZ
2021-11-04 17:46:26+00:00,2530.2,4.0,308188.0,35817.3,False,,35911.926666666644,35869.20499999993,35845.655555555444,AZ
2021-11-04 17:46:27+00:00,2530.2,4.0,308188.0,35798.3,False,,35910.48999999998,35870.34166666659,35844.76888888878,AZ
2021-11-04 17:46:28+00:00,2530.2,4.0,308188.0,35776.5,False,,35908.49666666665,35871.44666666658,35843.22777777766,AZ
2021-11-04 17:46:29+00:00,2530.2,4.0,308188.0,35764.7,False,,35905.78333333331,35872.49833333326,35841.665555555446,AZ
2021-11-04 17:46:30+00:00,2530.2,4.0,308188.0,35728.2,False,,35901.57999999997,35872.956666666585,35839.897777777674,AZ
2021-11-04 17:46:31+00:00,2530.2,4.0,308188.0,35686.1,False,,35895.89999999998,35872.28999999992,35837.75777777767,AZ
2021-11-04 17:46:32+00:00,2530.2,4.0,308188.0,35671.5,False,,35889.34999999998,35869.90833333325,35835.782222222115,AZ
2021-11-04 17:46:33+00:00,2530.2,4.0,308188.0,35681.9,False,,35882.44333333331,35866.83499999993,35833.934444444334,AZ
2021-11-04 17:46:34+00:00,2530.2,4.0,308188.0,35707.2,False,,35875.7633333333,35863.76333333326,35832.37666666656,AZ
2021-11-04 17:46:35+00:00,2530.2,4.0,308188.0,35739.3,False,,35869.29999999997,35861.05333333326,35831.25111111101,AZ
2021-11-04 17:46:36+00:00,2530.2,4.0,308188.0,35722.9,False,,35860.7633333333,35857.964999999924,35829.933333333225,AZ
2021-11-04 17:46:37+00:00,2530.2,4.0,308188.0,35681.2,False,,35851.3033333333,35854.70166666659,35828.823333333225,AZ
2021-11-04 17:46:38+00:00,2530.2,4.0,308188.0,35624.5,False,,35840.7633333333,35850.59333333326,35827.97222222212,AZ
2021-11-04 17:46:39+00:00,2530.2,4.0,308188.0,35608.4,False,,35828.72666666663,35846.32999999992,35827.35444444433,AZ
2021-11-04 17:46:40+00:00,2530.2,4.0,308188.0,35608.2,False,,35815.19666666663,35841.87499999992,35826.61777777767,AZ
2021-11-04 17:46:41+00:00,2530.2,4.0,308188.0,35611.8,False,,35801.42666666663,35836.56999999992,35825.36555555544,AZ
2021-11-04 17:46:42+00:00,2530.2,4.0,308188.0,35621.4,False,,35790.07333333329,35831.518333333246,35823.76666666656,AZ
2021-11-04 17:46:43+00:00,2530.2,4.0,308188.0,35662.4,False,,35781.07999999996,35828.01666666658,35822.404444444335,AZ
2021-11-04 17:46:44+00:00,2530.2,4.0,308188.0,35716.9,False,,35774.05333333329,35826.20833333325,35821.694444444336,AZ
2021-11-04 17:46:45+00:00,2530.2,4.0,308188.0,35721.6,False,,35767.256666666624,35825.18499999992,35821.42444444434,AZ
2021-11-04 17:46:46+00:00,2530.2,4.0,308188.0,35706.5,False,,35760.95333333329,35824.034999999916,35821.198888888786,AZ
2021-11-04 17:46:47+00:00,2530.2,4.0,308188.0,35699.8,False,,35754.49666666662,35823.07333333325,35820.741111111005,AZ
2021-11-04 17:46:48+00:00,2530.2,4.0,308188.0,35701.7,False,,35748.30666666663,35821.78166666658,35820.02666666656,AZ
2021-11-04 17:46:49+00:00,2530.2,4.0,308188.0,35753.5,False,,35744.01333333329,35820.674999999916,35819.53333333323,AZ
2021-11-04 17:46:50+00:00,2530.2,4.0,308188.0,35820.1,False,,35741.219999999965,35820.21166666658,35819.688888888784,AZ
2021-11-04 17:46:51+00:00,2530.2,4.0,308188.0,35824.3,False,,35737.5633333333,35820.181666666576,35819.79111111101,AZ
2021-11-04 17:46:52+00:00,2530.2,4.0,308188.0,35837.3,False,,35734.93666666663,35820.109999999906,35820.02555555545,AZ
2021-11-04 17:46:53+00:00,2530.2,4.0,308188.0,35863.8,False,,35733.056666666635,35820.2699999999,35820.759999999886,AZ
2021-11-04 17:46:54+00:00,2530.2,4.0,308188.0,35853.5,False,,35730.19999999997,35820.788333333236,35821.24444444433,AZ
2021-11-04 17:46:55+00:00,2530.2,4.0,308188.0,35817.1,False,,35727.59666666664,35820.29999999991,35821.48444444433,AZ
2021-11-04 17:46:56+00:00,2530.2,4.0,308188.0,35787.8,False,,35726.613333333305,35819.2699999999,35821.674444444325,AZ
2021-11-04 17:46:57+00:00,2530.2,4.0,308188.0,35771.6,False,,35725.723333333306,35818.10666666657,35822.13555555544,AZ
2021-11-04 17:46:58+00:00,2530.2,4.0,308188.0,35761.0,False,,35725.20666666664,35816.851666666575,35822.69999999988,AZ
2021-11-04 17:46:59+00:00,2530.2,4.0,308188.0,35742.1,False,,35724.45333333332,35815.118333333245,35823.14999999988,AZ
2021-11-04 17:47:00+00:00,2530.2,4.0,308188.0,35721.8,False,,35724.23999999998,35812.90999999991,35823.384444444324,AZ
2021-11-04 17:47:01+00:00,2530.2,4.0,308188.0,35751.2,False,,35726.40999999998,35811.15499999991,35823.663333333214,AZ
2021-11-04 17:47:02+00:00,2530.2,4.0,308188.0,35780.2,False,,35730.03333333331,35809.69166666658,35823.28333333322,AZ
2021-11-04 17:47:03+00:00,2530.2,4.0,308188.0,35746.0,False,,35732.16999999998,35807.306666666576,35821.94666666655,AZ
2021-11-04 17:47:04+00:00,2530.2,4.0,308188.0,35749.6,False,,35733.58333333332,35804.673333333245,35820.369999999886,AZ
2021-11-04 17:47:05+00:00,2530.2,4.0,308188.0,35776.5,False,,35734.82333333332,35802.061666666574,35818.97666666655,AZ
2021-11-04 17:47:06+00:00,2530.2,4.0,308188.0,35773.1,False,,35736.49666666666,35798.62999999991,35817.47555555544,AZ
2021-11-04 17:47:07+00:00,2530.2,4.0,308188.0,35771.2,False,,35739.49666666666,35795.399999999914,35816.29999999989,AZ
2021-11-04 17:47:08+00:00,2530.2,4.0,308188.0,35768.9,False,,35744.30999999998,35792.53666666658,35815.16555555544,AZ
2021-11-04 17:47:09+00:00,2530.2,4.0,308188.0,35796.2,False,,35750.569999999985,35789.64833333324,35814.40999999989,AZ
2021-11-04 17:47:10+00:00,2530.2,4.0,308188.0,35859.5,False,,35758.946666666656,35787.071666666576,35814.232222222105,AZ
2021-11-04 17:47:11+00:00,2530.2,4.0,308188.0,35885.8,False,,35768.07999999999,35784.75333333325,35813.73999999988,AZ
2021-11-04 17:47:12+00:00,2530.2,4.0,308188.0,35861.4,False,,35776.07999999999,35783.07666666657,35813.03888888877,AZ
2021-11-04 17:47:13+00:00,2530.2,4.0,308188.0,35822.4,False,,35781.41333333332,35781.24666666657,35812.482222222105,AZ
2021-11-04 17:47:14+00:00,2530.2,4.0,308188.0,35800.1,False,,35784.18666666666,35779.1199999999,35812.20111111099,AZ
2021-11-04 17:47:15+00:00,2530.2,4.0,308188.0,35815.2,False,,35787.30666666666,35777.281666666575,35812.55888888877,AZ
2021-11-04 17:47:16+00:00,2530.2,4.0,308188.0,35800.5,False,,35790.43999999999,35775.69666666657,35812.83666666655,AZ
2021-11-04 17:47:17+00:00,2530.2,4.0,308188.0,35795.2,False,,35793.61999999999,35774.05833333324,35813.25555555544,AZ
2021-11-04 17:47:18+00:00,2530.2,4.0,308188.0,35823.3,False,,35797.673333333325,35772.9899999999,35813.74555555544,AZ
2021-11-04 17:47:19+00:00,2530.2,4.0,308188.0,35861.0,False,,35801.25666666666,35772.63499999991,35814.202222222106,AZ
2021-11-04 17:47:20+00:00,2530.2,4.0,308188.0,35906.7,False,,35804.14333333332,35772.681666666576,35814.85555555544,AZ
2021-11-04 17:47:21+00:00,2530.2,4.0,308188.0,35890.4,False,,35806.34666666665,35771.954999999914,35815.56999999988,AZ
2021-11-04 17:47:22+00:00,2530.2,4.0,308188.0,35849.3,False,,35806.74666666665,35770.84166666657,35815.65555555544,AZ
2021-11-04 17:47:23+00:00,2530.2,4.0,308188.0,35835.0,False,,35805.786666666645,35769.42166666657,35815.442222222104,AZ
2021-11-04 17:47:24+00:00,2530.2,4.0,308188.0,35814.2,False,,35804.47666666665,35767.33833333324,35815.35111111099,AZ
2021-11-04 17:47:25+00:00,2530.2,4.0,308188.0,35818.5,False,,35804.52333333331,35766.0599999999,35815.04111111099,AZ
2021-11-04 17:47:26+00:00,2530.2,4.0,308188.0,35824.9,False,,35805.75999999997,35766.18666666657,35814.76666666655,AZ
2021-11-04 17:47:27+00:00,2530.2,4.0,308188.0,35881.1,False,,35809.40999999997,35767.56666666657,35815.20777777766,AZ
2021-11-04 17:47:28+00:00,2530.2,4.0,308188.0,35942.6,False,,35815.463333333304,35770.33499999991,35816.388888888774,AZ
2021-11-04 17:47:29+00:00,2530.2,4.0,308188.0,35950.8,False,,35822.41999999997,35773.43666666657,35817.552222222104,AZ
2021-11-04 17:47:30+00:00,2530.2,4.0,308188.0,35915.6,False,,35828.879999999976,35776.5599999999,35818.23333333322,AZ
2021-11-04 17:47:31+00:00,2530.2,4.0,308188.0,35969.5,False,,35836.15666666664,35781.28333333323,35819.48888888877,AZ
2021-11-04 17:47:32+00:00,2530.2,4.0,308188.0,36000.9,False,,35843.51333333331,35786.77333333323,35820.96555555544,AZ
2021-11-04 17:47:33+00:00,2530.2,4.0,308188.0,36032.9,False,,35853.07666666664,35792.62333333323,35822.563333333215,AZ
2021-11-04 17:47:34+00:00,2530.2,4.0,308188.0,36024.7,False,,35862.24666666663,35797.9149999999,35823.86444444433,AZ
2021-11-04 17:47:35+00:00,2530.2,4.0,308188.0,36010.6,False,,35870.04999999997,35802.43666666657,35824.72444444433,AZ
2021-11-04 17:47:36+00:00,2530.2,4.0,308188.0,35999.1,False,,35877.5833333333,35807.039999999906,35824.94777777766,AZ
2021-11-04 17:47:37+00:00,2530.2,4.0,308188.0,36012.3,False,,35885.61999999997,35812.55833333323,35825.47333333322,AZ
2021-11-04 17:47:38+00:00,2530.2,4.0,308188.0,35999.1,False,,35893.29333333331,35818.801666666564,35826.122222222104,AZ
2021-11-04 17:47:39+00:00,2530.2,4.0,308188.0,35953.2,False,,35898.52666666664,35824.54833333324,35825.941111110995,AZ
2021-11-04 17:47:40+00:00,2530.2,4.0,308188.0,35952.0,False,,35901.60999999998,35830.27833333323,35825.25111111099,AZ
2021-11-04 17:47:41+00:00,2530.2,4.0,308188.0,35938.9,False,,35903.379999999976,35835.7299999999,35824.295555555436,AZ
2021-11-04 17:47:42+00:00,2530.2,4.0,308188.0,35917.3,False,,35905.24333333331,35840.66166666657,35823.79888888877,AZ
2021-11-04 17:47:43+00:00,2530.2,4.0,308188.0,35893.2,False,,35907.60333333331,35844.50833333324,35823.365555555436,AZ
2021-11-04 17:47:44+00:00,2530.2,4.0,308188.0,35854.6,False,,35909.41999999998,35846.80333333324,35822.55333333321,AZ
2021-11-04 17:47:45+00:00,2530.2,4.0,308188.0,35819.4,False,,35909.559999999976,35848.43333333324,35821.37444444432,AZ
2021-11-04 17:47:46+00:00,2530.2,4.0,308188.0,35828.0,False,,35910.47666666665,35850.45833333324,35820.62333333321,AZ
2021-11-04 17:47:47+00:00,2530.2,4.0,308188.0,35836.2,False,,35911.84333333331,35852.73166666658,35819.98666666655,AZ
2021-11-04 17:47:48+00:00,2530.2,4.0,308188.0,35840.7,False,,35912.42333333331,35855.048333333245,35819.46777777766,AZ
2021-11-04 17:47:49+00:00,2530.2,4.0,308188.0,35828.1,False,,35911.326666666646,35856.291666666584,35818.86555555544,AZ
2021-11-04 17:47:50+00:00,2530.2,4.0,308188.0,35782.9,False,,35907.199999999975,35855.67166666658,35817.521111111,AZ
2021-11-04 17:47:51+00:00,2530.2,4.0,308188.0,35769.8,False,,35903.17999999998,35854.76333333324,35815.69666666655,AZ
2021-11-04 17:47:52+00:00,2530.2,4.0,308188.0,35811.5,False,,35901.91999999998,35854.33333333325,35814.534444444325,AZ
2021-11-04 17:47:53+00:00,2530.2,4.0,308188.0,35810.9,False,,35901.11666666665,35853.45166666658,35813.319999999876,AZ
2021-11-04 17:47:54+00:00,2530.2,4.0,308188.0,35835.5,False,,35901.826666666646,35853.151666666585,35812.16777777766,AZ
2021-11-04 17:47:55+00:00,2530.2,4.0,308188.0,35862.7,False,,35903.299999999974,35853.91166666659,35811.80666666654,AZ
2021-11-04 17:47:56+00:00,2530.2,4.0,308188.0,35846.5,False,,35904.01999999998,35854.88999999992,35812.13111111099,AZ
2021-11-04 17:47:57+00:00,2530.2,4.0,308188.0,35783.0,False,,35900.74999999998,35855.07999999992,35811.96111111099,AZ
2021-11-04 17:47:58+00:00,2530.2,4.0,308188.0,35713.3,False,,35893.106666666645,35854.284999999916,35811.25888888877,AZ
2021-11-04 17:47:59+00:00,2530.2,4.0,308188.0,35685.3,False,,35884.25666666664,35853.338333333246,35810.37666666654,AZ
2021-11-04 17:48:00+00:00,2530.2,4.0,308188.0,35684.8,False,,35876.56333333331,35852.72166666658,35809.89444444432,AZ
2021-11-04 17:48:01+00:00,2530.2,4.0,308188.0,35675.8,False,,35866.77333333331,35851.4649999999,35809.77999999987,AZ
2021-11-04 17:48:02+00:00,2530.2,4.0,308188.0,35705.7,False,,35856.93333333331,35850.22333333324,35810.15999999987,AZ
2021-11-04 17:48:03+00:00,2530.2,4.0,308188.0,35708.9,False,,35846.13333333331,35849.6049999999,35810.45999999987,AZ
2021-11-04 17:48:04+00:00,2530.2,4.0,308188.0,35668.2,False,,35834.24999999998,35848.24833333324,35810.026666666534,AZ
2021-11-04 17:48:05+00:00,2530.2,4.0,308188.0,35613.2,False,,35821.003333333305,35845.52666666658,35808.62555555543,AZ
2021-11-04 17:48:06+00:00,2530.2,4.0,308188.0,35616.0,False,,35808.2333333333,35842.90833333324,35807.43777777765,AZ
2021-11-04 17:48:07+00:00,2530.2,4.0,308188.0,35663.8,False,,35796.61666666663,35841.11833333324,35807.24444444432,AZ
2021-11-04 17:48:08+00:00,2530.2,4.0,308188.0,35681.7,False,,35786.03666666663,35839.664999999906,35807.879999999874,AZ
2021-11-04 17:48:09+00:00,2530.2,4.0,308188.0,35693.2,False,,35777.369999999966,35837.94833333324,35808.8222222221,AZ
2021-11-04 17:48:10+00:00,2530.2,4.0,308188.0,35713.4,False,,35769.41666666663,35835.513333333234,35809.99111111098,AZ
2021-11-04 17:48:11+00:00,2530.2,4.0,308188.0,35733.8,False,,35762.579999999965,35832.9799999999,35811.34666666654,AZ
2021-11-04 17:48:12+00:00,2530.2,4.0,308188.0,35788.4,False,,35758.2833333333,35831.763333333234,35813.2022222221,AZ
2021-11-04 17:48:13+00:00,2530.2,4.0,308188.0,35833.8,False,,35756.3033333333,35831.95333333324,35815.106666666536,AZ
2021-11-04 17:48:14+00:00,2530.2,4.0,308188.0,35842.7,False,,35755.906666666626,35832.663333333236,35816.50444444432,AZ
2021-11-04 17:48:15+00:00,2530.2,4.0,308188.0,35845.8,False,,35756.78666666663,35833.17333333323,35817.88444444432,AZ
2021-11-04 17:48:16+00:00,2530.2,4.0,308188.0,35801.4,False,,35755.89999999996,35833.18833333323,35818.93888888876,AZ
2021-11-04 17:48:17+00:00,2530.2,4.0,308188.0,35788.0,False,,35754.2933333333,35833.06833333323,35819.91888888876,AZ
2021-11-04 17:48:18+00:00,2530.2,4.0,308188.0,35807.5,False,,35753.18666666663,35832.8049999999,35821.094444444316,AZ
2021-11-04 17:48:19+00:00,2530.2,4.0,308188.0,35772.5,False,,35751.33333333329,35831.32999999989,35821.305555555424,AZ
2021-11-04 17:48:20+00:00,2530.2,4.0,308188.0,35758.8,False,,35750.52999999996,35828.86499999989,35820.624444444315,AZ
2021-11-04 17:48:21+00:00,2530.2,4.0,308188.0,35771.2,False,,35750.57666666663,35826.878333333225,35820.03444444432,AZ
2021-11-04 17:48:22+00:00,2530.2,4.0,308188.0,35763.4,False,,35748.97333333329,35825.44666666656,35819.21333333321,AZ
2021-11-04 17:48:23+00:00,2530.2,4.0,308188.0,35728.4,False,,35746.22333333329,35823.6699999999,35817.70888888876,AZ
2021-11-04 17:48:24+00:00,2530.2,4.0,308188.0,35699.2,False,,35741.67999999996,35821.753333333225,35815.99444444432,AZ
2021-11-04 17:48:25+00:00,2530.2,4.0,308188.0,35707.0,False,,35736.48999999996,35819.894999999895,35814.77111111099,AZ
2021-11-04 17:48:26+00:00,2530.2,4.0,308188.0,35714.2,False,,35732.07999999996,35818.0499999999,35813.953333333215,AZ
2021-11-04 17:48:27+00:00,2530.2,4.0,308188.0,35754.0,False,,35731.11333333329,35815.93166666656,35813.75777777765,AZ
2021-11-04 17:48:28+00:00,2530.2,4.0,308188.0,35825.9,False,,35734.86666666662,35813.98666666656,35814.47888888876,AZ
2021-11-04 17:48:29+00:00,2530.2,4.0,308188.0,35870.4,False,,35741.036666666616,35812.646666666566,35815.90444444432,AZ
2021-11-04 17:48:30+00:00,2530.2,4.0,308188.0,35864.0,False,,35747.009999999944,35811.78666666656,35817.48444444432,AZ
2021-11-04 17:48:31+00:00,2530.2,4.0,308188.0,35855.1,False,,35752.98666666661,35809.879999999896,35818.63888888877,AZ
2021-11-04 17:48:32+00:00,2530.2,4.0,308188.0,35832.2,False,,35757.20333333328,35807.068333333234,35819.21666666654,AZ
2021-11-04 17:48:33+00:00,2530.2,4.0,308188.0,35831.5,False,,35761.28999999995,35803.71166666657,35820.16666666654,AZ
2021-11-04 17:48:34+00:00,2530.2,4.0,308188.0,35824.5,False,,35766.499999999956,35800.3749999999,35820.99888888876,AZ
2021-11-04 17:48:35+00:00,2530.2,4.0,308188.0,35781.7,False,,35772.11666666662,35796.5599999999,35821.05666666654,AZ
2021-11-04 17:48:36+00:00,2530.2,4.0,308188.0,35732.2,False,,35775.989999999954,35792.11166666657,35820.6022222221,AZ
2021-11-04 17:48:37+00:00,2530.2,4.0,308188.0,35699.0,False,,35777.16333333329,35786.889999999905,35819.79999999988,AZ
2021-11-04 17:48:38+00:00,2530.2,4.0,308188.0,35705.1,False,,35777.943333333285,35781.9899999999,35819.09111111099,AZ
2021-11-04 17:48:39+00:00,2530.2,4.0,308188.0,35731.6,False,,35779.22333333329,35778.29666666657,35818.37333333321,AZ
2021-11-04 17:48:40+00:00,2530.2,4.0,308188.0,35775.4,False,,35781.28999999996,35775.35333333324,35817.43888888876,AZ
2021-11-04 17:48:41+00:00,2530.2,4.0,308188.0,35725.8,False,,35781.023333333294,35771.801666666564,35815.66111111099,AZ
2021-11-04 17:48:42+00:00,2530.2,4.0,308188.0,35679.7,False,,35777.39999999996,35767.84166666657,35813.6422222221,AZ
2021-11-04 17:48:43+00:00,2530.2,4.0,308188.0,35668.6,False,,35771.8933333333,35764.09833333324,35811.93333333322,AZ
2021-11-04 17:48:44+00:00,2530.2,4.0,308188.0,35649.0,False,,35765.43666666663,35760.67166666657,35810.25444444433,AZ
2021-11-04 17:48:45+00:00,2530.2,4.0,308188.0,35693.0,False,,35760.343333333294,35758.56499999991,35808.896666666544,AZ
2021-11-04 17:48:46+00:00,2530.2,4.0,308188.0,35763.6,False,,35759.0833333333,35757.491666666574,35808.48666666655,AZ
2021-11-04 17:48:47+00:00,2530.2,4.0,308188.0,35810.7,False,,35759.83999999997,35757.06666666657,35808.65888888877,AZ
2021-11-04 17:48:48+00:00,2530.2,4.0,308188.0,35812.2,False,,35759.99666666663,35756.59166666657,35808.53555555544,AZ
2021-11-04 17:48:49+00:00,2530.2,4.0,308188.0,35810.1,False,,35761.24999999997,35756.29166666658,35807.969999999885,AZ
2021-11-04 17:48:50+00:00,2530.2,4.0,308188.0,35795.9,False,,35762.48666666663,35756.50833333324,35806.73888888877,AZ
2021-11-04 17:48:51+00:00,2530.2,4.0,308188.0,35760.0,False,,35762.1133333333,35756.34499999991,35805.289999999884,AZ
2021-11-04 17:48:52+00:00,2530.2,4.0,308188.0,35740.7,False,,35761.35666666664,35755.16499999991,35804.08333333322,AZ
2021-11-04 17:48:53+00:00,2530.2,4.0,308188.0,35746.4,False,,35761.956666666636,35754.08999999992,35803.09888888877,AZ
2021-11-04 17:48:54+00:00,2530.2,4.0,308188.0,35795.6,False,,35765.16999999997,35753.424999999916,35802.89222222211,AZ
2021-11-04 17:48:55+00:00,2530.2,4.0,308188.0,35869.1,False,,35770.57333333331,35753.53166666658,35803.45444444433,AZ
2021-11-04 17:48:56+00:00,2530.2,4.0,308188.0,35929.5,False,,35777.74999999998,35754.91499999991,35804.61666666655,AZ
2021-11-04 17:48:57+00:00,2530.2,4.0,308188.0,35978.4,False,,35785.229999999974,35758.17166666658,35805.69777777766,AZ
2021-11-04 17:48:58+00:00,2530.2,4.0,308188.0,35968.0,False,,35789.966666666645,35762.416666666584,35805.97999999988,AZ
2021-11-04 17:48:59+00:00,2530.2,4.0,308188.0,35981.5,False,,35793.66999999998,35767.35333333325,35806.321111111,AZ
2021-11-04 17:49:00+00:00,2530.2,4.0,308188.0,35970.3,False,,35797.21333333331,35772.111666666584,35806.92888888877,AZ
2021-11-04 17:49:01+00:00,2530.2,4.0,308188.0,35963.1,False,,35800.81333333332,35776.89999999992,35806.85777777766,AZ
2021-11-04 17:49:02+00:00,2530.2,4.0,308188.0,35960.2,False,,35805.07999999998,35781.14166666659,35806.405555555444,AZ
2021-11-04 17:49:03+00:00,2530.2,4.0,308188.0,35953.7,False,,35809.153333333314,35785.22166666659,35805.52555555545,AZ
2021-11-04 17:49:04+00:00,2530.2,4.0,308188.0,35968.1,False,,35813.93999999998,35790.21999999993,35804.89666666656,AZ
2021-11-04 17:49:05+00:00,2530.2,4.0,308188.0,35976.6,False,,35820.436666666654,35796.27666666659,35804.51888888878,AZ
2021-11-04 17:49:06+00:00,2530.2,4.0,308188.0,35945.9,False,,35827.55999999998,35801.77499999992,35803.927777777666,AZ
2021-11-04 17:49:07+00:00,2530.2,4.0,308188.0,35903.7,False,,35834.38333333332,35805.773333333265,35802.721111111,AZ
2021-11-04 17:49:08+00:00,2530.2,4.0,308188.0,35872.4,False,,35839.95999999998,35808.95166666659,35801.31333333322,AZ
2021-11-04 17:49:09+00:00,2530.2,4.0,308188.0,35921.2,False,,35846.27999999998,35812.75166666659,35800.957777777665,AZ
2021-11-04 17:49:10+00:00,2530.2,4.0,308188.0,35976.5,False,,35852.98333333331,35817.13666666659,35801.22999999989,AZ
2021-11-04 17:49:11+00:00,2530.2,4.0,308188.0,35983.8,False,,35861.58333333331,35821.30333333326,35801.72888888878,AZ
2021-11-04 17:49:12+00:00,2530.2,4.0,308188.0,35968.3,False,,35871.20333333332,35824.30166666659,35802.29555555544,AZ
2021-11-04 17:49:13+00:00,2530.2,4.0,308188.0,35951.1,False,,35880.61999999998,35826.256666666595,35802.93888888878,AZ
2021-11-04 17:49:14+00:00,2530.2,4.0,308188.0,35950.8,False,,35890.67999999998,35828.058333333254,35804.00777777766,AZ
2021-11-04 17:49:15+00:00,2530.2,4.0,308188.0,35990.7,False,,35900.60333333331,35830.47333333326,35805.911111110996,AZ
2021-11-04 17:49:16+00:00,2530.2,4.0,308188.0,36007.1,False,,35908.71999999998,35833.9016666666,35807.901111111,AZ
2021-11-04 17:49:17+00:00,2530.2,4.0,308188.0,35996.0,False,,35914.896666666646,35837.36833333327,35809.67666666655,AZ
2021-11-04 17:49:18+00:00,2530.2,4.0,308188.0,35999.0,False,,35921.123333333315,35840.55999999993,35811.435555555436,AZ
2021-11-04 17:49:19+00:00,2530.2,4.0,308188.0,36019.4,False,,35928.09999999998,35844.67499999993,35813.56111111099,AZ
2021-11-04 17:49:20+00:00,2530.2,4.0,308188.0,36045.1,False,,35936.40666666665,35849.446666666605,35816.47444444433,AZ
2021-11-04 17:49:21+00:00,2530.2,4.0,308188.0,36029.4,False,,35945.38666666664,35853.74999999993,35819.358888888775,AZ
2021-11-04 17:49:22+00:00,2530.2,4.0,308188.0,36034.1,False,,35955.16666666665,35858.2616666666,35821.83222222211,AZ
2021-11-04 17:49:23+00:00,2530.2,4.0,308188.0,36008.7,False,,35963.90999999999,35862.93333333327,35824.02999999989,AZ
2021-11-04 17:49:24+00:00,2530.2,4.0,308188.0,35990.8,False,,35970.41666666665,35867.79333333326,35825.75555555544,AZ
2021-11-04 17:49:25+00:00,2530.2,4.0,308188.0,35952.7,False,,35973.20333333332,35871.88833333327,35826.75555555544,AZ
2021-11-04 17:49:26+00:00,2530.2,4.0,308188.0,35914.9,False,,35972.716666666645,35875.233333333264,35827.51555555544,AZ
2021-11-04 17:49:27+00:00,2530.2,4.0,308188.0,35865.8,False,,35968.96333333331,35877.09666666659,35828.435555555436,AZ
2021-11-04 17:49:28+00:00,2530.2,4.0,308188.0,35852.8,False,,35965.123333333315,35877.544999999925,35829.98555555544,AZ
2021-11-04 17:49:29+00:00,2530.2,4.0,308188.0,35832.7,False,,35960.163333333316,35876.9166666666,35831.62333333322,AZ
2021-11-04 17:49:30+00:00,2530.2,4.0,308188.0,35860.3,False,,35956.49666666665,35876.85499999993,35833.57333333322,AZ
2021-11-04 17:49:31+00:00,2530.2,4.0,308188.0,35840.2,False,,35952.39999999998,35876.606666666594,35835.39999999989,AZ
2021-11-04 17:49:32+00:00,2530.2,4.0,308188.0,35832.7,False,,35948.14999999998,35876.614999999925,35836.811111111005,AZ
2021-11-04 17:49:33+00:00,2530.2,4.0,308188.0,35791.7,False,,35942.74999999998,35875.951666666595,35837.731111111,AZ
2021-11-04 17:49:34+00:00,2530.2,4.0,308188.0,35752.1,False,,35935.549999999974,35874.74499999993,35838.66333333323,AZ
2021-11-04 17:49:35+00:00,2530.2,4.0,308188.0,35743.2,False,,35927.769999999975,35874.10333333327,35840.10777777767,AZ
2021-11-04 17:49:36+00:00,2530.2,4.0,308188.0,35742.3,False,,35920.98333333331,35874.271666666595,35841.511111111,AZ
2021-11-04 17:49:37+00:00,2530.2,4.0,308188.0,35726.5,False,,35915.076666666646,35874.72999999993,35842.20777777767,AZ
2021-11-04 17:49:38+00:00,2530.2,4.0,308188.0,35704.3,False,,35909.47333333331,35874.71666666659,35842.45888888878,AZ
2021-11-04 17:49:39+00:00,2530.2,4.0,308188.0,35662.8,False,,35900.859999999986,35873.56999999992,35842.121111110995,AZ
2021-11-04 17:49:40+00:00,2530.2,4.0,308188.0,35649.1,False,,35889.946666666656,35871.464999999924,35841.40666666655,AZ
2021-11-04 17:49:41+00:00,2530.2,4.0,308188.0,35664.1,False,,35879.28999999999,35870.436666666596,35840.63222222211,AZ
2021-11-04 17:49:42+00:00,2530.2,4.0,308188.0,35656.7,False,,35868.90333333332,35870.05333333326,35839.16888888878,AZ
