,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,Satellite,Team,UncertaintyTypeManual,WindSpeedLow,WindSpeedHigh,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean30,Wind_MPS_mean60,Wind_MPS_mean90,Wind_MPS_mean300,Wind_MPS_mean600,Wind_MPS_mean900,Wind_dir_mean30,Wind_dir_mean60,Wind_dir_mean90,Wind_dir_mean300,Wind_dir_mean600,Wind_dir_mean900,Wind_MPS_sd30,Wind_MPS_sd60,Wind_MPS_sd90,Wind_MPS_sd300,Wind_MPS_sd600,Wind_MPS_sd900,Wind_dir_sd30,Wind_dir_sd60,Wind_dir_sd90,Wind_dir_sd300,Wind_dir_sd600,Wind_dir_sd900,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900
41,1717,,42.0,,,,2021-10-22 18:34:54+00:00,,,,Methane,330,1160,570,2590,Min/max,1.4,92,,,,2021-10-22 18:34:54+00:00,,,Sentinel-2/SRON,1,,Sentinel-2,SRON,Min/max,0.6,3.2,92870.1,4.0,218645.0,92870.1,False,,92537.35666666731,92536.41499999938,92699.32777777732,93015.67433333375,93858.3521666671,94985.38955555535,AZ,2.0990000000000033,2.196500000000007,2.2753333333333297,2.342733333333328,2.081833333333345,2.081833333333345,305.1,300.51666666666665,296.77777777777777,301.8066666666667,309.52,298.47222222222223,0.2812821629119348,0.3568308007150982,0.33383101423837386,0.33200293480322574,0.47875601066912243,0.47875601066912243,4.520833002271238,7.268440409652659,8.19396568566003,9.582381175124901,54.14652352660148,75.71918662457468,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1669.5147816946458,1577.6913803207053,1765.2225849296608,1667.9540588727195,1582.7580663454871,1758.902806216628,1669.8791094253063,1580.293237165718,1763.3979073707228,1676.0346199728124,1586.0691764197281,1778.2145718374372,1693.2660256439046,1598.1223046725308,1791.1902144690562,1714.6132439518326,1617.9622287875968,1812.398928896716
42,1735,,9.0,1.0,1.0,,2021-10-22 18:34:54+00:00,,,,Methane,164.92,2773,18:34:54.542039Z,111.71,893,2.08,,,,,2021-10-22 18:34:54+00:00,,,Sentinel-2/UPV,2,,Sentinel-2,UPV,UT 1 sigma,,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666731,92536.41499999938,92699.32777777732,93015.67433333375,93858.3521666671,94985.38955555535,AZ,2.0990000000000033,2.196500000000007,2.2753333333333297,2.342733333333328,2.081833333333345,2.081833333333345,305.1,300.51666666666665,296.77777777777777,301.8066666666667,309.52,298.47222222222223,0.2812821629119348,0.3568308007150982,0.33383101423837386,0.33200293480322574,0.47875601066912243,0.47875601066912243,4.520833002271238,7.268440409652659,8.19396568566003,9.582381175124901,54.14652352660148,75.71918662457468,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1670.1241649426927,1579.401897073892,1764.2647761424607,1667.895067754441,1578.711011530366,1763.609199902788,1669.1281681656708,1580.718163578464,1757.5445064058276,1673.7544197407371,1585.9241828173904,1756.7235605396386,1690.8499998198506,1602.7360995122588,1777.5066013067426,1709.8243871554382,1616.5595730700104,1801.0923030205067
43,1745,,19.0,1.0,1.0,,2021-10-22 18:34:54+00:00,,,,Methane,0,0,,,,,,,,,2021-10-22 18:34:54+00:00,,,Sentinel-2/Kayrros,2,,Sentinel-2,Kayrros,,,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666731,92536.41499999938,92699.32777777732,93015.67433333375,93858.3521666671,94985.38955555535,AZ,2.0990000000000033,2.196500000000007,2.2753333333333297,2.342733333333328,2.081833333333345,2.081833333333345,305.1,300.51666666666665,296.77777777777777,301.8066666666667,309.52,298.47222222222223,0.2812821629119348,0.3568308007150982,0.33383101423837386,0.33200293480322574,0.47875601066912243,0.47875601066912243,4.520833002271238,7.268440409652659,8.19396568566003,9.582381175124901,54.14652352660148,75.71918662457468,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1670.0247223050408,1579.011842603804,1761.689023219512,1668.7950102213365,1576.704092484545,1758.7045516052403,1669.6780214540913,1579.1370007846704,1757.5395761995317,1676.1700931778626,1587.8847108469845,1771.1770142371274,1690.7651956986485,1602.836533781483,1788.7625512135323,1709.6759190731427,1622.1514014897207,1801.594727618813
44,1760,,33.0,1.0,1.0,,2021-10-22 18:34:54+00:00,,,,Methane,,2652,3335,1969,+/- 1 sigma,2.373983,,,,,2021-10-22 18:34:54+00:00,,,Sentinel-2/Harvard,2,,Sentinel-2,Harvard,+/- 1 sigma,,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666731,92536.41499999938,92699.32777777732,93015.67433333375,93858.3521666671,94985.38955555535,AZ,2.0990000000000033,2.196500000000007,2.2753333333333297,2.342733333333328,2.081833333333345,2.081833333333345,305.1,300.51666666666665,296.77777777777777,301.8066666666667,309.52,298.47222222222223,0.2812821629119348,0.3568308007150982,0.33383101423837386,0.33200293480322574,0.47875601066912243,0.47875601066912243,4.520833002271238,7.268440409652659,8.19396568566003,9.582381175124901,54.14652352660148,75.71918662457468,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1669.5369309870389,1578.8731894013258,1763.0347205209905,1668.2696385455142,1576.7019317964787,1764.64396838621,1667.876919774508,1579.532942302567,1757.475889212857,1676.3547153980883,1587.3707805105441,1776.5669287272626,1691.3128520795797,1600.9604795759674,1792.7726404283417,1710.8467225095649,1618.4262878212007,1812.1903897456789
45,1769,,42.0,,,,2021-10-22 18:34:54+00:00,,,,Methane,330,1500,1203,1790,Min/max,1.9,113,,,,2021-10-22 18:34:54+00:00,,,Sentinel-2/SRON,2,,Sentinel-2,SRON,Min/max,1.4,2.3,92870.1,4.0,218645.0,92870.1,False,,92537.35666666731,92536.41499999938,92699.32777777732,93015.67433333375,93858.3521666671,94985.38955555535,AZ,2.0990000000000033,2.196500000000007,2.2753333333333297,2.342733333333328,2.081833333333345,2.081833333333345,305.1,300.51666666666665,296.77777777777777,301.8066666666667,309.52,298.47222222222223,0.2812821629119348,0.3568308007150982,0.33383101423837386,0.33200293480322574,0.47875601066912243,0.47875601066912243,4.520833002271238,7.268440409652659,8.19396568566003,9.582381175124901,54.14652352660148,75.71918662457468,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1669.8137218035636,1579.7789659518712,1763.4424928195845,1667.5814129465903,1583.3856180513512,1764.0297546569077,1666.5245926123262,1582.7314511582426,1748.7831745775989,1673.121288780583,1588.9933697590714,1772.344131647873,1693.1063054183157,1604.4643339578965,1794.422195706294,1709.2607203007956,1619.7964927749956,1806.0253248623917
46,1684,,10.0,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,FR,FR,FR,FR,FR,,,,,,2021-10-24 18:25:02+00:00,,,Sentinel-2/UPV,1,,Sentinel-2,UPV,,,,225354.0,8.0,218645.0,225354.0,False,,225786.6666666664,225899.80000000025,225898.0222222223,221737.3633333365,219167.52333333014,218882.74444444198,AZ,2.8506666666666685,2.4328333333333334,2.4850000000000296,2.4756333333333305,2.3718499999999945,2.3718499999999945,263.1333333333333,261.35,261.3,255.42666666666668,266.57166666666666,259.5133333333333,0.25484184863576353,0.7330897964898466,0.6315813042041459,0.678287188874197,0.6996749143778793,0.6996749143778793,6.473997503734976,8.25201567569181,7.6164369858457555,15.66447813173023,18.806142140068033,22.59969484078256,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4074.4809424368427,3849.5098132386593,4304.602926537799,4065.5212268541213,3855.0083991031565,4291.988477229891,4074.4683288935944,3858.504253172282,4297.869673843744,3991.132205738079,3770.318133105865,4225.4770358068035,3939.6111673278688,3733.339055321865,4153.334240791755,3948.571396718364,3735.803693925446,4156.032857025265
47,1694,,20.0,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,cloudy,cloudy,,,,,,,,,2021-10-24 18:25:02+00:00,,,Sentinel-2/Kayrros,1,,Sentinel-2,Kayrros,,,,225354.0,8.0,218645.0,225354.0,False,,225786.6666666664,225899.80000000025,225898.0222222223,221737.3633333365,219167.52333333014,218882.74444444198,AZ,2.8506666666666685,2.4328333333333334,2.4850000000000296,2.4756333333333305,2.3718499999999945,2.3718499999999945,263.1333333333333,261.35,261.3,255.42666666666668,266.57166666666666,259.5133333333333,0.25484184863576353,0.7330897964898466,0.6315813042041459,0.678287188874197,0.6996749143778793,0.6996749143778793,6.473997503734976,8.25201567569181,7.6164369858457555,15.66447813173023,18.806142140068033,22.59969484078256,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4074.0490066389934,3851.763996997602,4296.801944247103,4066.9990038264636,3858.567269473535,4295.952311630885,4064.8545209616477,3851.5590615958654,4287.363189192934,3993.717084139927,3785.779079028789,4232.1364751743,3946.9983774524126,3760.5811256182287,4164.588274672064,3937.2936385432495,3727.3454846683017,4176.3328627150695
48,1709,,34.0,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,FR,FR,FR,FR,FR,FR,FR,UnknownSentinel2Direction,,,2021-10-24 18:25:02+00:00,,,Sentinel-2/Harvard,1,,Sentinel-2,Harvard,,,,225354.0,8.0,218645.0,225354.0,False,,225786.6666666664,225899.80000000025,225898.0222222223,221737.3633333365,219167.52333333014,218882.74444444198,AZ,2.8506666666666685,2.4328333333333334,2.4850000000000296,2.4756333333333305,2.3718499999999945,2.3718499999999945,263.1333333333333,261.35,261.3,255.42666666666668,266.57166666666666,259.5133333333333,0.25484184863576353,0.7330897964898466,0.6315813042041459,0.678287188874197,0.6996749143778793,0.6996749143778793,6.473997503734976,8.25201567569181,7.6164369858457555,15.66447813173023,18.806142140068033,22.59969484078256,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4073.31444283133,3849.3020063970757,4306.997589894806,4061.2789275024525,3854.5543300075365,4271.606819137131,4073.369031243876,3848.555458245761,4314.875660664562,3993.3053106261395,3773.734888890528,4242.676153688497,3956.677709971845,3737.7318836274644,4194.2597171982325,3942.6360889296707,3730.827944488811,4158.787972435128
49,1718,,43.0,,,,2021-10-24 18:25:02+00:00,,,,Methane,FR,FR,FR,FR,FR,FR,FR,,,,2021-10-24 18:25:02+00:00,,,Sentinel-2/SRON,1,,Sentinel-2,SRON,,,,225354.0,8.0,218645.0,225354.0,False,,225786.6666666664,225899.80000000025,225898.0222222223,221737.3633333365,219167.52333333014,218882.74444444198,AZ,2.8506666666666685,2.4328333333333334,2.4850000000000296,2.4756333333333305,2.3718499999999945,2.3718499999999945,263.1333333333333,261.35,261.3,255.42666666666668,266.57166666666666,259.5133333333333,0.25484184863576353,0.7330897964898466,0.6315813042041459,0.678287188874197,0.6996749143778793,0.6996749143778793,6.473997503734976,8.25201567569181,7.6164369858457555,15.66447813173023,18.806142140068033,22.59969484078256,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4073.202151523943,3851.925269688511,4305.262014259718,4081.810430610525,3896.7717292044263,4303.260384479951,4065.5005417871785,3847.5358722569636,4296.201302306496,4001.2037716618756,3793.984008283509,4222.636485701208,3947.2852271682377,3751.532998968102,4188.962705271093,3939.979030831795,3728.463557351248,4166.155001171318
50,1736,,10.0,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,,FR,FR,FR,FR,,,,,,2021-10-24 18:25:02+00:00,,,Sentinel-2/UPV,2,,Sentinel-2,UPV,,,,225354.0,8.0,218645.0,225354.0,False,,225786.6666666664,225899.80000000025,225898.0222222223,221737.3633333365,219167.52333333014,218882.74444444198,AZ,2.8506666666666685,2.4328333333333334,2.4850000000000296,2.4756333333333305,2.3718499999999945,2.3718499999999945,263.1333333333333,261.35,261.3,255.42666666666668,266.57166666666666,259.5133333333333,0.25484184863576353,0.7330897964898466,0.6315813042041459,0.678287188874197,0.6996749143778793,0.6996749143778793,6.473997503734976,8.25201567569181,7.6164369858457555,15.66447813173023,18.806142140068033,22.59969484078256,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4072.636025074726,3850.6742187621644,4306.415687584744,4068.963002341575,3851.536657394884,4297.17747564543,4061.091951143665,3835.242167597951,4292.707366810344,3984.8192472148426,3768.725321120092,4198.2278623850025,3937.8694390340042,3725.7890049186676,4173.776979866512,3939.8428468522975,3739.1765780163296,4163.788965150246
51,1746,,20.0,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,cloudy,cloudy,,,,,,,,,2021-10-24 18:25:02+00:00,,,Sentinel-2/Kayrros,2,,Sentinel-2,Kayrros,,,,225354.0,8.0,218645.0,225354.0,False,,225786.6666666664,225899.80000000025,225898.0222222223,221737.3633333365,219167.52333333014,218882.74444444198,AZ,2.8506666666666685,2.4328333333333334,2.4850000000000296,2.4756333333333305,2.3718499999999945,2.3718499999999945,263.1333333333333,261.35,261.3,255.42666666666668,266.57166666666666,259.5133333333333,0.25484184863576353,0.7330897964898466,0.6315813042041459,0.678287188874197,0.6996749143778793,0.6996749143778793,6.473997503734976,8.25201567569181,7.6164369858457555,15.66447813173023,18.806142140068033,22.59969484078256,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4073.536554213513,3851.5356626269195,4303.446190341969,4071.190795401132,3859.285671786523,4308.289627986901,4068.8131549154873,3863.323838705759,4306.91698328946,3992.4686536790864,3780.345342794447,4209.659780433911,3949.4529548102496,3737.0042963081078,4188.164144723094,3938.3846326316666,3735.967747767636,4152.162073150256
52,1761,,34.0,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,,FR,FR,FR,FR,FR,,,,,2021-10-24 18:25:02+00:00,,,Sentinel-2/Harvard,2,,Sentinel-2,Harvard,,,,225354.0,8.0,218645.0,225354.0,False,,225786.6666666664,225899.80000000025,225898.0222222223,221737.3633333365,219167.52333333014,218882.74444444198,AZ,2.8506666666666685,2.4328333333333334,2.4850000000000296,2.4756333333333305,2.3718499999999945,2.3718499999999945,263.1333333333333,261.35,261.3,255.42666666666668,266.57166666666666,259.5133333333333,0.25484184863576353,0.7330897964898466,0.6315813042041459,0.678287188874197,0.6996749143778793,0.6996749143778793,6.473997503734976,8.25201567569181,7.6164369858457555,15.66447813173023,18.806142140068033,22.59969484078256,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4072.204756452769,3850.1822529034835,4304.809772984479,4068.8898482535806,3858.4367939208387,4263.92776444508,4065.415464730517,3854.1763400877544,4262.080054674866,3999.3550224961014,3791.8852187876373,4238.885670177851,3958.9108803956165,3749.7449623857183,4198.240823838996,3941.97398520232,3739.914259566527,4178.686113443282
53,1770,,43.0,,,,2021-10-24 18:25:02+00:00,,,,Methane,FR,FR,FR,FR,FR,FR,FR,,,,2021-10-24 18:25:02+00:00,,,Sentinel-2/SRON,2,,Sentinel-2,SRON,,,,225354.0,8.0,218645.0,225354.0,False,,225786.6666666664,225899.80000000025,225898.0222222223,221737.3633333365,219167.52333333014,218882.74444444198,AZ,2.8506666666666685,2.4328333333333334,2.4850000000000296,2.4756333333333305,2.3718499999999945,2.3718499999999945,263.1333333333333,261.35,261.3,255.42666666666668,266.57166666666666,259.5133333333333,0.25484184863576353,0.7330897964898466,0.6315813042041459,0.678287188874197,0.6996749143778793,0.6996749143778793,6.473997503734976,8.25201567569181,7.6164369858457555,15.66447813173023,18.806142140068033,22.59969484078256,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4073.572937258371,3846.7511431919474,4304.34824739569,4067.9861023581548,3841.3407697307857,4312.523733728593,4069.5397262195293,3860.306402114595,4301.3039042687415,3989.6571217670908,3765.516049138073,4239.040298407101,3946.3779542050565,3730.92568598069,4193.51967844463,3948.5213712927507,3741.547775998777,4177.714273884357
54,1685,,11.0,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,184.39,5333,,,2108,4.881,-97.5,,,,2021-10-27 18:34:57+00:00,,,Sentinel-2/UPV,1,,Sentinel-2,UPV,UT 1 sigma,,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333302,195377.56666666697,195553.4777777779,194120.96666666976,191475.10333333013,191658.54999999795,AZ,4.5353333333333365,4.318833333333338,4.09733333333334,3.8032000000000084,3.8192166666666565,3.8192166666666565,70.03333333333333,57.0,45.82222222222222,45.36666666666667,51.34,48.13,0.653482624275424,0.6569087640561754,0.6484117155087279,0.6740932916787462,0.9031029165338663,0.9031029165338663,6.1727059585387725,15.410760053408305,20.707474511012197,16.647804264978557,16.106627178435218,16.68472921862984,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3522.1659325346454,3320.3195066295875,3717.331625734036,3521.4680230361614,3330.275673464861,3725.5071525081657,3518.9509007110046,3315.2698237550126,3721.2063451151735,3486.9577096276025,3297.0998229742463,3682.1350918533585,3453.052090540858,3256.828429567816,3672.3225986733823,3453.2294108085607,3274.719675036538,3667.7921646858367
55,1695,,21.0,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,376,5614,9773,2634,1-sigma confidence interval,3.8,350,189,,,2021-10-27 18:34:57+00:00,,,Sentinel-2/Kayrros,1,,Sentinel-2,Kayrros,+/- 1 sigma,,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333302,195377.56666666697,195553.4777777779,194120.96666666976,191475.10333333013,191658.54999999795,AZ,4.5353333333333365,4.318833333333338,4.09733333333334,3.8032000000000084,3.8192166666666565,3.8192166666666565,70.03333333333333,57.0,45.82222222222222,45.36666666666667,51.34,48.13,0.653482624275424,0.6569087640561754,0.6484117155087279,0.6740932916787462,0.9031029165338663,0.9031029165338663,6.1727059585387725,15.410760053408305,20.707474511012197,16.647804264978557,16.106627178435218,16.68472921862984,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3520.7266101751075,3323.8964917781664,3720.1841142564654,3516.318069203348,3340.9804458240287,3717.0690782623724,3523.4919864795506,3332.147299066684,3744.8572784609114,3494.809055083531,3320.8273268027197,3681.8612759639504,3445.644507107795,3265.811331170617,3668.7546435333616,3457.5806049854655,3272.4859854480646,3657.7148501684096
56,1710,,35.0,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,187,5187,6956,3418,+/- 1 sigma,4.407491,7.410631,UnknownSentinel2Direction,,,2021-10-27 18:34:57+00:00,,,Sentinel-2/Harvard,1,,Sentinel-2,Harvard,+/- 1 sigma,,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333302,195377.56666666697,195553.4777777779,194120.96666666976,191475.10333333013,191658.54999999795,AZ,4.5353333333333365,4.318833333333338,4.09733333333334,3.8032000000000084,3.8192166666666565,3.8192166666666565,70.03333333333333,57.0,45.82222222222222,45.36666666666667,51.34,48.13,0.653482624275424,0.6569087640561754,0.6484117155087279,0.6740932916787462,0.9031029165338663,0.9031029165338663,6.1727059585387725,15.410760053408305,20.707474511012197,16.647804264978557,16.106627178435218,16.68472921862984,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3519.6757649840893,3323.628409509319,3713.1483409416487,3519.5280642380603,3336.8368700599153,3718.5412502834497,3514.2984983556694,3336.8714592903016,3703.175084634624,3494.4199837368237,3279.462030642502,3702.967479933461,3445.7635988771012,3249.0663664659887,3643.715264514901,3453.860249118684,3247.529018687206,3654.5461643254325
57,1719,,44.0,,,,2021-10-27 18:34:57+00:00,,,,Methane,260,2250,1440,2870,Min/max,3.8,184,,,,2021-10-27 18:34:57+00:00,,,Sentinel-2/SRON,1,,Sentinel-2,SRON,Min/max,2.6,4.4,195078.0,8.0,218645.0,195078.0,False,,195152.83333333302,195377.56666666697,195553.4777777779,194120.96666666976,191475.10333333013,191658.54999999795,AZ,4.5353333333333365,4.318833333333338,4.09733333333334,3.8032000000000084,3.8192166666666565,3.8192166666666565,70.03333333333333,57.0,45.82222222222222,45.36666666666667,51.34,48.13,0.653482624275424,0.6569087640561754,0.6484117155087279,0.6740932916787462,0.9031029165338663,0.9031029165338663,6.1727059585387725,15.410760053408305,20.707474511012197,16.647804264978557,16.106627178435218,16.68472921862984,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3521.1085137267687,3323.840173473901,3721.8933004876426,3525.428747713795,3330.5745239317775,3722.6146849898237,3523.5771342430758,3345.624580087064,3706.1264740310517,3495.4696818423754,3301.073054026332,3711.106518264646,3453.675320638309,3256.9263708976587,3659.05179987859,3450.8921680738804,3259.132785016699,3654.404746353219
58,1737,,11.0,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,184.39,4427,18:34:57.856604Z,132.57,1651,3.82,,,,,2021-10-27 18:34:57+00:00,,,Sentinel-2/UPV,2,,Sentinel-2,UPV,UT 1 sigma,,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333302,195377.56666666697,195553.4777777779,194120.96666666976,191475.10333333013,191658.54999999795,AZ,4.5353333333333365,4.318833333333338,4.09733333333334,3.8032000000000084,3.8192166666666565,3.8192166666666565,70.03333333333333,57.0,45.82222222222222,45.36666666666667,51.34,48.13,0.653482624275424,0.6569087640561754,0.6484117155087279,0.6740932916787462,0.9031029165338663,0.9031029165338663,6.1727059585387725,15.410760053408305,20.707474511012197,16.647804264978557,16.106627178435218,16.68472921862984,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3520.6922257161336,3321.463760893723,3719.1229061858057,3524.80692215994,3320.6385906624364,3731.7434535868533,3522.3729648221583,3320.505176813972,3713.4980929700832,3495.2536743217715,3294.043948057346,3718.7090460084637,3453.249173470908,3259.5169152648555,3665.6263564547016,3451.5297636654154,3251.281918724155,3660.8225061403014
59,1747,,21.0,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,376,5134,6929,3340,1-sigma confidence interval,3.32,46.1,189.0,,,2021-10-27 18:34:57+00:00,,,Sentinel-2/Kayrros,2,,Sentinel-2,Kayrros,+/- 1 sigma,,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333302,195377.56666666697,195553.4777777779,194120.96666666976,191475.10333333013,191658.54999999795,AZ,4.5353333333333365,4.318833333333338,4.09733333333334,3.8032000000000084,3.8192166666666565,3.8192166666666565,70.03333333333333,57.0,45.82222222222222,45.36666666666667,51.34,48.13,0.653482624275424,0.6569087640561754,0.6484117155087279,0.6740932916787462,0.9031029165338663,0.9031029165338663,6.1727059585387725,15.410760053408305,20.707474511012197,16.647804264978557,16.106627178435218,16.68472921862984,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3521.788878293429,3325.5422499401466,3722.8224136297354,3520.267691603314,3327.672086638844,3729.70108668267,3517.060318549608,3310.295614496564,3729.014903057867,3497.359051430109,3317.2813632555763,3699.163112726802,3449.0304212289507,3261.7596740425906,3648.0004305291404,3452.1544493957385,3282.3895908959867,3635.6192525602855
60,1762,,35.0,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,,4447,5582,3312,+/- 1 sigma,3.699061,,,,,2021-10-27 18:34:57+00:00,,,Sentinel-2/Harvard,2,,Sentinel-2,Harvard,+/- 1 sigma,,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333302,195377.56666666697,195553.4777777779,194120.96666666976,191475.10333333013,191658.54999999795,AZ,4.5353333333333365,4.318833333333338,4.09733333333334,3.8032000000000084,3.8192166666666565,3.8192166666666565,70.03333333333333,57.0,45.82222222222222,45.36666666666667,51.34,48.13,0.653482624275424,0.6569087640561754,0.6484117155087279,0.6740932916787462,0.9031029165338663,0.9031029165338663,6.1727059585387725,15.410760053408305,20.707474511012197,16.647804264978557,16.106627178435218,16.68472921862984,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3523.190793575509,3325.19678150723,3721.1096613706018,3521.912010258875,3335.6517368567056,3719.02187558362,3520.958177573087,3356.88103482973,3728.2523645954197,3493.892239074251,3315.4615372954195,3679.6568794625828,3448.186941611448,3251.09390544198,3657.8265598118883,3447.5839807489906,3261.5113206413544,3644.676259698239
61,1771,,44.0,,,,2021-10-27 18:34:57+00:00,,,,Methane,260,2380,1940,2840,Min/max,4.2,221,,,,2021-10-27 18:34:57+00:00,,,Sentinel-2/SRON,2,,Sentinel-2,SRON,Min/max,3.9,4.4,195078.0,8.0,218645.0,195078.0,False,,195152.83333333302,195377.56666666697,195553.4777777779,194120.96666666976,191475.10333333013,191658.54999999795,AZ,4.5353333333333365,4.318833333333338,4.09733333333334,3.8032000000000084,3.8192166666666565,3.8192166666666565,70.03333333333333,57.0,45.82222222222222,45.36666666666667,51.34,48.13,0.653482624275424,0.6569087640561754,0.6484117155087279,0.6740932916787462,0.9031029165338663,0.9031029165338663,6.1727059585387725,15.410760053408305,20.707474511012197,16.647804264978557,16.106627178435218,16.68472921862984,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3520.6330425860992,3326.524816070617,3717.373994403454,3519.0772329887973,3298.1711435848347,3731.775191972648,3521.21445379885,3331.068729089024,3722.19780500649,3489.4462840829324,3291.3917709984453,3706.859539520393,3448.148443710192,3252.605445479263,3654.100450666796,3454.593701417285,3251.895952075726,3642.375274338742
62,1686,,12.0,1.0,2.0,,2021-10-28 18:16:48+00:00,,,,Methane,120,1625,,,692,4.419,-103.5,,,,2021-10-28 18:16:48+00:00,,,Landsat 8/UPV,1,,Landsat 8,UPV,UT 1 sigma,,,116668.0,8.0,218645.0,116668.0,False,,116825.8999999997,116765.35000000027,116573.96666666688,115473.9766666699,114725.47333333027,112148.83444444218,AZ,4.189333333333308,4.4533333333333465,4.454222222222228,4.801633333333337,4.812866666666671,4.812866666666671,34.166666666666664,32.55,31.533333333333335,41.42,45.903333333333336,45.742222222222225,0.6479140712148396,0.6704783687322505,0.5728913024688498,1.021220824371155,1.106997073056273,1.106997073056273,7.543361243542496,7.342527620949438,6.94310748678378,10.295480711308311,10.89381081527579,10.076139259432603,2021-10-28 18:05:30+00:00,0.0,2012.0,3238.4,True,11.3,True,TP,1.0,2106.9155364325534,1985.4046974293383,2229.746078237631,2104.52086973924,1993.6923728800027,2236.2359243494184,2100.235764758906,1982.5323133125626,2219.7136989214696,2079.532615576704,1963.4450917064223,2209.6156948411503,2067.690008753274,1956.7288603248542,2186.404154169537,2017.45837188593,1902.8137361260465,2132.6440939836393
