,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,TestLocation,Wind_MPS_mean300,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600
68,1710,,36,1.0,1.0,,2021-10-29 18:24:58+00:00,,,,Methane,,4757,5890,3624,+/- 1 sigma,4.727615,,,,,2021-10-29 18:24:58+00:00,,Sentinel-2/Harvard,2,,281513.0,8.0,218645.0,281513.0,False,,282310.6666666667,282645.81666666665,282310.3777777778,278775.04333333333,262685.75833333336,AZ,4.908366666666667,2021-10-29 18:09:15+00:00,0.0,2013.0,4719.235,True,15.716666666666669,True,TP,1.0,5094.278502613282,4818.0683370317975,5382.548242637874,5101.0984840319215,4820.843830329402,5389.208085021777,5093.762514801979,4815.686934492347,5380.097326479896,5032.776561013535,4757.824833060935,5318.4815143305195,4740.060051308698,4478.947131518794,5006.099255897307
69,1720,,46,,,,2021-10-29 18:24:58+00:00,,,,Methane,0,0,0,0,0,0,0,,,,2021-10-29 18:24:58+00:00,,Sentinel-2/SRON,2,,281513.0,8.0,218645.0,281513.0,False,,282310.6666666667,282645.81666666665,282310.3777777778,278775.04333333333,262685.75833333336,AZ,4.908366666666667,2021-10-29 18:09:15+00:00,0.0,2013.0,4719.235,True,15.716666666666669,True,TP,1.0,5095.349616275793,4815.695087343064,5383.900926443166,5097.923620119866,4821.286793169035,5384.6696500007865,5092.879959814168,4817.247101980936,5374.39572113708,5030.971595956486,4755.342797136128,5318.310924265912,4739.8112731456795,4484.582258366503,5011.444592056153
70,1641,,15,1.0,1.0,,2021-11-03 18:25:01+00:00,,,,Methane,111.35 ,1191 ,,,458,3.024 ,-87.8 ,,,,2021-11-03 18:25:01+00:00,,Sentinel-2/UPV,1,,76596.4,4.0,308188.0,76596.4,False,,76628.08333333333,76649.40666666666,76656.90777777779,77025.21666666666,77539.2735,AZ,3.6905,2021-11-03 18:12:18+00:00,0.0,2016.0,2606.13,True,12.716666666666667,True,TP,1.0,1383.3323213078781,1306.325292740671,1462.2609610517973,1382.4594344107747,1305.8990078914896,1460.1961886446627,1383.0108519885093,1307.92867400444,1461.181876657453,1389.5633982055263,1313.9954047814683,1468.0709620789005,1399.65508634137,1322.6063027514085,1477.052108069831
71,1650,,24,1.0,1.0,,2021-11-03 18:25:01+00:00,,,,Methane,330,2823,5657,1016,1-sigma confidence interval,2.5,353,189,,,2021-11-03 18:25:01+00:00,,Sentinel-2/Kayrros,1,,76596.4,4.0,308188.0,76596.4,False,,76628.08333333333,76649.40666666666,76656.90777777779,77025.21666666666,77539.2735,AZ,3.6905,2021-11-03 18:12:18+00:00,0.0,2016.0,2606.13,True,12.716666666666667,True,TP,1.0,1383.003106430758,1306.999397176996,1459.8304412355724,1382.56054628193,1306.6690868546655,1460.5713550627174,1383.455959538666,1307.5836036736985,1461.8428746698678,1389.9048319871729,1313.5573584675294,1465.8320998750983,1398.6332132485286,1322.4322263177614,1478.8447503037796
72,1664,,38,1.0,1.0,,2021-11-03 18:25:01+00:00,,,,Methane,115,1300,1878,722,+/- 1 sigma,2.595344,3.860544,UnknownSentinel2Direction,,,2021-11-03 18:25:01+00:00,,Sentinel-2/Harvard,1,,76596.4,4.0,308188.0,76596.4,False,,76628.08333333333,76649.40666666666,76656.90777777779,77025.21666666666,77539.2735,AZ,3.6905,2021-11-03 18:12:18+00:00,0.0,2016.0,2606.13,True,12.716666666666667,True,TP,1.0,1383.1703304441937,1307.7968178320514,1460.1736321586677,1382.7313230509292,1308.0782572078838,1458.9012646846895,1383.5201658584476,1307.3789905499464,1462.3276232073767,1390.663189818741,1314.8350548913754,1470.544169636614,1398.9750211270057,1322.7531297052888,1476.3713725289833
73,1674,,48,,,,2021-11-03 18:25:01+00:00,,,,Methane,0,0,0,0,0,0,0,,,,2021-11-03 18:25:01+00:00,,Sentinel-2/SRON,1,,76596.4,4.0,308188.0,76596.4,False,,76628.08333333333,76649.40666666666,76656.90777777779,77025.21666666666,77539.2735,AZ,3.6905,2021-11-03 18:12:18+00:00,0.0,2016.0,2606.13,True,12.716666666666667,True,TP,1.0,1382.910224292152,1306.9185808405662,1460.7123270366155,1383.9067121512903,1309.9104015935604,1461.9998656455787,1383.07252429524,1307.136771990584,1460.90672756867,1389.8011039971848,1313.9124213253363,1469.0452567601956,1399.4766508215494,1323.568953072729,1475.8046038182324
74,1689,,15,1.0,1.0,,2021-11-03 18:25:01+00:00,,,,Methane,111.35 ,1344 ,18:25:01.184114Z,25.45 ,539,3.59 ,,,,,2021-11-03 18:25:01+00:00,,Sentinel-2/UPV,2,,76596.4,4.0,308188.0,76596.4,False,,76628.08333333333,76649.40666666666,76656.90777777779,77025.21666666666,77539.2735,AZ,3.6905,2021-11-03 18:12:18+00:00,0.0,2016.0,2606.13,True,12.716666666666667,True,TP,1.0,1382.7464127987116,1306.413655909944,1459.859844248933,1382.760232358313,1306.5214312952373,1459.4753987345184,1383.3282763297352,1306.7560549041436,1459.9788132486713,1390.0918798924567,1313.4748691068535,1468.5943054940935,1399.4484416010446,1324.781525853367,1476.584699744558
75,1698,,24,1.0,1.0,,2021-11-03 18:25:01+00:00,,,,Methane,330,3199,4899,1498,1-sigma confidence interval,2.96,36.9,189.0,,,2021-11-03 18:25:01+00:00,,Sentinel-2/Kayrros,2,,76596.4,4.0,308188.0,76596.4,False,,76628.08333333333,76649.40666666666,76656.90777777779,77025.21666666666,77539.2735,AZ,3.6905,2021-11-03 18:12:18+00:00,0.0,2016.0,2606.13,True,12.716666666666667,True,TP,1.0,1382.848677293467,1307.7026101813174,1460.9847944975982,1383.6803386759182,1308.1678705488716,1461.1319793885636,1383.3011904808789,1307.200081218819,1460.739270112204,1390.0337517376938,1314.8816493601691,1466.9187094144534,1398.8560858095257,1322.5151413116628,1477.5823766648662
76,1712,,38,1.0,1.0,,2021-11-03 18:25:01+00:00,,,,Methane,,1787,2333,1241,+/- 1 sigma,3.798211,,,,,2021-11-03 18:25:01+00:00,,Sentinel-2/Harvard,2,,76596.4,4.0,308188.0,76596.4,False,,76628.08333333333,76649.40666666666,76656.90777777779,77025.21666666666,77539.2735,AZ,3.6905,2021-11-03 18:12:18+00:00,0.0,2016.0,2606.13,True,12.716666666666667,True,TP,1.0,1382.394798103523,1307.148105860589,1462.1991459456654,1383.257430793812,1307.357550551174,1461.2909682412624,1382.875507816439,1307.7362199328863,1460.3728491728468,1390.0466674520849,1315.0169805361768,1466.9869516954104,1399.1058589140002,1322.1995558507115,1478.1081644900523
77,1722,,48,,,,2021-11-03 18:25:01+00:00,,,,Methane,0,0,0,0,0,0,0,,,,2021-11-03 18:25:01+00:00,,Sentinel-2/SRON,2,,76596.4,4.0,308188.0,76596.4,False,,76628.08333333333,76649.40666666666,76656.90777777779,77025.21666666666,77539.2735,AZ,3.6905,2021-11-03 18:12:18+00:00,0.0,2016.0,2606.13,True,12.716666666666667,True,TP,1.0,1382.5842055887397,1305.1882819023028,1461.3195502335868,1382.8161450449093,1306.871543776172,1461.8046361280105,1383.4677808872434,1308.353452280444,1460.9865336593646,1390.004825319637,1314.459055553182,1467.3510326320318,1399.3674474550774,1323.4363641481598,1477.8973396948415
78,1642,,16,,,,2021-10-23 18:40:53+00:00,,,,Methane,277,4069,,,1515,3.771272995,47.0416,,,,2021-10-23 18:40:53+00:00,,WV3/UPV,1,,218027.0,8.0,218645.0,218027.0,False,,218693.56666666668,218451.78333333333,218208.0,219472.70666666667,222886.76666666666,AZ,4.1823,2021-10-23 18:26:42+00:00,0.0,2007.0,3908.2,True,14.183333333333334,True,TP,1.0,3946.980595372265,3731.7650530943592,4171.107442559097,3940.437363536541,3724.057649364431,4163.122124497948,3937.9246252871944,3724.225052983833,4154.191875638275,3961.2095429559895,3748.1383029373837,4184.467890863854,4020.746719137741,3800.9485036071505,4240.423202087425
79,1656,,30,1.0,1.0,,2021-10-23 18:40:53+00:00,,,,Methane,318,1282,2758,522,1-sigma confidence interval,2.9,207,190,,,2021-10-23 18:40:53+00:00,,WV3/Kayrros,1,,218027.0,8.0,218645.0,218027.0,False,,218693.56666666668,218451.78333333333,218208.0,219472.70666666667,222886.76666666666,AZ,4.1823,2021-10-23 18:26:42+00:00,0.0,2007.0,3908.2,True,14.183333333333334,True,TP,1.0,3947.57917336239,3732.9630601572517,4165.86842690754,3939.990965513423,3728.0776043621254,4158.90117027339,3937.292690778099,3720.4217801259856,4160.200156780298,3962.081608628267,3744.110868711153,4185.028233562494,4021.722901875459,3800.075190887887,4247.761170594559
80,1690,,16,,,,2021-10-23 18:40:53+00:00,,,,Methane,277,4790,,,1876,4.673416667,,,,,2021-10-23 18:40:53+00:00,,WV3/UPV,2,,218027.0,8.0,218645.0,218027.0,False,,218693.56666666668,218451.78333333333,218208.0,219472.70666666667,222886.76666666666,AZ,4.1823,2021-10-23 18:26:42+00:00,0.0,2007.0,3908.2,True,14.183333333333334,True,TP,1.0,3945.123165299213,3731.822389960953,4168.295225867736,3941.512825181377,3724.5466231081173,4164.093720506555,3938.0409174016645,3718.6384256160964,4157.164490161801,3961.5753454746737,3747.8049528928527,4186.312817380948,4022.0932045975514,3803.934763497891,4250.812838195292
81,1704,,30,1.0,1.0,,2021-10-23 18:40:53+00:00,,,,Methane,318,1578,2053,1236,1-sigma confidence interval,4.31,207,190.0,,,2021-10-23 18:40:53+00:00,,WV3/Kayrros,2,,218027.0,8.0,218645.0,218027.0,False,,218693.56666666668,218451.78333333333,218208.0,219472.70666666667,222886.76666666666,AZ,4.1823,2021-10-23 18:26:42+00:00,0.0,2007.0,3908.2,True,14.183333333333334,True,TP,1.0,3945.7373161190776,3733.1374808029304,4168.402507704135,3941.363123597914,3726.6650516739314,4168.067925021131,3937.7566358694567,3723.1570784429377,4162.015658472827,3959.736787423041,3744.4105373564025,4183.0023506568905,4021.663980116729,3801.8126493004006,4247.429649057968
