,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean30,Wind_MPS_mean60,Wind_MPS_mean90,Wind_MPS_mean300,Wind_MPS_mean600,Wind_MPS_mean900,Wind_dir_mean30,Wind_dir_mean60,Wind_dir_mean90,Wind_dir_mean300,Wind_dir_mean600,Wind_dir_mean900,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900
105,2021,,,,,,2021-10-20 18:15:00+00:00,,,,,,12.74,,,,3.7,350.0,,,,2021-10-20 18:15:00+00:00,,,SOOFIE,1,,0.0,0.5,21175085.0,1238.7904554589995,False,6.4771,1243.5132273246534,1190.9605961460488,994.2988207353214,729.564081852256,684.5052808804088,671.4797043696065,AZ,3.4336666666666735,3.7536666666666663,4.150111111111113,4.2586666666666675,4.405983333333351,4.405983333333351,35.36666666666667,39.63333333333333,40.96666666666667,43.75666666666667,39.42666666666667,35.12555555555556,2021-10-19 18:05:36+00:00,0.0,2004.0,46876.64,True,1449.4,True,TP,1.0,22.510181760502498,22.3594096856122,22.605019432431813,21.516705778678933,21.417368629448106,21.652630407848534,17.980784644406803,17.89203471082586,18.088572015575963,13.209569434977245,13.146292891340856,13.290699998418301,12.39933844711158,12.338527429520294,12.47406153532637,12.166296766449392,12.105017340787835,12.23798642566627
106,2022,,,,,,2021-10-20 18:30:00+00:00,,,,,,1.83,,,,3.0,346.0,,,,2021-10-20 18:30:00+00:00,,,SOOFIE,1,,0.0,0.5,21175085.0,847.5552181325835,False,4.4315,843.4489312025574,839.2266150482278,835.1893931309537,1007.3269473389738,1071.7161848834953,1112.2244196308673,AZ,5.954666666666668,5.0576666666666705,4.5706666666666695,4.755333333333332,4.411116666666671,4.411116666666671,30.2,33.06666666666667,28.566666666666666,30.563333333333333,34.525,37.62888888888889,2021-10-19 18:05:36+00:00,0.0,2004.0,50830.6,True,1464.4,True,TP,1.0,15.289444001649844,15.187863647880896,15.354696645609234,15.18579565215559,15.112172532359248,15.278174091512902,15.105892499903714,15.039799448613458,15.205006016529628,18.215497674371996,18.125577496052557,18.324680180889057,19.375039590137334,19.279816845236017,19.49159841731991,20.098239497750818,20.00596214442525,20.225720150842417
107,2023,,,,,,2021-10-20 18:45:00+00:00,,,,,,0,,,,1.5,342.0,,,,2021-10-20 18:45:00+00:00,,,SOOFIE,1,,0.0,0.5,21175085.0,796.1070958991038,False,4.1625,793.6239430360724,791.7668379534421,801.9782595543633,835.244963904144,843.4737308545002,845.3942269918306,AZ,3.732666666666671,3.949333333333345,3.902666666666671,3.2722999999999978,3.8912499999999968,3.8912499999999968,45.3,49.71666666666667,50.91111111111111,41.17666666666667,38.98166666666667,38.318888888888885,2021-10-19 18:05:36+00:00,0.0,2004.0,54580.945,True,1479.4,True,TP,1.0,14.39035899427705,14.29467526519184,14.451696922834772,14.328181732138368,14.261383689785434,14.418039651932741,14.513314014053416,14.44443959376495,14.603106356504155,15.113017485501288,15.0407956360032,15.206013146664999,15.264380230080514,15.188308217304906,15.355146098461974,15.30272524983339,15.222735866807477,15.389951922808915
108,2024,,,,,,2021-10-20 19:00:00+00:00,,,,,,0,,,,2.8,335.0,,,,2021-10-20 19:00:00+00:00,,,SOOFIE,1,,0.0,0.5,21175085.0,1801.0285406997432,False,9.4168,1793.5676066917433,1783.104257171803,1751.9311790115692,1795.4950943341235,1692.9137863276464,1640.0152350611481,AZ,4.966999999999999,4.588500000000023,4.461888888888897,4.835799999999992,4.329483333333348,4.329483333333348,33.13333333333333,34.1,33.666666666666664,32.62,34.93666666666667,38.26,2021-10-19 18:05:36+00:00,0.0,2004.0,58394.515,True,1494.4,True,TP,1.0,32.43684593450389,32.219319310150276,32.57323647387389,32.17626214486491,32.031762646664845,32.38361957063791,31.629151856400266,31.472981431253707,31.81870035271354,32.413290363054905,32.25386972505886,32.608166412158866,30.563598385141358,30.41508560795506,30.74918393974033,29.607982562859462,29.466868741242603,29.79055126564128
109,2025,,,,,,2021-10-20 19:15:00+00:00,,,,,,0,,,,1.5,349.0,,,,2021-10-20 19:15:00+00:00,,,SOOFIE,1,,0.0,0.5,21175085.0,1806.727998107021,False,9.4466,1810.8004963087585,1811.8661163361578,1812.6699268374682,1803.7320853340377,1765.8852018089658,1779.4569869449176,AZ,4.881333333333324,4.679166666666693,4.035888888888897,3.9493000000000045,3.8652333333333386,3.8652333333333386,57.233333333333334,50.93333333333333,52.144444444444446,45.31666666666667,45.373333333333335,41.51222222222222,2021-10-19 18:05:36+00:00,0.0,2004.0,61900.685,True,1509.4,True,TP,1.0,32.74644591736837,32.52822054736256,32.885530875562814,32.71162666066421,32.54732188446871,32.90484203370792,32.72926669630658,32.56173026122126,32.9194086810864,32.56081632311502,32.401518610912106,32.75743716576188,31.873364750176663,31.723109068931137,32.071575548874236,32.116562205695,31.966384918904687,32.31752369300758
110,2026,,,,,,2021-10-20 19:30:00+00:00,,,,,,248.68,,,,2.1,318.0,,,,2021-10-20 19:30:00+00:00,,,SOOFIE,1,,0.0,0.5,21175085.0,1746.3290501466759,False,9.1308,1741.0924345831913,1737.2787708000112,1733.610887323222,1723.4821949838872,1750.492236023073,1745.4827593487944,AZ,4.297666666666657,4.114000000000028,3.9617777777777823,3.392633333333334,3.223866666666685,3.223866666666685,32.36666666666667,30.0,29.68888888888889,30.29,39.288333333333334,39.80888888888889,2021-10-19 18:05:36+00:00,0.0,2004.0,64969.21,True,1524.4,True,TP,1.0,31.486412224767047,31.27869546146558,31.622280224263736,31.353566130262976,31.210334999078217,31.553168847782707,31.291757806842316,31.14458765951442,31.486699298301403,31.103899678373548,30.96302934050386,31.303146629109317,31.600986944723648,31.447188187005562,31.7926237793311,31.508419464529098,31.357392640702955,31.701841862560627
111,2027,,,,,,2021-10-20 19:45:00+00:00,,,,,,202.34,,,,2.1,304.0,,,,2021-10-20 19:45:00+00:00,,,SOOFIE,1,,0.0,0.5,21175085.0,672.0387059628279,False,3.5138,671.3004540979722,670.8905266791621,670.7045824125972,671.6496255543137,672.0524127117496,732.3428754733554,AZ,2.911333333333329,3.432833333333363,3.4825555555555523,2.877933333333324,2.72216666666669,2.72216666666669,20.533333333333335,24.266666666666666,25.155555555555555,25.966666666666665,41.98,50.76222222222222,2021-10-19 18:05:36+00:00,0.0,2004.0,67625.48999999999,True,1539.4,True,TP,1.0,12.183169272570153,12.10180390779315,12.234737694312846,12.15347387431406,12.094455107809019,12.22730817051136,12.147525742424568,12.091121670556957,12.223938116698712,12.169284627822636,12.1080635304077,12.241066076538997,12.17118710492922,12.115284324974448,12.248366188831492,13.26118565820728,13.196107826860766,13.34106213236039
112,2028,,,,,,2021-10-20 20:00:00+00:00,,,,,,44.6,,,,3.0,298.0,,,,2021-10-20 20:00:00+00:00,,,SOOFIE,1,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,0.0,0.0,0.0,AZ,2.5326666666666586,2.1948333333333627,2.293333333333332,2.384699999999985,2.700083333333354,2.700083333333354,69.33333333333333,71.41666666666667,62.71111111111111,46.18333333333333,44.861666666666665,41.22222222222222,2021-10-19 18:05:36+00:00,0.0,2004.0,69942.81999999999,True,1554.4,False,FP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2029,,,,,,2021-10-20 20:15:00+00:00,,,,,,13.01,,,,2.7,265.0,,,,2021-10-20 20:15:00+00:00,,,SOOFIE,1,,2776.0,2.0,218645.0,2776.0,False,,2715.2100000006494,2780.782333332723,2775.519111110578,2797.4791333337284,1464.7200500001206,976.4800333325672,AZ,3.5319999999999907,3.2253333333333676,3.2036666666666664,2.423699999999987,2.440500000000025,2.440500000000025,24.1,29.433333333333334,38.388888888888886,48.11333333333334,43.583333333333336,48.59888888888889,2021-10-19 18:05:36+00:00,0.0,2004.0,72466.14,True,1569.4,True,TP,1.0,48.99088559093636,45.154070871540696,52.8501383367049,50.14942273228572,46.307163879402154,53.837810213257114,50.07268833124464,46.18788931089286,54.236149362257066,50.445990010420026,46.72934921522831,54.717645015306815,26.536578247988913,23.720665069512947,29.86976581951827,17.564459730115086,14.930396734431092,20.102353182403473
114,2030,,,,,,2021-10-20 20:30:00+00:00,,,,,,0.03,,,,3.0,285.0,,,,2021-10-20 20:30:00+00:00,,,SOOFIE,1,,2767.72,2.0,218645.0,2767.72,False,,2744.260000000649,2737.3524999993883,2766.072222221689,2807.782833333731,2821.301583333453,2808.821466665896,AZ,2.0786666666666545,2.3001666666667044,2.43900000000001,2.722866666666653,2.3178333333333567,2.3178333333333567,127.06666666666666,107.05,79.83333333333333,104.13666666666667,118.03333333333333,102.73777777777778,2021-10-19 18:05:36+00:00,0.0,2004.0,74466.06,True,1584.4,True,TP,1.0,49.52358736561177,45.61531226245994,53.42683588493525,49.42927272657097,45.32435565778724,53.33505645060844,49.80689242925934,45.828079661327784,54.02895377867718,50.665504112027016,46.890724362555815,54.60175952373201,50.84295951629266,47.218620851314256,54.80832078649371,50.61299982364972,46.74614762641489,54.5777428458209
115,2031,,,,,,2021-10-20 20:45:00+00:00,,,,,,0,,,,3.0,292.0,,,,2021-10-20 20:45:00+00:00,,,SOOFIE,1,,10813.61,2.0,218645.0,10813.61,False,,10730.145333333985,10722.281833332714,10737.949888888354,10747.336900000406,9666.898450000124,7373.092022221447,AZ,2.918666666666655,2.731333333333367,2.839555555555568,3.087833333333316,2.9254666666666895,2.9254666666666895,291.23333333333335,296.1333333333333,272.9222222222222,181.09666666666666,231.12833333333333,206.44333333333333,2021-10-19 18:05:36+00:00,0.0,2004.0,76879.91500000001,True,1599.4,True,TP,1.0,193.5867574465462,182.79341661441984,204.55235339330537,193.00873126558892,182.47601766312346,204.6117260129687,193.83840455293412,183.49870306411185,205.63226895017345,193.24923362356404,182.70553437013774,204.19253722321457,174.1085465118636,164.99809054109906,183.66695807078258,132.5019664554096,124.22221884205027,140.94149412156304
116,2115,,,,,,,,,,,,,,,,,,,,,2021-10-21 17:45:00+00:00,,,SOOFIE,1,,57996.0,8.0,218645.0,57996.0,True,,57996.00000000065,57995.99999999939,51551.99999999946,16839.714300000403,13761.669283333486,12749.975666665896,AZ,2.961000000000003,3.364833333333318,3.5727777777777785,3.729033333333337,3.809133333333338,3.809133333333338,36.03333333333333,39.55,38.34444444444444,43.836666666666666,44.781666666666666,44.79222222222222,2021-10-19 18:05:36+00:00,0.0,2004.0,120266.41999999998,True,2859.4,True,FN,0.0,1046.4977521032606,974.146261028356,1118.6101448601983,1043.5612443347738,970.0907216153124,1117.4173716684095,929.7513694537354,826.1881652151783,1025.0913335982552,188.5051158271397,-1781.1768108617841,2160.4847183566303,282.04742755280535,-2143.631056394147,2712.7480366555365,191.9429493814243,-2508.650964312531,2644.4225757242757
117,2116,,,,,,2021-10-21 18:00:00+00:00,,,,,,376.66,,,,3.1,9.0,,,,2021-10-21 18:00:00+00:00,,,SOOFIE,1,,231569.0,8.0,218645.0,231569.0,True,,231569.00000000064,231568.9999999994,231568.99999999948,231569.0000000004,171012.6833333335,132368.00111111038,AZ,4.170000000000007,3.8939999999999726,3.6536666666666635,3.8581666666666616,3.996533333333336,3.996533333333336,44.56666666666667,50.4,54.34444444444444,54.126666666666665,50.85,50.333333333333336,2021-10-21 17:55:38+00:00,0.0,2005.0,1004.3649999999999,True,4.366666666666666,True,TP,1.0,4175.391184476572,3945.8922873716706,4405.876581527864,4167.894638189978,3932.886992972445,4403.728678131699,4174.22202937589,3786.4575511380017,4587.860932445788,2119.646446949469,-29151.381279708454,30868.782143646287,2102.737415379289,-29545.709085729326,31321.127162773813,1720.6770582987056,-24884.250383862458,28738.85716030724
118,2117,,,,,,,,,,,,,,,,,,,,,2021-10-21 18:15:00+00:00,,,SOOFIE,1,,231569.0,8.0,218645.0,231569.0,True,,231569.00000000064,231568.9999999994,231568.99999999948,231569.0000000004,231569.00000000015,231568.99999999927,AZ,4.382000000000005,4.300333333333304,3.9327777777777753,3.9252666666666656,3.832100000000008,3.832100000000008,43.2,38.53333333333333,42.833333333333336,42.88666666666666,40.43,42.98888888888889,2021-10-21 17:55:38+00:00,0.0,2005.0,4574.1900000000005,True,19.366666666666667,True,FN,0.0,4174.056629093968,3943.070467015632,4403.493895940649,4162.594065165373,3928.1005460483357,4438.9824795707445,4185.010305014169,3792.2432389878013,4575.275085894447,2275.6079961923483,-23334.80372241172,29914.612430945308,4598.522774439907,-39749.75829372609,48306.159976208524,3980.7698476432774,-42915.2428716422,48094.52240637215
119,2119,,,,,,2021-10-21 18:45:00+00:00,,,,,,3.32,,,,3.9,17.0,,,,2021-10-21 18:45:00+00:00,,,SOOFIE,1,,40672.6,8.0,218645.0,40672.6,False,,40512.21666666732,40643.599999999344,40684.56777777719,41230.36733333377,42209.34683333377,29593.448555555035,AZ,3.5433333333333312,3.6886666666666397,3.607444444444446,4.213966666666668,4.197433333333319,4.197433333333319,48.233333333333334,51.78333333333333,52.9,46.903333333333336,44.096666666666664,39.69444444444444,2021-10-21 17:55:38+00:00,0.0,2005.0,11854.865000000002,True,49.36666666666667,True,TP,1.0,731.2437239277745,673.0700137699512,788.4106024524019,731.6535135210838,675.3204921512975,789.1402415203503,731.658460576073,675.6441010295655,792.5822595486504,741.7109128743648,677.330848090709,802.4256562822036,761.598335201019,704.2666458870885,820.6624281580389,533.3807272743505,480.3782042364361,585.482895987403
120,2120,,,,,,2021-10-21 19:00:00+00:00,,,,,,4.96,,,,2.7,11.0,,,,2021-10-21 19:00:00+00:00,,,SOOFIE,1,,51385.9,8.0,218645.0,51385.9,False,,53104.51000000062,46540.78999999938,43953.431111110556,40448.18766666705,39921.00616666713,39988.143888888386,AZ,4.6413333333333355,4.428499999999961,4.43566666666667,4.153599999999996,4.13493333333333,4.13493333333333,39.2,34.03333333333333,34.51111111111111,34.07666666666667,39.655,40.60888888888889,2021-10-21 17:55:38+00:00,0.0,2005.0,15541.235,True,64.36666666666667,True,TP,1.0,958.1939139402097,890.8485805622652,1026.3892116356985,837.3190096331599,782.52764391091,906.6173864452157,790.4936568103237,727.0707000439139,847.9851902301666,729.0070177191815,667.934532022945,793.249368468561,719.3465456732645,661.4571586046737,778.3626527140502,719.8412540795001,664.0063164347822,775.8605091195095
121,2121,,,,,,2021-10-21 19:15:00+00:00,,,,,,11.27,,,,2.1,313.0,,,,2021-10-21 19:15:00+00:00,,,SOOFIE,1,,51421.4,8.0,218645.0,51421.4,False,,51406.34000000064,51333.43166666602,51360.819999999396,51411.45866666714,51652.65133333375,50871.498999999436,AZ,4.064999999999993,4.04433333333329,3.8986666666666667,4.015300000000002,3.9398500000000034,3.9398500000000034,38.266666666666666,37.13333333333333,40.022222222222226,41.53666666666667,40.37,39.93222222222222,2021-10-21 17:55:38+00:00,0.0,2005.0,19235.12,True,79.36666666666666,True,TP,1.0,927.8697606324683,863.3262152003481,993.0979832426957,926.9365671885449,863.8528324209005,1004.7203910042967,924.292111359271,864.6847181053035,986.7142738083371,926.5214723107183,864.2499284017658,992.1721594675619,929.1170779172375,868.3497812504838,996.9922453049242,915.9867115361642,853.8678408330885,978.8807530701299
122,2122,,,,,,,,,,,,,,,,,,,,,2021-10-21 19:30:00+00:00,,,SOOFIE,1,,42311.1,8.0,218645.0,42311.1,False,,42160.143333333974,42130.66833333271,42180.432222221694,42392.431333333785,42751.481333333824,45110.95811111064,AZ,3.347999999999986,3.102833333333291,3.043555555555556,3.51626666666667,3.7748666666666666,3.7748666666666666,42.06666666666667,36.1,36.43333333333333,37.72666666666667,37.96666666666667,36.82333333333333,2021-10-21 17:55:38+00:00,0.0,2005.0,22619.305,True,94.36666666666666,True,FN,0.0,760.9748374210301,701.6876554705597,819.6770595073646,758.1928244372178,704.2693699060446,820.2119091242444,760.5331977299527,705.8349001938374,818.014098674751,764.1483163016088,705.9365305243068,824.5860928556194,770.5459016249362,711.3258895298741,833.3497488235689,812.8050479046129,749.4577659431386,876.5406883867564
123,2123,,,,,,2021-10-21 19:45:00+00:00,,,,,,67.7,,,,3.1,332.0,,,,2021-10-21 19:45:00+00:00,,,SOOFIE,1,,-124.4,0.5,21175085.0,0.0,False,,0.0,0.0,0.0,0.0,0.0,0.0,AZ,2.9023333333333143,3.399333333333296,3.757444444444447,3.5675666666666697,3.491166666666669,3.491166666666669,24.533333333333335,21.716666666666665,27.1,34.88,38.115,40.775555555555556,2021-10-21 17:55:38+00:00,0.0,2005.0,25853.035,True,109.36666666666666,False,FP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2124,,,,,,2021-10-21 20:00:00+00:00,,,,,,0,,,,2.4,330.0,,,,2021-10-21 20:00:00+00:00,,,SOOFIE,1,,-124.4,0.5,21175085.0,1109.2903678594118,False,5.8,1109.2903678600426,1110.8841758585838,1110.777921992017,1092.8422693019475,857.883093971997,629.2991506400085,AZ,4.185666666666653,4.3574999999999635,4.310888888888895,3.8524000000000016,3.4024999999999994,3.4024999999999994,39.46666666666667,43.85,46.0,43.89333333333333,71.82166666666667,56.172222222222224,2021-10-21 17:55:38+00:00,0.0,2005.0,29064.409999999996,True,124.36666666666669,True,TP,1.0,20.087367552660858,19.95336681448169,20.172547080884566,20.078237150694818,19.981937156617274,20.201431257535333,20.075323692862955,19.980032467277557,20.1995056458961,19.752650471163296,19.65852062542811,19.874462116797908,15.51363042599212,15.446616468495087,15.616291769113058,11.406567037696822,11.348839126633186,11.47350187684803
125,2125,,,,,,2021-10-21 20:15:00+00:00,,,,,,0,,,,2.0,303.0,,,,2021-10-21 20:15:00+00:00,,,SOOFIE,1,,-124.4,0.5,21175085.0,267.75974396606495,False,1.4,276.6850687655682,277.0038303642577,276.47256103107594,276.9400780453712,444.0667849044168,662.7478678624186,AZ,1.8303333333333205,1.6644999999999646,1.594555555555557,2.390933333333333,2.6392000000000078,2.6392000000000078,35.8,95.08333333333333,171.35555555555555,280.94,198.60333333333332,145.72,2021-10-21 17:55:38+00:00,0.0,2005.0,31588.765000000003,True,139.36666666666667,True,TP,1.0,5.060779850215546,5.026887120662834,5.082105594243165,5.056979473229872,5.03260297433593,5.0878842344295565,5.045040324644273,5.023076550013557,5.078253165901508,5.055917208742904,5.03145980383197,5.086728506625468,8.06540062073613,8.028013501569879,8.116198225196717,12.006246762692772,11.9484808817534,12.079730472217085
126,2126,,,,,,2021-10-21 20:30:00+00:00,,,,,,0,,,,2.4,294.0,,,,2021-10-21 20:30:00+00:00,,,SOOFIE,1,,-124.4,0.5,21175085.0,1606.5584637963898,False,8.4,1606.5584637970248,1604.645894195997,1492.6543187436084,1321.3305841530055,1286.2349319976915,1065.9600410379849,AZ,2.707333333333323,2.5651666666666304,2.5111111111111057,2.971100000000004,3.029083333333337,3.029083333333337,27.233333333333334,31.166666666666668,37.77777777777778,43.336666666666666,161.65833333333333,149.42,2021-10-21 17:55:38+00:00,0.0,2005.0,34285.68,True,154.36666666666667,True,TP,1.0,29.063107093084323,28.867148435260667,29.18424325655869,28.979528711918757,28.83286515831678,29.149583390648957,26.952306903429154,26.82538326620964,27.120050061308095,23.86856347358865,23.754330945613148,24.015263380389165,23.238350625266513,23.12522199265112,23.37924390103884,19.262089813645098,19.176632725685348,19.387280858835258
127,2127,,,,,,2021-10-21 20:45:00+00:00,,,,,,0,,,,2.7,295.0,,,,2021-10-21 20:45:00+00:00,,,SOOFIE,1,,-124.4,0.5,21175085.0,1491.8042878109331,False,7.8,1502.6421822101918,1515.711407807267,1530.055679805531,1580.9300311601123,1594.6686561185825,1599.800717876867,AZ,2.715333333333324,3.020833333333299,2.8787777777777763,1.9351333333333411,2.602366666666674,2.602366666666674,56.8,57.28333333333333,67.26666666666667,183.72333333333333,154.58833333333334,188.32555555555555,2021-10-21 17:55:38+00:00,0.0,2005.0,36517.295,True,169.36666666666667,True,TP,1.0,27.18807871757341,27.00441911766495,27.301052554582924,27.366738934814276,27.238689291224247,27.537896098317205,27.625928578713474,27.495814908341742,27.79784614410295,28.550399614534733,28.40775226906535,28.719800795418397,28.796907422658375,28.654020680826406,28.96877437351044,28.883919816559207,28.74601417646661,29.061778383269335
128,2128,,,,,,2021-10-21 21:00:00+00:00,,,,,,0,,,,3.4,270.0,,,,2021-10-21 21:00:00+00:00,,,SOOFIE,1,,-124.4,0.5,21175085.0,0.0,False,,0.0,0.0,0.0,0.0,0.0,0.0,AZ,2.8736666666666575,2.917666666666632,2.2578888888888873,2.078500000000003,2.6838666666666757,2.6838666666666757,318.3666666666667,326.78333333333336,304.1666666666667,269.56666666666666,241.47833333333332,257.13444444444445,2021-10-21 17:55:38+00:00,0.0,2005.0,38762.450000000004,True,184.36666666666667,False,FP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2207,,,,,,2021-10-22 16:45:00+00:00,,,,,,749.76,,,,2.1,312.0,,,,2021-10-22 16:45:00+00:00,,,SOOFIE,1,,-131.6,4.0,218645.0,-131.6,False,,-129.39999999936245,-128.37000000064057,-127.62000000055507,-126.24699999951441,-32.373537286137676,35.79472980116199,AZ,2.8066666666666698,3.031666666666666,2.8212222222222216,2.6728333333333305,2.660716666666664,2.660716666666664,34.56666666666667,33.016666666666666,34.22222222222222,40.89,39.68666666666667,39.717777777777776,2021-10-21 17:55:38+00:00,0.0,2005.0,41154.950000000004,True,1369.3666666666666,True,FP,0.0,-2.4078577662231395,-12.19934311402319,7.153997244580114,-2.0518224429444514,-12.703916993200842,6.786920263279205,-2.2412923282979667,-12.135584291905705,8.03310720364824,-2.2681416541503148,-11.6668973134894,6.772388311000497,-0.0853559796125773,-9.560188629618073,9.478399019062486,0.6267262255010989,-9.00906690903959,9.69315583764072
130,2208,,,,,,2021-10-22 17:00:00+00:00,,,,,,757.48,,,,1.3,277.0,,,,2021-10-22 17:00:00+00:00,,,SOOFIE,1,,-122.9,4.0,218645.0,-122.9,False,,-124.1099999993625,-123.48666666730723,-122.26888888944383,-124.80766666618113,-124.63216666596843,-125.18833333367562,AZ,2.342333333333334,2.5195000000000003,2.362999999999999,2.461033333333331,2.5852666666666626,2.5852666666666626,30.9,34.68333333333333,35.644444444444446,28.203333333333333,34.66,35.94111111111111,2021-10-21 17:55:38+00:00,0.0,2005.0,43422.525,True,1384.3666666666666,True,FP,0.0,-2.2656036927626793,-11.784665423029638,7.267969672505867,-2.3567316499432773,-11.046160196988376,7.578759936833975,-2.6738682557014126,-12.266349329548307,6.219032534999666,-2.321871599911857,-12.059141633473885,7.278774680454092,-2.372026078084015,-11.17235406576594,6.037853671056715,-1.8931113579972711,-11.044337536802063,6.984338977560613
131,2209,,,,,,2021-10-22 17:15:00+00:00,,,,,,0,,,,2.0,306.0,,,,2021-10-22 17:15:00+00:00,,,SOOFIE,1,,-136.8,4.0,218645.0,-136.8,False,,-125.46999999936246,-126.48666666730726,-125.94333333388835,-123.80933333284787,-124.54366666596822,-124.60377777811969,AZ,2.557999999999999,2.3436666666666652,2.132111111111107,2.016466666666663,2.340500000000003,2.340500000000003,197.2,197.73333333333332,144.82222222222222,89.79666666666667,94.67833333333333,97.04888888888888,2021-10-21 17:55:38+00:00,0.0,2005.0,45472.97,True,1399.3666666666666,True,FP,0.0,-2.2801141258309783,-11.786284095960346,7.540435617291793,-2.2430702841850616,-12.055105275026929,7.4667354867645255,-2.420832156712746,-12.86937662661758,7.810628045698897,-1.8924164418343057,-12.660000043984375,7.425086946984348,-2.148683122235508,-10.706990305924226,7.07700653470658,-2.4079605992000888,-11.472838492031276,6.783684465727809
132,2210,,,,,,2021-10-22 17:30:00+00:00,,,,,,686.69,,,,1.2,241.0,,,,2021-10-22 17:30:00+00:00,,,SOOFIE,1,,-124.2,4.0,218645.0,-124.2,False,,-125.13333333269584,-125.02833333397395,-124.88555555611056,-125.12366666618124,-125.25816666596826,-125.13044444478662,AZ,2.639666666666666,2.6714999999999978,2.7646666666666633,2.5559000000000007,2.4078500000000016,2.4078500000000016,27.733333333333334,27.583333333333332,25.07777777777778,39.35333333333333,67.89166666666667,104.81111111111112,2021-10-21 17:55:38+00:00,0.0,2005.0,47559.285,True,1414.3666666666666,True,FP,0.0,-2.286300418395852,-11.692877716996907,7.153973003854675,-2.021892887465469,-12.090650223615313,6.8329900481088774,-2.3767829064076107,-11.607532211457652,7.577366716546667,-1.9415040478280747,-11.354576658037562,6.949892661533671,-2.7127493767426625,-11.706987454658499,7.276213589093497,-2.3254820303496944,-10.962471956126336,6.777939393724213
133,2211,,,,,,2021-10-22 17:45:00+00:00,,,,,,0,,,,0.7,254.0,,,,2021-10-22 17:45:00+00:00,,,SOOFIE,1,,50070.1,4.0,218645.0,50070.1,False,,50297.78666666729,49274.99666666608,47532.598888888395,42943.95600000048,21412.30666666735,14233.791444444101,AZ,2.9816666666666674,2.8886666666666696,2.409333333333328,2.0252666666666643,2.045449999999999,2.045449999999999,8.966666666666667,76.78333333333333,100.33333333333333,91.34,67.155,57.82555555555555,2021-10-21 17:55:38+00:00,0.0,2005.0,49404.065,True,1429.3666666666666,True,TP,1.0,907.8100562760379,856.9704331830484,958.4849001416395,887.1850778253541,839.3707481300105,942.9510547967423,857.7348898580866,808.3225222242415,908.0438866602757,773.7626125055062,734.9101941332236,819.4466619037096,385.487181707742,360.20614905811567,410.83718696163317,257.4596413722771,238.29097200097561,275.41478460668196
134,2212,,,,,,,,,,,,,,,,,,,,,2021-10-22 18:00:00+00:00,,,SOOFIE,1,,50832.2,4.0,218645.0,50832.2,False,,50894.69000000062,50953.52166666606,50974.06111111075,51618.47633333377,52181.969333333895,50731.75499999967,AZ,2.0643333333333365,1.9396666666666715,1.8015555555555514,1.8903333333333328,2.0877833333333364,2.0877833333333364,30.8,146.4,210.36666666666667,198.4,144.58833333333334,134.56333333333333,2021-10-21 17:55:38+00:00,0.0,2005.0,51270.32000000001,True,1444.3666666666666,True,FN,0.0,918.2919125046674,866.5133225308721,970.7742127301326,918.1385758567649,871.4976702017344,968.2656401428189,917.335975120633,867.21026171974,967.1134814501985,929.8108507626265,879.4758008768526,984.4030646450598,940.5571116926866,888.3830785640222,997.4373390838925,914.0937340901575,862.4735939362611,966.1803681752168
