,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,UncertaintyTypeManual,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,Satellite,Team,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600
30,1699,,25,1,1,,2021-10-21 18:10:37+00:00,,,,Methane,319,3234,3921,2547,1-sigma confidence interval,+/- 1 sigma,3.9,47.46,189,,,2021-10-21 18:10:37+00:00,,Landsat 8/Kayrros,Landsat 8,Kayrros,2,,231569,8,218645,231569,TRUE,,231569,231569,231569,231569,231569,AZ,2021-10-21 17:55:38+00:00,0,2005,3552.435,TRUE,14.98333333,TRUE,TP,1,4175.637411,3956.922143,4395.967627,4164.99312,3953.22249,4373.147457,4179.768262,3936.919538,4434.000594,4193.421846,3956.498248,4467.5236,4164.236916,3931.464054,4381.199955
31,1715,,41,,,,2021-10-21 18:10:37+00:00,,,,Methane,490,2780,2450,3170,Min/max,Min/max,4.1 [3.9-4.4] ,221,,,,2021-10-21 18:10:37+00:00,,Landsat 8/SRON,Landsat 8,SRON,2,,231569,8,218645,231569,TRUE,,231569,231569,231569,231569,231569,AZ,2021-10-21 17:55:38+00:00,0,2005,3552.435,TRUE,14.98333333,TRUE,TP,1,4177.270621,3956.023052,4420.539688,4167.924108,3950.407123,4403.087073,4170.864652,3949.751084,4418.208395,4181.870285,3942.331406,4447.03386,4164.486194,3925.230881,4403.093548
32,1635,,9,1,1,,2021-10-22 18:34:54+00:00,,,,Methane,164.92,3005,,,1011,UT 1 sigma,2.371,8.6,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/UPV,Sentinel-2,UPV,1,,92870.1,4,218645,92870.1,FALSE,,92537.35667,92536.415,92699.32778,93015.67433,93858.35217,AZ,2021-10-22 18:16:57+00:00,0,2006,2148.9,TRUE,17.95,TRUE,TP,1,1664.905819,1586.452536,1767.927777,1669.305509,1578.645364,1767.056425,1669.468754,1577.039304,1765.973308,1673.286184,1584.009591,1764.888056,1691.10994,1598.937312,1788.390486
33,1645,,19,1,1,,2021-10-22 18:34:54+00:00,,,,Methane,0,0,,,,,,,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/Kayrros,Sentinel-2,Kayrros,1,,92870.1,4,218645,92870.1,FALSE,,92537.35667,92536.415,92699.32778,93015.67433,93858.35217,AZ,2021-10-22 18:16:57+00:00,0,2006,2148.9,TRUE,17.95,TRUE,TP,1,1666.415851,1577.698697,1761.462418,1663.417792,1574.744536,1752.659864,1667.600586,1578.02029,1771.611018,1672.667857,1578.563713,1776.763222,1687.009857,1594.915889,1784.637264
34,1659,,33,1,1,,2021-10-22 18:34:54+00:00,,,,Methane,148,2102,3056,1148,+/- 1 sigma,+/- 1 sigma,1.764591,269.780224,UnknownSentinel2Direction,,,2021-10-22 18:34:54+00:00,,Sentinel-2/Harvard,Sentinel-2,Harvard,1,,92870.1,4,218645,92870.1,FALSE,,92537.35667,92536.415,92699.32778,93015.67433,93858.35217,AZ,2021-10-22 18:16:57+00:00,0,2006,2148.9,TRUE,17.95,TRUE,TP,1,1662.865574,1575.650399,1759.445425,1662.154054,1571.145561,1759.640136,1670.80872,1578.212485,1767.575844,1677.160935,1595.468017,1771.02033,1687.571382,1592.603341,1792.460278
35,1668,,42,,,,2021-10-22 18:34:54+00:00,,,,Methane,330,1160,570,2590,Min/max,Min/max,1.4 [0.6-3.2],92,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/SRON,Sentinel-2,SRON,1,,92870.1,4,218645,92870.1,FALSE,,92537.35667,92536.415,92699.32778,93015.67433,93858.35217,AZ,2021-10-22 18:16:57+00:00,0,2006,2148.9,TRUE,17.95,TRUE,TP,1,1665.498148,1576.577295,1761.866604,1666.377285,1578.209552,1769.96921,1671.32238,1584.528643,1766.508017,1676.365203,1594.449804,1767.33784,1691.079088,1597.511189,1793.899868
36,1683,,9,1,1,,2021-10-22 18:34:54+00:00,,,,Methane,164.92,2773,18:34:54.542039Z,111.71,893,UT 1 sigma,2.08,,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/UPV,Sentinel-2,UPV,2,,92870.1,4,218645,92870.1,FALSE,,92537.35667,92536.415,92699.32778,93015.67433,93858.35217,AZ,2021-10-22 18:16:57+00:00,0,2006,2148.9,TRUE,17.95,TRUE,TP,1,1667.659787,1582.591195,1761.439034,1669.789743,1582.42014,1766.688503,1669.023256,1582.819585,1760.944445,1676.121157,1583.711731,1762.398986,1692.04251,1598.033787,1791.600652
37,1693,,19,1,1,,2021-10-22 18:34:54+00:00,,,,Methane,0,0,,,,,,,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/Kayrros,Sentinel-2,Kayrros,2,,92870.1,4,218645,92870.1,FALSE,,92537.35667,92536.415,92699.32778,93015.67433,93858.35217,AZ,2021-10-22 18:16:57+00:00,0,2006,2148.9,TRUE,17.95,TRUE,TP,1,1668.056516,1570.597299,1765.437844,1666.696649,1573.41084,1765.11568,1669.362718,1579.990228,1757.480036,1677.888024,1583.975035,1772.54433,1691.986394,1613.823669,1788.526019
38,1707,,33,1,1,,2021-10-22 18:34:54+00:00,,,,Methane,,2652,3335,1969,+/- 1 sigma,+/- 1 sigma,2.373983,,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/Harvard,Sentinel-2,Harvard,2,,92870.1,4,218645,92870.1,FALSE,,92537.35667,92536.415,92699.32778,93015.67433,93858.35217,AZ,2021-10-22 18:16:57+00:00,0,2006,2148.9,TRUE,17.95,TRUE,TP,1,1665.654324,1575.239077,1757.519674,1667.602549,1577.556111,1765.038285,1671.868246,1589.473811,1767.121554,1675.57428,1590.523792,1772.813729,1690.149569,1600.974901,1793.522765
39,1716,,42,,,,2021-10-22 18:34:54+00:00,,,,Methane,330,1500,1203,1790,Min/max,Min/max,1.9 [1.4-2.3],113,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/SRON,Sentinel-2,SRON,2,,92870.1,4,218645,92870.1,FALSE,,92537.35667,92536.415,92699.32778,93015.67433,93858.35217,AZ,2021-10-22 18:16:57+00:00,0,2006,2148.9,TRUE,17.95,TRUE,TP,1,1666.309192,1573.026316,1741.594357,1665.909713,1579.838718,1755.417352,1671.777586,1590.586989,1755.929021,1675.29536,1583.028981,1758.183208,1692.45234,1602.536671,1792.846399
40,1636,,10,1,1,,2021-10-24 18:25:02+00:00,,,,Methane,FR,FR,FR,FR,FR,,,,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/UPV,Sentinel-2,UPV,1,,225354,8,218645,225354,FALSE,,225786.6667,225899.8,225898.0222,221737.3633,219167.5233,AZ,2021-10-24 18:11:05+00:00,0,2009,1956.56,TRUE,13.95,TRUE,TP,1,4068.619783,3866.501201,4312.383279,4065.888722,3844.771808,4286.070674,4069.720334,3859.956565,4323.884414,3993.923662,3799.835668,4226.507784,3951.873421,3729.796405,4188.489125
41,1646,,20,1,1,,2021-10-24 18:25:02+00:00,,,,Methane,cloudy,cloudy,,,,,,,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/Kayrros,Sentinel-2,Kayrros,1,,225354,8,218645,225354,FALSE,,225786.6667,225899.8,225898.0222,221737.3633,219167.5233,AZ,2021-10-24 18:11:05+00:00,0,2009,1956.56,TRUE,13.95,TRUE,TP,1,4070.030705,3859.736919,4282.505426,4067.945046,3869.239558,4317.099693,4058.764761,3844.891765,4288.722072,3989.828557,3787.526085,4218.320133,3944.331138,3733.21463,4180.127549
42,1660,,34,1,1,,2021-10-24 18:25:02+00:00,,,,Methane,FR,FR,FR,FR,FR,,FR,FR,UnknownSentinel2Direction,,,2021-10-24 18:25:02+00:00,,Sentinel-2/Harvard,Sentinel-2,Harvard,1,,225354,8,218645,225354,FALSE,,225786.6667,225899.8,225898.0222,221737.3633,219167.5233,AZ,2021-10-24 18:11:05+00:00,0,2009,1956.56,TRUE,13.95,TRUE,TP,1,4071.487768,3882.596547,4315.690402,4067.886817,3843.251485,4299.721466,4061.865959,3846.019665,4316.626545,3987.467105,3770.156828,4222.502363,3948.613397,3725.826193,4183.669854
43,1669,,43,,,,2021-10-24 18:25:02+00:00,,,,Methane,FR,FR,FR,FR,FR,,FR,FR,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/SRON,Sentinel-2,SRON,1,,225354,8,218645,225354,FALSE,,225786.6667,225899.8,225898.0222,221737.3633,219167.5233,AZ,2021-10-24 18:11:05+00:00,0,2009,1956.56,TRUE,13.95,TRUE,TP,1,4070.379721,3863.704172,4270.067785,4073.414304,3832.471197,4305.045818,4062.940716,3855.947098,4312.936345,3997.679371,3778.283649,4223.724162,3952.343271,3748.734952,4173.791889
44,1684,,10,1,1,,2021-10-24 18:25:02+00:00,,,,Methane,,FR,FR,FR,FR,,,,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/UPV,Sentinel-2,UPV,2,,225354,8,218645,225354,FALSE,,225786.6667,225899.8,225898.0222,221737.3633,219167.5233,AZ,2021-10-24 18:11:05+00:00,0,2009,1956.56,TRUE,13.95,TRUE,TP,1,4066.147447,3855.935231,4290.807864,4070.566097,3851.497792,4293.430998,4060.201807,3844.514022,4276.22482,3987.15394,3776.290581,4222.37242,3944.091524,3718.579568,4185.61621
45,1694,,20,1,1,,2021-10-24 18:25:02+00:00,,,,Methane,cloudy,cloudy,,,,,,,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/Kayrros,Sentinel-2,Kayrros,2,,225354,8,218645,225354,FALSE,,225786.6667,225899.8,225898.0222,221737.3633,219167.5233,AZ,2021-10-24 18:11:05+00:00,0,2009,1956.56,TRUE,13.95,TRUE,TP,1,4058.02359,3844.406133,4287.151824,4070.515486,3857.09359,4277.585934,4070.982689,3845.098362,4314.548578,3990.132926,3775.066039,4231.512181,3942.991204,3729.648069,4176.417126
46,1708,,34,1,1,,2021-10-24 18:25:02+00:00,,,,Methane,,FR,FR,FR,FR,,FR,,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/Harvard,Sentinel-2,Harvard,2,,225354,8,218645,225354,FALSE,,225786.6667,225899.8,225898.0222,221737.3633,219167.5233,AZ,2021-10-24 18:11:05+00:00,0,2009,1956.56,TRUE,13.95,TRUE,TP,1,4064.10796,3852.172822,4309.518165,4068.759963,3839.643692,4298.616976,4074.05403,3845.156119,4306.272006,3994.631268,3773.663656,4238.28868,3949.517093,3741.828893,4159.463221
47,1717,,43,,,,2021-10-24 18:25:02+00:00,,,,Methane,FR,FR,FR,FR,FR,,FR,FR,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/SRON,Sentinel-2,SRON,2,,225354,8,218645,225354,FALSE,,225786.6667,225899.8,225898.0222,221737.3633,219167.5233,AZ,2021-10-24 18:11:05+00:00,0,2009,1956.56,TRUE,13.95,TRUE,TP,1,4067.236164,3859.223443,4306.199445,4067.503834,3857.414532,4290.081789,4075.844925,3887.830893,4282.123227,4005.011295,3774.543914,4230.653341,3935.219935,3736.364553,4125.378187
48,1637,,11,1,1,,2021-10-27 18:34:57+00:00,,,,Methane,184.39,5333,,,2108,UT 1 sigma,4.881,-97.5,,,,2021-10-27 18:34:57+00:00,,Sentinel-2/UPV,Sentinel-2,UPV,1,,195078,8,218645,195078,FALSE,,195152.8333,195377.5667,195553.4778,194120.9667,191475.1033,AZ,2021-10-27 18:13:45+00:00,0,2011,4694.095,TRUE,21.2,TRUE,TP,1,3512.477827,3331.825075,3722.059649,3513.140605,3344.875777,3716.273487,3519.464575,3340.331685,3717.366484,3491.784629,3292.918606,3675.487949,3445.770333,3266.724477,3652.152273
49,1647,,21,1,1,,2021-10-27 18:34:57+00:00,,,,Methane,376,5614,9773,2634,1-sigma confidence interval,+/- 1 sigma,3.8,350,189,,,2021-10-27 18:34:57+00:00,,Sentinel-2/Kayrros,Sentinel-2,Kayrros,1,,195078,8,218645,195078,FALSE,,195152.8333,195377.5667,195553.4778,194120.9667,191475.1033,AZ,2021-10-27 18:13:45+00:00,0,2011,4694.095,TRUE,21.2,TRUE,TP,1,3519.727675,3334.714127,3731.003853,3515.457819,3322.719261,3703.999877,3512.342076,3329.383676,3702.548178,3492.088514,3311.540819,3680.776871,3443.939589,3235.521145,3639.52027
50,1661,,35,1,1,,2021-10-27 18:34:57+00:00,,,,Methane,187,5187,6956,3418,+/- 1 sigma,+/- 1 sigma,4.407491,7.410631,UnknownSentinel2Direction,,,2021-10-27 18:34:57+00:00,,Sentinel-2/Harvard,Sentinel-2,Harvard,1,,195078,8,218645,195078,FALSE,,195152.8333,195377.5667,195553.4778,194120.9667,191475.1033,AZ,2021-10-27 18:13:45+00:00,0,2011,4694.095,TRUE,21.2,TRUE,TP,1,3512.155154,3331.264914,3733.235628,3526.430571,3331.56824,3731.103225,3523.250436,3341.040233,3710.062562,3496.442265,3295.684167,3695.504415,3448.795506,3274.184564,3653.418224
51,1670,,44,,,,2021-10-27 18:34:57+00:00,,,,Methane,260,2250,1440,2870,Min/max,Min/max,3.8 [2.6-4.4],184,,,,2021-10-27 18:34:57+00:00,,Sentinel-2/SRON,Sentinel-2,SRON,1,,195078,8,218645,195078,FALSE,,195152.8333,195377.5667,195553.4778,194120.9667,191475.1033,AZ,2021-10-27 18:13:45+00:00,0,2011,4694.095,TRUE,21.2,TRUE,TP,1,3515.604492,3337.58891,3736.571754,3521.692673,3322.02721,3721.457706,3524.121826,3336.256284,3729.784693,3492.715223,3300.413379,3680.160275,3450.168431,3242.262058,3643.897438
52,1685,,11,1,1,,2021-10-27 18:34:57+00:00,,,,Methane,184.39,4427,18:34:57.856604Z,132.57,1651,UT 1 sigma,3.82,,,,,2021-10-27 18:34:57+00:00,,Sentinel-2/UPV,Sentinel-2,UPV,2,,195078,8,218645,195078,FALSE,,195152.8333,195377.5667,195553.4778,194120.9667,191475.1033,AZ,2021-10-27 18:13:45+00:00,0,2011,4694.095,TRUE,21.2,TRUE,TP,1,3518.95256,3318.982925,3734.098861,3515.319165,3324.729649,3739.055297,3526.784477,3341.827621,3730.264086,3490.782392,3307.747262,3712.200995,3452.975969,3255.765764,3663.744174
53,1695,,21,1,1,,2021-10-27 18:34:57+00:00,,,,Methane,376,5134,6929,3340,1-sigma confidence interval,+/- 1 sigma,3.32,46.1,189,,,2021-10-27 18:34:57+00:00,,Sentinel-2/Kayrros,Sentinel-2,Kayrros,2,,195078,8,218645,195078,FALSE,,195152.8333,195377.5667,195553.4778,194120.9667,191475.1033,AZ,2021-10-27 18:13:45+00:00,0,2011,4694.095,TRUE,21.2,TRUE,TP,1,3519.140296,3338.68064,3723.038202,3516.641515,3317.505882,3718.420664,3519.728822,3336.962964,3737.432374,3498.230498,3303.767977,3699.711918,3450.26105,3269.14346,3661.247752
54,1709,,35,1,1,,2021-10-27 18:34:57+00:00,,,,Methane,,4447,5582,3312,+/- 1 sigma,+/- 1 sigma,3.699061,,,,,2021-10-27 18:34:57+00:00,,Sentinel-2/Harvard,Sentinel-2,Harvard,2,,195078,8,218645,195078,FALSE,,195152.8333,195377.5667,195553.4778,194120.9667,191475.1033,AZ,2021-10-27 18:13:45+00:00,0,2011,4694.095,TRUE,21.2,TRUE,TP,1,3517.752018,3316.537283,3719.164948,3512.966719,3316.351974,3704.586384,3518.708051,3327.901168,3703.033551,3496.216737,3298.003318,3694.927192,3447.142272,3254.997627,3634.370596
55,1718,,44,,,,2021-10-27 18:34:57+00:00,,,,Methane,260,2380,1940,2840,Min/max,Min/max,4.2 [3.9-4.4] ,221,,,,2021-10-27 18:34:57+00:00,,Sentinel-2/SRON,Sentinel-2,SRON,2,,195078,8,218645,195078,FALSE,,195152.8333,195377.5667,195553.4778,194120.9667,191475.1033,AZ,2021-10-27 18:13:45+00:00,0,2011,4694.095,TRUE,21.2,TRUE,TP,1,3516.136689,3338.573863,3722.089203,3517.649745,3322.912397,3734.429613,3517.915756,3310.815981,3708.210215,3496.490447,3315.181061,3701.760202,3458.3202,3280.467121,3656.706101
56,1638,,12,1,2,,2021-10-28 18:16:48+00:00,,,,Methane,120,1625,,,692,UT 1 sigma,4.419,-103.5,,,,2021-10-28 18:16:48+00:00,,Landsat 8/UPV,Landsat 8,UPV,1,,116668,8,218645,116668,FALSE,,116825.9,116765.35,116573.9667,115473.9767,114725.4733,AZ,2021-10-28 18:05:30+00:00,0,2012,3237.54,TRUE,11.3,TRUE,TP,1,2105.555711,1987.432548,2224.813145,2097.77645,1970.586033,2221.066795,2099.847807,1980.81407,2234.672242,2077.781371,1956.409377,2207.313198,2068.304294,1942.897593,2200.081892
57,1652,,26,1,1,,2021-10-28 18:16:48+00:00,,,,Methane,280,2236,5136,363,1-sigma confidence interval,+/- 1 sigma,4,10,189,,,2021-10-28 18:16:48+00:00,,Landsat 8/Kayrros,Landsat 8,Kayrros,1,,116668,8,218645,116668,FALSE,,116825.9,116765.35,116573.9667,115473.9767,114725.4733,AZ,2021-10-28 18:05:30+00:00,0,2012,3237.54,TRUE,11.3,TRUE,TP,1,2105.784119,1976.335218,2241.576685,2106.082335,1994.503246,2238.777821,2101.571465,1988.468851,2230.322479,2081.013722,1961.012689,2209.288831,2072.144705,1954.29081,2192.982771
58,1671,,45,,,,2021-10-28 18:16:48+00:00,,,,Methane,FR,FR,FR,FR,FR,,FR,FR,,,,2021-10-28 18:16:48+00:00,,Landsat 8/SRON,Landsat 8,SRON,1,,116668,8,218645,116668,FALSE,,116825.9,116765.35,116573.9667,115473.9767,114725.4733,AZ,2021-10-28 18:05:30+00:00,0,2012,3237.54,TRUE,11.3,TRUE,TP,1,2103.719216,1986.967946,2232.027182,2105.598643,1986.338309,2237.267914,2098.657089,1978.689297,2219.99259,2077.711983,1954.886041,2206.836636,2070.227841,1951.137454,2188.434755
59,1686,,12,1,2,,2021-10-28 18:16:48+00:00,,,,Methane,120,1735,18:16:48.2627780Z,28.38,710,UT 1 sigma,4.81,,,,,2021-10-28 18:16:48+00:00,,Landsat 8/UPV,Landsat 8,UPV,2,,116668,8,218645,116668,FALSE,,116825.9,116765.35,116573.9667,115473.9767,114725.4733,AZ,2021-10-28 18:05:30+00:00,0,2012,3237.54,TRUE,11.3,TRUE,TP,1,2105.324503,1993.339635,2232.910636,2101.833504,1976.211249,2227.055113,2101.030557,1978.41953,2230.244543,2078.777049,1955.957922,2210.244899,2068.640875,1959.019867,2187.568859
60,1700,,26,1,1,,2021-10-28 18:16:48+00:00,,,,Methane,280,2489,3024,1955,1-sigma confidence interval,+/- 1 sigma,4.6,45.59,189,,,2021-10-28 18:16:48+00:00,,Landsat 8/Kayrros,Landsat 8,Kayrros,2,,116668,8,218645,116668,FALSE,,116825.9,116765.35,116573.9667,115473.9767,114725.4733,AZ,2021-10-28 18:05:30+00:00,0,2012,3237.54,TRUE,11.3,TRUE,TP,1,2103.808206,1986.662801,2236.66354,2102.733285,1979.774051,2236.730157,2097.126096,1967.027812,2231.140023,2083.513431,1965.069795,2195.715766,2068.458301,1955.605279,2186.999864
61,1719,,45,,,,2021-10-28 18:16:48+00:00,,,,Methane,FR,FR,FR,FR,FR,,FR,FR,,,,2021-10-28 18:16:48+00:00,,Landsat 8/SRON,Landsat 8,SRON,2,,116668,8,218645,116668,FALSE,,116825.9,116765.35,116573.9667,115473.9767,114725.4733,AZ,2021-10-28 18:05:30+00:00,0,2012,3237.54,TRUE,11.3,TRUE,TP,1,2103.084001,1988.851445,2227.668871,2100.545978,1974.044904,2223.852371,2097.386709,1977.551517,2234.225892,2079.439437,1952.233532,2199.901282,2069.677248,1945.54289,2187.367675
62,1639,,13,1,1,,2021-10-29 18:24:58+00:00,,,,Methane,,0,,,,,2.223,-89.5,,,,2021-10-29 18:24:58+00:00,,Sentinel-2/UPV,Sentinel-2,UPV,1,,281513,8,218645,281513,FALSE,,282310.6667,282645.8167,282310.3778,278775.0433,262685.7583,AZ,2021-10-29 18:09:15+00:00,0,2013,4719.235,TRUE,15.71666667,TRUE,TP,1,5080.661906,4813.616285,5341.503315,5089.171804,4829.430879,5375.901533,5083.051798,4803.091474,5381.598707,5027.38017,4754.622245,5315.196913,4727.938675,4470.009256,5003.181295
63,1648,,22,1,1,,2021-10-29 18:24:58+00:00,,,,Methane,348,4675,8052,2326,1-sigma confidence interval,+/- 1 sigma,2.6,1,189,,,2021-10-29 18:24:58+00:00,,Sentinel-2/Kayrros,Sentinel-2,Kayrros,1,,281513,8,218645,281513,FALSE,,282310.6667,282645.8167,282310.3778,278775.0433,262685.7583,AZ,2021-10-29 18:09:15+00:00,0,2013,4719.235,TRUE,15.71666667,TRUE,TP,1,5078.57537,4813.673297,5368.079928,5083.774558,4826.881375,5359.667871,5084.364293,4833.239374,5383.717458,5014.683545,4751.147571,5297.743471,4725.352794,4482.154951,4962.679881
64,1662,,36,1,1,,2021-10-29 18:24:58+00:00,,,,Methane,122,2762,3915,1609,+/- 1 sigma,+/- 1 sigma,2.448409,10.779561,UnknownSentinel2Direction,,,2021-10-29 18:24:58+00:00,,Sentinel-2/Harvard,Sentinel-2,Harvard,1,,281513,8,218645,281513,FALSE,,282310.6667,282645.8167,282310.3778,278775.0433,262685.7583,AZ,2021-10-29 18:09:15+00:00,0,2013,4719.235,TRUE,15.71666667,TRUE,TP,1,5085.613575,4835.052351,5392.725385,5081.171298,4829.805461,5398.675972,5091.509616,4814.774695,5403.852595,5009.809,4747.300222,5274.573235,4729.848908,4471.775854,5013.904597
65,1672,,46,,,,2021-10-29 18:24:58+00:00,,,,Methane,0,0,0,0,0,,0,0,,,,2021-10-29 18:24:58+00:00,,Sentinel-2/SRON,Sentinel-2,SRON,1,,281513,8,218645,281513,FALSE,,282310.6667,282645.8167,282310.3778,278775.0433,262685.7583,AZ,2021-10-29 18:09:15+00:00,0,2013,4719.235,TRUE,15.71666667,TRUE,TP,1,5078.174141,4796.139559,5397.91194,5087.914517,4811.85681,5378.026253,5075.402749,4791.522337,5382.682217,5006.187534,4742.981732,5264.613788,4736.123308,4491.868299,5018.748581
66,1687,,13,1,1,,2021-10-29 18:24:58+00:00,,,,Methane,,0,,,,,,,,,,2021-10-29 18:24:58+00:00,,Sentinel-2/UPV,Sentinel-2,UPV,2,,281513,8,218645,281513,FALSE,,282310.6667,282645.8167,282310.3778,278775.0433,262685.7583,AZ,2021-10-29 18:09:15+00:00,0,2013,4719.235,TRUE,15.71666667,TRUE,TP,1,5086.627071,4832.120526,5378.888895,5089.299734,4835.30343,5394.066197,5079.374537,4807.183019,5336.465989,5018.414483,4738.020906,5312.611653,4734.494357,4472.935139,5021.04075
67,1696,,22,1,1,,2021-10-29 18:24:58+00:00,,,,Methane,348,7267,10546,3988,1-sigma confidence interval,+/- 1 sigma,4.86,46.1,189,,,2021-10-29 18:24:58+00:00,,Sentinel-2/Kayrros,Sentinel-2,Kayrros,2,,281513,8,218645,281513,FALSE,,282310.6667,282645.8167,282310.3778,278775.0433,262685.7583,AZ,2021-10-29 18:09:15+00:00,0,2013,4719.235,TRUE,15.71666667,TRUE,TP,1,5091.906504,4835.527001,5373.90131,5095.443171,4829.424686,5348.134663,5085.779422,4806.219827,5380.896478,5022.030334,4751.685077,5313.83346,4727.691628,4493.467548,5006.981813
68,1710,,36,1,1,,2021-10-29 18:24:58+00:00,,,,Methane,,4757,5890,3624,+/- 1 sigma,+/- 1 sigma,4.727615,,,,,2021-10-29 18:24:58+00:00,,Sentinel-2/Harvard,Sentinel-2,Harvard,2,,281513,8,218645,281513,FALSE,,282310.6667,282645.8167,282310.3778,278775.0433,262685.7583,AZ,2021-10-29 18:09:15+00:00,0,2013,4719.235,TRUE,15.71666667,TRUE,TP,1,5085.220781,4832.940427,5394.160711,5096.571032,4826.079366,5402.439208,5082.322224,4805.044844,5343.903477,5028.113167,4767.872589,5283.206478,4727.858195,4475.980624,5003.564908
69,1720,,46,,,,2021-10-29 18:24:58+00:00,,,,Methane,0,0,0,0,0,,0,0,,,,2021-10-29 18:24:58+00:00,,Sentinel-2/SRON,Sentinel-2,SRON,2,,281513,8,218645,281513,FALSE,,282310.6667,282645.8167,282310.3778,278775.0433,262685.7583,AZ,2021-10-29 18:09:15+00:00,0,2013,4719.235,TRUE,15.71666667,TRUE,TP,1,5083.058111,4823.275743,5372.27242,5097.035922,4827.809865,5399.239321,5093.013085,4807.061615,5378.282735,5018.173279,4729.724768,5323.191655,4734.442174,4502.682106,4998.023439
70,1641,,15,1,1,,2021-11-01 18:35:00+00:00,,,,Methane,0,0,0,0,0,,,,,,,2021-11-01 18:35:00+00:00,,Sentinel-2/UPV,Sentinel-2,UPV,1,,0,4,308188,0,FALSE,,0,0,0,0,0,AZ,2021-11-01 18:35:00+00:00,0,2016,0,TRUE,12.71666667,TRUE,TP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1650,,24,1,1,,2021-11-01 18:35:00+00:00,,,,Methane,0,0,0,0,0,,,,,,,2021-11-01 18:35:00+00:00,,Sentinel-2/Kayrros,Sentinel-2,Kayrros,1,,0,4,308188,0,FALSE,,0,0,0,0,0,AZ,2021-11-01 18:35:00+00:00,0,2016,0,TRUE,12.71666667,TRUE,TP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1664,,38,1,1,,2021-11-01 18:35:00+00:00,,,,Methane,0,0,0,0,0,,,,,,,2021-11-01 18:35:00+00:00,,Sentinel-2/Harvard,Sentinel-2,Harvard,1,,0,4,308188,0,FALSE,,0,0,0,0,0,AZ,2021-11-01 18:35:00+00:00,0,2016,0,TRUE,12.71666667,TRUE,TP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1674,,48,,,,2021-11-01 18:35:00+00:00,,,,Methane,FR,FR,FR,FR,FR,,,,,,,2021-11-01 18:35:00+00:00,,Sentinel-2/SRON,Sentinel-2,SRON,1,,0,4,308188,0,FALSE,,0,0,0,0,0,AZ,2021-11-01 18:35:00+00:00,0,2016,0,TRUE,12.71666667,TRUE,TP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1689,,15,1,1,,2021-11-01 18:35:00+00:00,,,,Methane,0,0,0,0,0,,,,,,,2021-11-01 18:35:00+00:00,,Sentinel-2/UPV,Sentinel-2,UPV,2,,0,4,308188,0,FALSE,,0,0,0,0,0,AZ,2021-11-01 18:35:00+00:00,0,2016,0,TRUE,12.71666667,TRUE,TP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1698,,24,1,1,,2021-11-01 18:35:00+00:00,,,,Methane,0,0,0,0,0,,,,,,,2021-11-01 18:35:00+00:00,,Sentinel-2/Kayrros,Sentinel-2,Kayrros,2,,0,4,308188,0,FALSE,,0,0,0,0,0,AZ,2021-11-01 18:35:00+00:00,0,2016,0,TRUE,12.71666667,TRUE,TP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
