,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
297,473,133.0,106.0,1.0,1.0,,2021-08-03 16:53:23+00:00,,,,Methane,123.0365799,130.1823163,193.2374577,67.12717486,,1.405113042,,,1.0,,2021-08-03 16:53:03+00:00,NASA-GEOS,CarbonMapper,1,,56819.54,4.0,218645.0,56819.54,False,,56807.525999999794,56655.68666666722,56626.00022222215,TX,2021-08-03 16:50:45+00:00,2021-08-03 16:55:05+00:00,2024.0,271.63,True,True,TP,1.0,918.062578620974,865.9558118952876,974.3727363739094,915.8825571631227,864.1935598498288,971.956209259023,915.1680513089485,862.3634173178979,971.4990069268805
298,659,319.0,91,1.0,1.0,,2021-08-03 16:53:23+00:00,,,,Methane,123.0365799,159.4489269,213.8064724,105.0913815,,1.7209999999999999,,,1.0,,2021-08-03 16:53:03+00:00,Sonic,CarbonMapper,2,,56819.54,4.0,218645.0,56819.54,False,,56807.525999999794,56655.68666666722,56626.00022222215,TX,2021-08-03 16:50:45+00:00,2021-08-03 16:55:05+00:00,2024.0,271.63,True,True,TP,1.0,918.3909476848983,867.4172120910342,975.378908034199,915.9167518855393,862.3158818101754,972.1353174266626,915.1309315333757,861.2559435499614,971.1720878255186
299,828,488.0,F91,1.0,1.0,,2021-08-03 16:53:23+00:00,,,,Methane,195.0,144.9897219,181.5206802,108.4587636,,1.7209999999999999,,,1.0,,2021-08-03 16:53:03+00:00,Sonic,CarbonMapper,3,,56819.54,4.0,218645.0,56819.54,False,,56807.525999999794,56655.68666666722,56626.00022222215,TX,2021-08-03 16:50:45+00:00,2021-08-03 16:55:05+00:00,2024.0,271.63,True,True,TP,1.0,918.7812284522366,865.1341166327471,975.977302555547,916.2206994164192,864.7717086855907,972.3962005925192,915.4350516394658,864.1827738993843,972.2145729616644
300,474,134.0,107.0,1.0,1.0,,2021-08-03 16:55:36+00:00,,,,Methane,88.63972022,190.6460161,284.8383294,96.45370277,,1.405113042,,,1.0,,2021-08-03 16:55:14+00:00,NASA-GEOS,CarbonMapper,1,,46397.11,4.0,218645.0,46397.11,False,,47851.65799999982,50370.95816666726,52707.049666666615,TX,2021-08-03 16:55:05+00:00,2021-08-03 16:58:15+00:00,2025.0,14.805,False,True,NE,-1.0,773.5449334932076,728.2202736123696,823.5601425201868,814.6267574719893,766.1558220422552,866.3577783027699,851.7645775168576,802.0591111286824,907.5187305032576
301,660,320.0,92,1.0,1.0,,2021-08-03 16:55:36+00:00,,,,Methane,88.63972022,203.3393907,260.40932069999997,146.2694606,,1.498666667,,,1.0,,2021-08-03 16:55:14+00:00,Sonic,CarbonMapper,2,,46397.11,4.0,218645.0,46397.11,False,,47851.65799999982,50370.95816666726,52707.049666666615,TX,2021-08-03 16:55:05+00:00,2021-08-03 16:58:15+00:00,2025.0,14.805,False,True,NE,-1.0,773.7550514515427,728.4125985260627,823.6442047099846,813.9767613157479,766.5264478958524,865.110187200141,852.2196541801293,801.0598682027475,907.8190373823156
302,829,489.0,F92,1.0,1.0,,2021-08-03 16:55:36+00:00,,,,Methane,88.63972022,738.385032,833.3335939,643.4364701000001,,1.498666667,,,1.0,,2021-08-03 16:55:14+00:00,Sonic,CarbonMapper,3,,46397.11,4.0,218645.0,46397.11,False,,47851.65799999982,50370.95816666726,52707.049666666615,TX,2021-08-03 16:55:05+00:00,2021-08-03 16:58:15+00:00,2025.0,14.805,False,True,NE,-1.0,773.6643590035721,727.9590317745623,822.553005737264,814.4954187072254,766.03814625965,866.9222202272716,851.8801005248945,802.4950665885101,905.3918892445696
303,475,135.0,108.0,1.0,1.0,,2021-08-03 16:57:54+00:00,,,,Methane,144.9965517,257.4446364,379.8435863,135.0456865,,1.405113042,,,1.0,,2021-08-03 16:57:41+00:00,NASA-GEOS,CarbonMapper,1,,46094.4,4.0,218645.0,46094.4,False,,46212.51733333313,46222.336000000614,46245.16600000006,TX,2021-08-03 16:55:05+00:00,2021-08-03 16:58:15+00:00,2025.0,249.59499999999997,True,True,TP,1.0,746.7996844024237,702.1914498825207,794.0101426751693,747.1611199837752,703.6112137750987,795.8949465066182,747.7107755659642,702.85813853958,795.3684205910967
304,661,321.0,93,1.0,1.0,,2021-08-03 16:57:54+00:00,,,,Methane,144.9965517,380.4866092,477.76290159999996,283.21031669999996,,2.076666667,,,1.0,,2021-08-03 16:57:41+00:00,Sonic,CarbonMapper,2,,46094.4,4.0,218645.0,46094.4,False,,46212.51733333313,46222.336000000614,46245.16600000006,TX,2021-08-03 16:55:05+00:00,2021-08-03 16:58:15+00:00,2025.0,249.59499999999997,True,True,TP,1.0,747.0643695690312,702.89829957905,796.256657443585,746.7700698736917,702.4802350825483,795.3177266222035,747.3538707371287,702.6522214950287,795.6445621989346
305,830,490.0,F93,1.0,1.0,,2021-08-03 16:57:54+00:00,,,,Methane,144.9965517,707.8567761,810.8976325,604.8159197000001,,2.076666667,,,1.0,,2021-08-03 16:57:41+00:00,Sonic,CarbonMapper,3,,46094.4,4.0,218645.0,46094.4,False,,46212.51733333313,46222.336000000614,46245.16600000006,TX,2021-08-03 16:55:05+00:00,2021-08-03 16:58:15+00:00,2025.0,249.59499999999997,True,True,TP,1.0,747.4016200234789,702.8059304049483,795.1973122454051,747.1738562116282,702.6242457588517,794.5439075369587,747.790785683587,703.05192538342,796.2741327198918
306,476,136.0,109.0,1.0,1.0,,2021-08-03 17:00:13+00:00,,,,Methane,116.691902,158.947831,241.1364883,76.75917374,,1.3801167559999998,,,1.0,,2021-08-03 16:59:53+00:00,NASA-GEOS,CarbonMapper,1,,41513.3,4.0,218645.0,41513.3,False,,41543.75999999986,41539.460000000545,41627.20644444448,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,218.83,True,True,TP,1.0,671.1810528934034,631.2252910055095,714.5111744567248,671.0717428805076,631.1587351586825,714.066643590918,673.2497745867915,632.6068150307758,717.1681965162574
307,662,322.0,94,1.0,1.0,,2021-08-03 17:00:13+00:00,,,,Methane,116.691902,242.1637895,314.4057163,169.9218626,,2.102666667,,,1.0,,2021-08-03 16:59:53+00:00,Sonic,CarbonMapper,2,,41513.3,4.0,218645.0,41513.3,False,,41543.75999999986,41539.460000000545,41627.20644444448,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,218.83,True,True,TP,1.0,671.6314364046473,631.2734746844843,714.7630074145302,671.7395433362732,631.366000730623,715.5338437434581,672.8535040051872,632.4963160688835,716.9858317954263
308,831,491.0,F94,1.0,1.0,,2021-08-03 17:00:13+00:00,,,,Methane,179.32372959999998,311.8360331,354.73855760000004,268.93350860000004,,2.102666667,,,1.0,,2021-08-03 16:59:53+00:00,Sonic,CarbonMapper,3,,41513.3,4.0,218645.0,41513.3,False,,41543.75999999986,41539.460000000545,41627.20644444448,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,218.83,True,True,TP,1.0,671.5159019907294,631.6478391698137,715.2788274247597,671.3053026913891,631.2255390572152,714.7560719615628,672.8398963687844,632.1382759076605,716.0520802041639
309,477,137.0,110.0,1.0,1.0,,2021-08-03 17:02:34+00:00,,,,Methane,150.0,214.20376639999998,314.0086988,114.398834,,1.3801167559999998,,,1.0,,2021-08-03 17:02:17+00:00,NASA-GEOS,CarbonMapper,1,,41075.99,4.0,218645.0,41075.99,False,,41273.095999999794,41274.82800000059,41297.10111111115,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,540.01,True,True,TP,1.0,667.0793203353717,627.5653202342774,711.4672250406858,667.1789617107898,627.0368131498233,710.2815858743586,667.6584086606613,627.7950122689175,711.5813542272085
310,663,323.0,95,1.0,1.0,,2021-08-03 17:02:34+00:00,,,,Methane,150.0,290.6509581,377.57589939999997,203.7260168,,1.8726666669999998,,,1.0,,2021-08-03 17:02:17+00:00,Sonic,CarbonMapper,2,,41075.99,4.0,218645.0,41075.99,False,,41273.095999999794,41274.82800000059,41297.10111111115,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,540.01,True,True,TP,1.0,667.0661016494877,627.7933585191205,709.8851503029391,667.104649951263,627.5088246374261,709.9536169493674,667.7009422087792,627.9811090707831,711.1111592640652
311,832,492.0,F95,1.0,1.0,,2021-08-03 17:02:34+00:00,,,,Methane,164.0152432,294.75589160000004,372.54767410000005,216.9641091,,1.8726666669999998,,,1.0,,2021-08-03 17:02:17+00:00,Sonic,CarbonMapper,3,,41075.99,4.0,218645.0,41075.99,False,,41273.095999999794,41274.82800000059,41297.10111111115,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,540.01,True,True,TP,1.0,667.5051091243876,627.4069156546155,709.7042459547164,667.2195965417189,627.624205480796,709.496281019453,667.3784369622747,626.8254141724303,710.2332061205569
312,478,138.0,111.0,1.0,1.0,,2021-08-03 17:04:40+00:00,,,,Methane,132.8834075,228.1633627,336.0603621,120.2663633,,1.3801167559999998,,,1.0,,2021-08-03 17:04:33+00:00,NASA-GEOS,CarbonMapper,1,,40861.06,4.0,218645.0,40861.06,False,,40805.15466666641,40844.12100000053,40855.42200000001,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,774.465,True,True,TP,1.0,659.3955675030313,619.700136592854,701.5690830452783,660.1762616990013,621.359489332141,701.8203448335523,659.9294482250278,620.2270561553704,703.1849005254376
313,664,324.0,96,1.0,1.0,,2021-08-03 17:04:40+00:00,,,,Methane,132.8834075,263.30249019999997,346.17518870000004,180.42979169999998,,1.5926666669999998,,,1.0,,2021-08-03 17:04:33+00:00,Sonic,CarbonMapper,2,,40861.06,4.0,218645.0,40861.06,False,,40805.15466666641,40844.12100000053,40855.42200000001,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,774.465,True,True,TP,1.0,659.7333955919497,619.637270476047,702.5065963554986,660.37427191487,620.0375774120927,703.618878148467,660.1797875889841,620.9327592536864,701.3195692462805
314,833,493.0,F96,1.0,1.0,,2021-08-03 17:04:40+00:00,,,,Methane,192.0937271,296.9515467,377.0407651,216.86232830000003,,1.5926666669999998,,,1.0,,2021-08-03 17:04:33+00:00,Sonic,CarbonMapper,3,,40861.06,4.0,218645.0,40861.06,False,,40805.15466666641,40844.12100000053,40855.42200000001,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,774.465,True,True,TP,1.0,659.5192091400594,620.264911820871,701.9247871345526,660.3193121563602,620.6278667573506,702.958316265121,660.5708800586499,620.7568217649554,702.8534429997176
315,479,139.0,112.0,1.0,1.0,,2021-08-03 17:06:47+00:00,,,,Methane,146.1095479,324.7862227,481.5654266,168.0070188,,1.3801167559999998,,,1.0,,2021-08-03 17:06:30+00:00,NASA-GEOS,CarbonMapper,1,,40383.0,4.0,218645.0,40383.0,False,,40453.0799999998,40455.67000000051,40491.82333333336,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1042.73,True,True,TP,1.0,654.0640286209086,614.7767451413133,696.3790421565297,654.0442397959745,615.1908784226798,697.2434059585269,655.228814033095,615.5846727519955,698.4229646928934
316,665,325.0,97,1.0,1.0,,2021-08-03 17:06:47+00:00,,,,Methane,146.1095479,558.2869557999999,684.0601393,432.5137722,,2.3723333330000003,,,1.0,,2021-08-03 17:06:30+00:00,Sonic,CarbonMapper,2,,40383.0,4.0,218645.0,40383.0,False,,40453.0799999998,40455.67000000051,40491.82333333336,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1042.73,True,True,TP,1.0,653.7058406698213,614.6206642504433,696.1248471817286,654.2107611353118,615.1714125118878,695.9624525557671,654.6802188570059,615.1511631346727,697.4520361122029
317,834,494.0,F97,1.0,1.0,,2021-08-03 17:06:47+00:00,,,,Methane,192.0937271,621.8580266,698.1332428,545.5828104,,2.3723333330000003,,,1.0,,2021-08-03 17:06:30+00:00,Sonic,CarbonMapper,3,,40383.0,4.0,218645.0,40383.0,False,,40453.0799999998,40455.67000000051,40491.82333333336,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1042.73,True,True,TP,1.0,653.9577820019797,615.1593132643148,696.1373401958393,653.9695138552765,614.9611180744776,695.7386669373655,654.7722251506441,614.911344788036,698.2731875239367
318,480,140.0,113.0,1.0,1.0,,2021-08-03 17:08:32+00:00,,,,Methane,146.5093854,171.11475280000002,257.6240516,84.60545404,,1.3801167559999998,,,1.0,,2021-08-03 17:08:16+00:00,NASA-GEOS,CarbonMapper,1,,52442.68,4.0,218645.0,52442.68,False,,52525.11666666646,53428.612666667315,51313.09899999994,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1238.0949999999998,True,True,TP,1.0,849.2027755666846,797.8969113137035,902.6609974336167,863.5462627817878,813.8080729690465,916.8066010837418,829.3750271714958,781.4161002985327,883.3455264499912
319,666,326.0,98,1.0,1.0,,2021-08-03 17:08:32+00:00,,,,Methane,146.5093854,253.96405530000004,337.52398239999997,170.4041281,,2.048333333,,,1.0,,2021-08-03 17:08:16+00:00,Sonic,CarbonMapper,2,,52442.68,4.0,218645.0,52442.68,False,,52525.11666666646,53428.612666667315,51313.09899999994,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1238.0949999999998,True,True,TP,1.0,849.6257231038725,799.0487210483215,905.4327654534126,863.5142268160714,813.8507795469161,917.0507895497475,829.048372050448,780.1752820549468,882.222280956238
320,835,495.0,F98,1.0,1.0,,2021-08-03 17:08:32+00:00,,,,Methane,188.4515853,196.262687,240.13410430000002,152.39126969999998,,2.048333333,,,1.0,,2021-08-03 17:08:16+00:00,Sonic,CarbonMapper,3,,52442.68,4.0,218645.0,52442.68,False,,52525.11666666646,53428.612666667315,51313.09899999994,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1238.0949999999998,True,True,TP,1.0,848.920193418096,798.9637193353964,904.1840177737536,863.6320206597386,816.2974911566813,916.6156133428489,829.4312431901751,780.1753848633464,882.0702619852616
321,481,141.0,114.0,1.0,1.0,,2021-08-03 17:10:29+00:00,,,,Methane,149.0369082,175.53298610000002,259.4555043,91.61046792,,1.3801167559999998,,,1.0,,2021-08-03 17:10:10+00:00,NASA-GEOS,CarbonMapper,1,,45785.68,4.0,218645.0,45785.68,False,,45645.1499999997,45674.44250000059,46231.53444444427,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1453.955,True,True,TP,1.0,738.2478361840738,693.9653218517734,786.0926058626412,738.7679905212029,695.5506872122861,786.8706631513381,747.8788883620737,703.6215029649554,796.8505587118716
322,667,327.0,99,1.0,1.0,,2021-08-03 17:10:29+00:00,,,,Methane,149.0369082,277.22538810000003,356.2025751,198.2482011,,2.179666667,,,1.0,,2021-08-03 17:10:10+00:00,Sonic,CarbonMapper,2,,45785.68,4.0,218645.0,45785.68,False,,45645.1499999997,45674.44250000059,46231.53444444427,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1453.955,True,True,TP,1.0,737.8429501731146,694.3439767135766,784.603945780832,738.5857861126902,694.3860513335974,785.9957715445053,747.3521303207439,703.7171855510826,796.0600631668212
323,836,496.0,F99,1.0,1.0,,2021-08-03 17:10:29+00:00,,,,Methane,199.2234926,345.6703891,422.8749776000001,268.4658006,,2.179666667,,,1.0,,2021-08-03 17:10:10+00:00,Sonic,CarbonMapper,3,,45785.68,4.0,218645.0,45785.68,False,,45645.1499999997,45674.44250000059,46231.53444444427,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1453.955,True,True,TP,1.0,738.0731226939063,693.7970989326586,785.8608539761813,738.5474533865693,695.1998201435347,784.704205265313,746.8160987127596,702.2544714934827,794.3975060114225
324,482,142.0,115.0,1.0,1.0,,2021-08-03 17:12:22+00:00,,,,Methane,135.66502869999997,251.8330114,372.7527149,130.9133079,,1.3801167559999998,,,1.0,,2021-08-03 17:12:02+00:00,NASA-GEOS,CarbonMapper,1,,44923.53,4.0,218645.0,44923.53,False,,45121.86866666645,45244.656833333924,45321.119111110966,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1676.8,True,True,TP,1.0,729.7165073897409,686.549687249466,775.5439425551045,731.4404191484448,688.1914084493285,778.882655060728,732.4449540662797,688.5301566826744,779.7210775744192
325,668,328.0,100,1.0,1.0,,2021-08-03 17:12:22+00:00,,,,Methane,135.66502869999997,181.37741609999998,269.2498654,93.50496683,,0.9940000000000001,,,1.0,,2021-08-03 17:12:02+00:00,Sonic,CarbonMapper,2,,44923.53,4.0,218645.0,44923.53,False,,45121.86866666645,45244.656833333924,45321.119111110966,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1676.8,True,True,TP,1.0,729.6558218008225,686.1933701816683,776.6497319329624,731.5912585684051,688.2242338783584,778.4499435236007,732.5893600053014,688.8884196402981,780.2405195215559
326,837,497.0,F100,1.0,1.0,,2021-08-03 17:12:22+00:00,,,,Methane,176.465294,154.316454,223.58162990000002,85.05127813,,0.9940000000000001,,,1.0,,2021-08-03 17:12:02+00:00,Sonic,CarbonMapper,3,,44923.53,4.0,218645.0,44923.53,False,,45121.86866666645,45244.656833333924,45321.119111110966,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1676.8,True,True,TP,1.0,729.6513709055317,686.5303944053043,776.3671256272083,731.4102231044521,687.597301758006,778.4177598418435,732.4469796831272,689.2842929532258,779.3781578297304
327,483,143.0,116.0,1.0,1.0,,2021-08-03 17:14:15+00:00,,,,Methane,149.939988,188.93411310000002,281.9081819,95.96004427,,1.3801167559999998,,,1.0,,2021-08-03 17:13:56+00:00,NASA-GEOS,CarbonMapper,1,,44856.8,4.0,218645.0,44856.8,False,,44974.98266666644,44971.90100000052,44957.3171111109,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1831.375,True,True,TP,1.0,726.9889885281658,683.0828853354512,774.2114820645091,727.2502339873447,684.8021633815516,774.1208963115688,726.97301065677,684.3322651596538,774.0152236722699
328,669,329.0,101,1.0,1.0,,2021-08-03 17:14:15+00:00,,,,Methane,149.939988,236.23892859999998,301.7360492,170.74180800000002,,1.7256666669999998,,,1.0,,2021-08-03 17:13:56+00:00,Sonic,CarbonMapper,2,,44856.8,4.0,218645.0,44856.8,False,,44974.98266666644,44971.90100000052,44957.3171111109,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1831.375,True,True,TP,1.0,727.3343264901332,683.9271885621808,773.831887497567,726.920297518941,684.2005593847963,774.425977883479,726.1149795399028,683.1782040600675,772.602910469585
329,838,498.0,F101,1.0,1.0,,2021-08-03 17:14:15+00:00,,,,Methane,200.66389809999998,218.8177023,257.96872609999997,179.6666785,,1.7256666669999998,,,1.0,,2021-08-03 17:13:56+00:00,Sonic,CarbonMapper,3,,44856.8,4.0,218645.0,44856.8,False,,44974.98266666644,44971.90100000052,44957.3171111109,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1831.375,True,True,TP,1.0,727.0257677840559,683.7279741712446,774.8914773678041,726.9033305198956,683.2575505953248,774.7897431742605,726.6005069433489,682.7967932264534,773.7811184342431
330,484,144.0,117.0,1.0,1.0,,2021-08-03 17:16:18+00:00,,,,Methane,131.5902732,257.1642869,386.835311,127.4932628,,1.3801167559999998,,,1.0,,2021-08-03 17:15:54+00:00,NASA-GEOS,CarbonMapper,1,,44253.67,4.0,218645.0,44253.67,False,,44458.65499999978,44587.109500000566,44620.49777777762,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1979.3,True,True,TP,1.0,718.7565447788797,676.4339074738541,764.8716865379131,720.5885809306989,677.8840842113631,766.6344887655762,721.5078788192109,678.4447211606742,767.39993990598
331,670,330.0,102,1.0,1.0,,2021-08-03 17:16:18+00:00,,,,Methane,131.5902732,265.4033915,351.5646842,179.2420989,,1.424333333,,,1.0,,2021-08-03 17:15:54+00:00,Sonic,CarbonMapper,2,,44253.67,4.0,218645.0,44253.67,False,,44458.65499999978,44587.109500000566,44620.49777777762,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1979.3,True,True,TP,1.0,718.6266663280758,676.2349929047215,763.5946291750072,720.8645822891226,678.3518563304975,768.7252031337329,721.4911246755322,678.3947128365729,767.7571608048454
332,839,499.0,F102,1.0,1.0,,2021-08-03 17:16:18+00:00,,,,Methane,198.022726,244.1337088,297.868894,190.3985236,,1.424333333,,,1.0,,2021-08-03 17:15:54+00:00,Sonic,CarbonMapper,3,,44253.67,4.0,218645.0,44253.67,False,,44458.65499999978,44587.109500000566,44620.49777777762,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,1979.3,True,True,TP,1.0,718.7702809021987,675.6419244694367,764.751389997081,720.6971810496226,677.5776170921362,767.0464286771811,721.5182600133709,679.3581636580948,767.0669612364716
333,485,145.0,118.0,1.0,1.0,,2021-08-03 17:18:34+00:00,,,,Methane,144.2497834,155.3687905,225.8846064,84.85297457,,1.3801167559999998,,,1.0,,2021-08-03 17:18:14+00:00,NASA-GEOS,CarbonMapper,1,,43786.31,4.0,218645.0,43786.31,False,,43832.46466666649,43815.62050000059,43850.51122222203,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,2324.27,True,True,TP,1.0,709.0609917743476,667.1246822475658,754.6063712382014,707.9364520105952,666.1288607446319,753.0125849540017,708.7093859304783,665.9201689269175,753.3265255854461
334,671,331.0,103,1.0,1.0,,2021-08-03 17:18:34+00:00,,,,Methane,144.2497834,246.58017880000003,279.554198,213.60615959999998,,2.1903333330000003,,,1.0,,2021-08-03 17:18:14+00:00,Sonic,CarbonMapper,2,,43786.31,4.0,218645.0,43786.31,False,,43832.46466666649,43815.62050000059,43850.51122222203,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,2324.27,True,True,TP,1.0,708.8601815995584,665.8895853522016,755.2648015861606,708.6036295534667,666.8761958643103,754.3320835943825,708.6708476143372,666.3014410609172,753.76033794097
335,840,500.0,F103,1.0,1.0,,2021-08-03 17:18:34+00:00,,,,Methane,198.861761,293.5969256,321.7553084,265.43854280000005,,2.1903333330000003,,,1.0,,2021-08-03 17:18:14+00:00,Sonic,CarbonMapper,3,,43786.31,4.0,218645.0,43786.31,False,,43832.46466666649,43815.62050000059,43850.51122222203,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,2324.27,True,True,TP,1.0,708.5622841735787,666.7932861204541,754.6144804585529,708.2860677552495,665.5629656122878,753.5803274988875,709.228653086975,667.5594906111985,754.3475096392946
336,486,146.0,119.0,1.0,1.0,,2021-08-03 17:20:53+00:00,,,,Methane,147.122398,179.8251822,277.3255458,82.32481864,,1.3801167559999998,,,1.0,,2021-08-03 17:20:36+00:00,NASA-GEOS,CarbonMapper,1,,43435.65,4.0,218645.0,43435.65,False,,43349.16799999976,43428.05866666722,43479.98544444426,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,2667.19,True,True,TP,1.0,700.4807657934615,658.0968088319877,745.8223331961451,702.3748392430479,661.1687264492343,747.6974934656314,702.6686868883841,660.5214574610295,748.1939887818318
337,672,332.0,104,1.0,1.0,,2021-08-03 17:20:53+00:00,,,,Methane,147.122398,291.9523212,394.1692646,189.7353778,,2.2406666669999997,,,1.0,,2021-08-03 17:20:36+00:00,Sonic,CarbonMapper,2,,43435.65,4.0,218645.0,43435.65,False,,43349.16799999976,43428.05866666722,43479.98544444426,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,2667.19,True,True,TP,1.0,700.2391903423155,658.4873591821587,745.1133326581041,702.0054038194885,659.9301511717366,746.7183569153075,702.7461309312141,660.3857188724655,746.9453314491611
338,841,501.0,F104,1.0,1.0,,2021-08-03 17:20:53+00:00,,,,Methane,198.65799760000002,496.2778891,576.1625366000001,416.3932416,,2.2406666669999997,,,1.0,,2021-08-03 17:20:36+00:00,Sonic,CarbonMapper,3,,43435.65,4.0,218645.0,43435.65,False,,43349.16799999976,43428.05866666722,43479.98544444426,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,2667.19,True,True,TP,1.0,700.8917434312608,658.5994038081025,746.4777540584768,702.1842852869295,660.3560320491439,747.7741843286751,702.7997402257203,661.0029932378811,748.3008722788088
339,487,147.0,120.0,1.0,1.0,,2021-08-03 17:23:15+00:00,,,,Methane,148.0067566,122.1152037,179.8027551,64.42765229,,1.3801167559999998,,,1.0,,2021-08-03 17:22:58+00:00,NASA-GEOS,CarbonMapper,1,,42966.99,4.0,218645.0,42966.99,False,,42980.869666666484,42998.59750000059,43026.56811111093,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,2962.24,True,True,TP,1.0,695.1275543337,653.7256591193186,739.3932863518589,695.0033612914461,653.3851796938484,739.8978377375967,695.3605754486642,654.3539325183713,739.7769906065924
340,673,333.0,105,1.0,1.0,,2021-08-03 17:23:15+00:00,,,,Methane,148.0067566,114.7608863,145.0298543,84.49191833,,1.297,,,1.0,,2021-08-03 17:22:58+00:00,Sonic,CarbonMapper,2,,42966.99,4.0,218645.0,42966.99,False,,42980.869666666484,42998.59750000059,43026.56811111093,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,2962.24,True,True,TP,1.0,694.9548359845123,653.5422448051174,739.8557552609093,695.1585600512509,653.9706921516841,739.5960424243192,695.5487587874501,653.8444699070063,740.3914433250204
341,842,502.0,F105,1.0,1.0,,2021-08-03 17:23:15+00:00,,,,Methane,154.9870962,172.1099278,208.0924281,136.12742749999998,,1.297,,,1.0,,2021-08-03 17:22:58+00:00,Sonic,CarbonMapper,3,,42966.99,4.0,218645.0,42966.99,False,,42980.869666666484,42998.59750000059,43026.56811111093,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,2962.24,True,True,TP,1.0,695.0468403388924,653.3843869515792,740.6485855515975,695.5911147977195,652.9492976502601,741.0312054670268,695.774620908086,653.9750961384259,741.0435611246954
