datetime,channel_1,channel_2,channel_3,channel_4,,
10/21/21 18:35:51,44279.7,>Range,>Range,>Range,,
10/21/21 18:35:52,44237.2,>Range,>Range,>Range,,
10/21/21 18:35:53,44226.9,>Range,>Range,>Range,,
10/21/21 18:35:54,44207.3,>Range,>Range,>Range,,
10/21/21 18:35:55,44225,>Range,>Range,>Range,,
10/21/21 18:35:56,44114.8,>Range,>Range,>Range,,
10/21/21 18:35:57,44040.3,>Range,>Range,>Range,,
10/21/21 18:35:58,43919.6,>Range,>Range,>Range,,
10/21/21 18:35:59,43881.3,>Range,>Range,>Range,,
10/21/21 18:36:00,43963.3,>Range,>Range,>Range,,
10/21/21 18:36:01,44052,>Range,>Range,>Range,,
10/21/21 18:36:02,44102.7,>Range,>Range,>Range,,
10/21/21 18:36:03,44167.6,>Range,>Range,>Range,,
10/21/21 18:36:04,44105.8,>Range,>Range,>Range,,
10/21/21 18:36:05,44048.2,>Range,>Range,>Range,,
10/21/21 18:36:06,43982.9,>Range,>Range,>Range,,
10/21/21 18:36:07,43956.2,>Range,>Range,>Range,,
10/21/21 18:36:08,43972.9,>Range,>Range,>Range,,
10/21/21 18:36:09,44023.7,>Range,>Range,>Range,,
10/21/21 18:36:10,44030.1,>Range,>Range,>Range,,
10/21/21 18:36:11,43996.2,>Range,>Range,>Range,,
10/21/21 18:36:12,43994.6,>Range,>Range,>Range,,
10/21/21 18:36:13,44208.2,>Range,>Range,>Range,,
10/21/21 18:36:14,44356.6,>Range,>Range,>Range,,
10/21/21 18:36:15,44330.5,>Range,>Range,>Range,,
10/21/21 18:36:16,44173.7,>Range,>Range,>Range,,
10/21/21 18:36:17,44085.5,>Range,>Range,>Range,,
10/21/21 18:36:18,44088.7,>Range,>Range,>Range,,
10/21/21 18:36:19,44187.9,>Range,>Range,>Range,,
10/21/21 18:36:20,44047.1,>Range,>Range,>Range,,
10/21/21 18:36:21,44126.6,>Range,>Range,>Range,,
10/21/21 18:36:22,44301.9,>Range,>Range,>Range,,
10/21/21 18:36:23,44386.8,>Range,>Range,>Range,,
10/21/21 18:36:24,44274.3,>Range,>Range,>Range,,
10/21/21 18:36:25,44117.2,>Range,>Range,>Range,,
10/21/21 18:36:26,44203.2,>Range,>Range,>Range,,
10/21/21 18:36:27,44238,>Range,>Range,>Range,,
10/21/21 18:36:28,43956.6,>Range,>Range,>Range,,
10/21/21 18:36:29,43807.7,>Range,>Range,>Range,,
10/21/21 18:36:30,43703.1,>Range,>Range,>Range,,
10/21/21 18:36:31,43636.8,>Range,>Range,>Range,,
10/21/21 18:36:32,43719.6,>Range,>Range,>Range,,
10/21/21 18:36:33,43775,>Range,>Range,>Range,,
10/21/21 18:36:34,43881.5,>Range,>Range,>Range,,
10/21/21 18:36:35,43866.7,>Range,>Range,>Range,,
10/21/21 18:36:36,43748.1,>Range,>Range,>Range,,
10/21/21 18:36:37,43744.9,>Range,>Range,>Range,,
10/21/21 18:36:38,43826.2,>Range,>Range,>Range,,
10/21/21 18:36:39,43914.5,>Range,>Range,>Range,,
10/21/21 18:36:40,44001.2,>Range,>Range,>Range,,
10/21/21 18:36:41,43994.2,>Range,>Range,>Range,,
10/21/21 18:36:42,43967.1,>Range,>Range,>Range,,
10/21/21 18:36:43,43969.5,>Range,>Range,>Range,,
10/21/21 18:36:44,43893.8,>Range,>Range,>Range,,
10/21/21 18:36:45,43825.1,>Range,>Range,>Range,,
10/21/21 18:36:46,43667.1,>Range,>Range,>Range,,
10/21/21 18:36:47,43524,>Range,>Range,>Range,,
10/21/21 18:36:48,43334.1,>Range,>Range,>Range,,
10/21/21 18:36:49,43295.3,>Range,>Range,>Range,,
10/21/21 18:36:50,43237.1,>Range,>Range,>Range,,
10/21/21 18:36:51,43272.4,>Range,>Range,>Range,,
10/21/21 18:36:52,43270.5,>Range,>Range,>Range,,
10/21/21 18:36:53,43353.3,>Range,>Range,>Range,,
10/21/21 18:36:54,43524.9,>Range,>Range,>Range,,
10/21/21 18:36:55,43747.4,>Range,>Range,>Range,,
10/21/21 18:36:56,43983.4,>Range,>Range,>Range,,
10/21/21 18:36:57,44059.9,>Range,>Range,>Range,,
10/21/21 18:36:58,43913.8,>Range,>Range,>Range,,
10/21/21 18:36:59,43689.4,>Range,>Range,>Range,,
10/21/21 18:37:00,43386.9,>Range,>Range,>Range,,
10/21/21 18:37:01,43279.6,>Range,>Range,>Range,,
10/21/21 18:37:02,43212.3,>Range,>Range,>Range,,
10/21/21 18:37:03,43271.5,>Range,>Range,>Range,,
10/21/21 18:37:04,43376.1,>Range,>Range,>Range,,
10/21/21 18:37:05,43451.4,>Range,>Range,>Range,,
10/21/21 18:37:06,43401.3,>Range,>Range,>Range,,
10/21/21 18:37:07,43347.2,>Range,>Range,>Range,,
10/21/21 18:37:08,43358.8,>Range,>Range,>Range,,
10/21/21 18:37:09,43419.3,>Range,>Range,>Range,,
10/21/21 18:37:10,43418.5,>Range,>Range,>Range,,
10/21/21 18:37:11,43393.9,>Range,>Range,>Range,,
10/21/21 18:37:12,43433.8,>Range,>Range,>Range,,
10/21/21 18:37:13,43449.9,>Range,>Range,>Range,,
10/21/21 18:37:14,43417.3,>Range,>Range,>Range,,
10/21/21 18:37:15,43380.3,>Range,>Range,>Range,,
10/21/21 18:37:16,43297.9,>Range,>Range,>Range,,
10/21/21 18:37:17,43340.7,>Range,>Range,>Range,,
10/21/21 18:37:18,43524.2,>Range,>Range,>Range,,
10/21/21 18:37:19,43594.8,>Range,>Range,>Range,,
10/21/21 18:37:20,43553.1,>Range,>Range,>Range,,
10/21/21 18:37:21,43381.6,>Range,>Range,>Range,,
10/21/21 18:37:22,43212.3,>Range,>Range,>Range,,
10/21/21 18:37:23,43233.8,>Range,>Range,>Range,,
10/21/21 18:37:24,43303,>Range,>Range,>Range,,
10/21/21 18:37:25,43378.4,>Range,>Range,>Range,,
10/21/21 18:37:26,43377.5,>Range,>Range,>Range,,
10/21/21 18:37:27,43438.4,>Range,>Range,>Range,,
10/21/21 18:37:28,43543.7,>Range,>Range,>Range,,
10/21/21 18:37:29,43499.2,>Range,>Range,>Range,,
10/21/21 18:37:30,43221.9,>Range,>Range,>Range,,
10/21/21 18:37:31,43112,>Range,>Range,>Range,,
10/21/21 18:37:32,43066.1,>Range,>Range,>Range,,
10/21/21 18:37:33,43168.4,>Range,>Range,>Range,,
10/21/21 18:37:34,43315.9,>Range,>Range,>Range,,
10/21/21 18:37:35,43402.5,>Range,>Range,>Range,,
10/21/21 18:37:36,43380.3,>Range,>Range,>Range,,
10/21/21 18:37:37,43213.8,>Range,>Range,>Range,,
10/21/21 18:37:38,43157.4,>Range,>Range,>Range,,
10/21/21 18:37:39,43217.7,>Range,>Range,>Range,,
10/21/21 18:37:40,43361.5,>Range,>Range,>Range,,
10/21/21 18:37:41,43408,>Range,>Range,>Range,,
10/21/21 18:37:42,43419.1,>Range,>Range,>Range,,
10/21/21 18:37:43,43334.8,>Range,>Range,>Range,,
10/21/21 18:37:44,43262.8,>Range,>Range,>Range,,
10/21/21 18:37:45,43105,>Range,>Range,>Range,,
10/21/21 18:37:46,42987.7,>Range,>Range,>Range,,
10/21/21 18:37:47,42983.5,>Range,>Range,>Range,,
10/21/21 18:37:48,42981,>Range,>Range,>Range,,
10/21/21 18:37:49,42779.2,>Range,>Range,>Range,,
10/21/21 18:37:50,42809.5,>Range,>Range,>Range,,
10/21/21 18:37:51,42888.3,>Range,>Range,>Range,,
10/21/21 18:37:52,42949.7,>Range,>Range,>Range,,
10/21/21 18:37:53,42927.5,>Range,>Range,>Range,,
10/21/21 18:37:54,42921.5,>Range,>Range,>Range,,
10/21/21 18:37:55,42914.9,>Range,>Range,>Range,,
10/21/21 18:37:56,42931.2,>Range,>Range,>Range,,
10/21/21 18:37:57,42933.5,>Range,>Range,>Range,,
10/21/21 18:37:58,42870.1,>Range,>Range,>Range,,
10/21/21 18:37:59,42891.9,>Range,>Range,>Range,,
10/21/21 18:38:00,43008.2,>Range,>Range,>Range,,
10/21/21 18:38:01,43088.4,>Range,>Range,>Range,,
10/21/21 18:38:02,43037.4,>Range,>Range,>Range,,
10/21/21 18:38:03,42878.2,>Range,>Range,>Range,,
10/21/21 18:38:04,42813.9,>Range,>Range,>Range,,
10/21/21 18:38:05,42823.8,>Range,>Range,>Range,,
10/21/21 18:38:06,42865.8,>Range,>Range,>Range,,
10/21/21 18:38:07,42881.5,>Range,>Range,>Range,,
10/21/21 18:38:08,42797.6,>Range,>Range,>Range,,
10/21/21 18:38:09,42628.5,>Range,>Range,>Range,,
10/21/21 18:38:10,42435.6,>Range,>Range,>Range,,
10/21/21 18:38:11,42408,>Range,>Range,>Range,,
10/21/21 18:38:12,42621.4,>Range,>Range,>Range,,
10/21/21 18:38:13,42694.4,>Range,>Range,>Range,,
10/21/21 18:38:14,42577.5,>Range,>Range,>Range,,
10/21/21 18:38:15,42509.3,>Range,>Range,>Range,,
10/21/21 18:38:16,42513.5,>Range,>Range,>Range,,
10/21/21 18:38:17,42651.9,>Range,>Range,>Range,,
10/21/21 18:38:18,42721.4,>Range,>Range,>Range,,
10/21/21 18:38:19,42656.2,>Range,>Range,>Range,,
10/21/21 18:38:20,42562.5,>Range,>Range,>Range,,
10/21/21 18:38:21,42453.5,>Range,>Range,>Range,,
10/21/21 18:38:22,42478,>Range,>Range,>Range,,
10/21/21 18:38:23,42681.8,>Range,>Range,>Range,,
10/21/21 18:38:24,42807.7,>Range,>Range,>Range,,
10/21/21 18:38:25,42901.8,>Range,>Range,>Range,,
10/21/21 18:38:26,42902.1,>Range,>Range,>Range,,
10/21/21 18:38:27,42788.8,>Range,>Range,>Range,,
10/21/21 18:38:28,42743.8,>Range,>Range,>Range,,
10/21/21 18:38:29,42505.4,>Range,>Range,>Range,,
10/21/21 18:38:30,42396.7,>Range,>Range,>Range,,
10/21/21 18:38:31,42427.7,>Range,>Range,>Range,,
10/21/21 18:38:32,42519.2,>Range,>Range,>Range,,
10/21/21 18:38:33,42603.7,>Range,>Range,>Range,,
10/21/21 18:38:34,42613.8,>Range,>Range,>Range,,
10/21/21 18:38:35,42595.1,>Range,>Range,>Range,,
10/21/21 18:38:36,42633.9,>Range,>Range,>Range,,
10/21/21 18:38:37,42683.8,>Range,>Range,>Range,,
10/21/21 18:38:38,42735.3,>Range,>Range,>Range,,
10/21/21 18:38:39,42766.9,>Range,>Range,>Range,,
10/21/21 18:38:40,42724.5,>Range,>Range,>Range,,
10/21/21 18:38:41,42705,>Range,>Range,>Range,,
10/21/21 18:38:42,42521.7,>Range,>Range,>Range,,
10/21/21 18:38:43,42392.9,>Range,>Range,>Range,,
10/21/21 18:38:44,42365,>Range,>Range,>Range,,
10/21/21 18:38:45,42246.8,>Range,>Range,>Range,,
10/21/21 18:38:46,42377.8,>Range,>Range,>Range,,
10/21/21 18:38:47,42390.1,>Range,>Range,>Range,,
10/21/21 18:38:48,42404.4,>Range,>Range,>Range,,
10/21/21 18:38:49,42390.1,>Range,>Range,>Range,,
10/21/21 18:38:50,42527.6,>Range,>Range,>Range,,
10/21/21 18:38:51,42584.2,>Range,>Range,>Range,,
10/21/21 18:38:52,42604.4,>Range,>Range,>Range,,
10/21/21 18:38:53,42536.9,>Range,>Range,>Range,,
10/21/21 18:38:54,42498.3,>Range,>Range,>Range,,
10/21/21 18:38:55,42633.9,>Range,>Range,>Range,,
10/21/21 18:38:56,42478,>Range,>Range,>Range,,
10/21/21 18:38:57,42423.1,>Range,>Range,>Range,,
10/21/21 18:38:58,42530.2,>Range,>Range,>Range,,
10/21/21 18:38:59,42629.9,>Range,>Range,>Range,,
10/21/21 18:39:00,42677,>Range,>Range,>Range,,
10/21/21 18:39:01,42752.8,>Range,>Range,>Range,,
10/21/21 18:39:02,42759.5,>Range,>Range,>Range,,
10/21/21 18:39:03,42672.4,>Range,>Range,>Range,,
10/21/21 18:39:04,42424.8,>Range,>Range,>Range,,
10/21/21 18:39:05,42320.9,>Range,>Range,>Range,,
10/21/21 18:39:06,42283.2,>Range,>Range,>Range,,
10/21/21 18:39:07,42345.3,>Range,>Range,>Range,,
10/21/21 18:39:08,42369.8,>Range,>Range,>Range,,
10/21/21 18:39:09,42273.7,>Range,>Range,>Range,,
10/21/21 18:39:10,42191.5,>Range,>Range,>Range,,
10/21/21 18:39:11,42197.8,>Range,>Range,>Range,,
10/21/21 18:39:12,42085.4,>Range,>Range,>Range,,
10/21/21 18:39:13,41934.5,>Range,>Range,>Range,,
10/21/21 18:39:14,41969.6,>Range,>Range,>Range,,
10/21/21 18:39:15,42139,>Range,>Range,>Range,,
10/21/21 18:39:16,42247.4,>Range,>Range,>Range,,
10/21/21 18:39:17,42308.9,>Range,>Range,>Range,,
10/21/21 18:39:18,42275,>Range,>Range,>Range,,
10/21/21 18:39:19,42270.6,>Range,>Range,>Range,,
10/21/21 18:39:20,42199.6,>Range,>Range,>Range,,
10/21/21 18:39:21,42114,>Range,>Range,>Range,,
10/21/21 18:39:22,41968.8,>Range,>Range,>Range,,
10/21/21 18:39:23,41909.6,>Range,>Range,>Range,,
10/21/21 18:39:24,41950.8,>Range,>Range,>Range,,
10/21/21 18:39:25,41855.6,>Range,>Range,>Range,,
10/21/21 18:39:26,41823.6,>Range,>Range,>Range,,
10/21/21 18:39:27,41745.1,>Range,>Range,>Range,,
10/21/21 18:39:28,41742,>Range,>Range,>Range,,
10/21/21 18:39:29,41890.1,>Range,>Range,>Range,,
10/21/21 18:39:30,41860.5,>Range,>Range,>Range,,
10/21/21 18:39:31,41951.1,>Range,>Range,>Range,,
10/21/21 18:39:32,41996.2,>Range,>Range,>Range,,
10/21/21 18:39:33,41924.6,>Range,>Range,>Range,,
10/21/21 18:39:34,41953,>Range,>Range,>Range,,
10/21/21 18:39:35,41998.7,>Range,>Range,>Range,,
10/21/21 18:39:36,42164.2,>Range,>Range,>Range,,
10/21/21 18:39:37,42185,>Range,>Range,>Range,,
10/21/21 18:39:38,42157.2,>Range,>Range,>Range,,
10/21/21 18:39:39,42075.2,>Range,>Range,>Range,,
10/21/21 18:39:40,41945.7,>Range,>Range,>Range,,
10/21/21 18:39:41,41868.8,>Range,>Range,>Range,,
10/21/21 18:39:42,41855.1,>Range,>Range,>Range,,
10/21/21 18:39:43,41975,>Range,>Range,>Range,,
10/21/21 18:39:44,42234.5,>Range,>Range,>Range,,
10/21/21 18:39:45,42350.4,>Range,>Range,>Range,,
10/21/21 18:39:46,42291.5,>Range,>Range,>Range,,
10/21/21 18:39:47,42182.4,>Range,>Range,>Range,,
10/21/21 18:39:48,42109.4,>Range,>Range,>Range,,
10/21/21 18:39:49,42065.9,>Range,>Range,>Range,,
10/21/21 18:39:50,42098.1,>Range,>Range,>Range,,
10/21/21 18:39:51,42137.1,>Range,>Range,>Range,,
10/21/21 18:39:52,42058,>Range,>Range,>Range,,
10/21/21 18:39:53,41918.8,>Range,>Range,>Range,,
10/21/21 18:39:54,41838,>Range,>Range,>Range,,
10/21/21 18:39:55,41654.9,>Range,>Range,>Range,,
10/21/21 18:39:56,41575.5,>Range,>Range,>Range,,
10/21/21 18:39:57,41506.1,>Range,>Range,>Range,,
10/21/21 18:39:58,41572.3,>Range,>Range,>Range,,
10/21/21 18:39:59,41606.4,>Range,>Range,>Range,,
10/21/21 18:40:00,41616.6,>Range,>Range,>Range,,
10/21/21 18:40:01,41671.7,>Range,>Range,>Range,,
10/21/21 18:40:02,41659.8,>Range,>Range,>Range,,
10/21/21 18:40:03,41616.5,>Range,>Range,>Range,,
10/21/21 18:40:04,41665.2,>Range,>Range,>Range,,
10/21/21 18:40:05,41704.6,>Range,>Range,>Range,,
10/21/21 18:40:06,41709.4,>Range,>Range,>Range,,
10/21/21 18:40:07,41606.3,>Range,>Range,>Range,,
10/21/21 18:40:08,41601.8,>Range,>Range,>Range,,
10/21/21 18:40:09,41657.8,>Range,>Range,>Range,,
10/21/21 18:40:10,41615.3,>Range,>Range,>Range,,
10/21/21 18:40:11,41580.7,>Range,>Range,>Range,,
10/21/21 18:40:12,41629.7,>Range,>Range,>Range,,
10/21/21 18:40:13,41812.5,>Range,>Range,>Range,,
10/21/21 18:40:14,41979.7,>Range,>Range,>Range,,
10/21/21 18:40:15,42067.6,>Range,>Range,>Range,,
10/21/21 18:40:16,41987.4,>Range,>Range,>Range,,
10/21/21 18:40:17,41826.3,>Range,>Range,>Range,,
10/21/21 18:40:18,41715.3,>Range,>Range,>Range,,
10/21/21 18:40:19,41796.7,>Range,>Range,>Range,,
10/21/21 18:40:20,41922.7,>Range,>Range,>Range,,
10/21/21 18:40:21,41967.5,>Range,>Range,>Range,,
10/21/21 18:40:22,42050.3,>Range,>Range,>Range,,
10/21/21 18:40:23,42092.6,>Range,>Range,>Range,,
10/21/21 18:40:24,42100.8,>Range,>Range,>Range,,
10/21/21 18:40:25,42092.8,>Range,>Range,>Range,,
10/21/21 18:40:26,42110.2,>Range,>Range,>Range,,
10/21/21 18:40:27,42026.1,>Range,>Range,>Range,,
10/21/21 18:40:28,41983.9,>Range,>Range,>Range,,
10/21/21 18:40:29,41867.5,>Range,>Range,>Range,,
10/21/21 18:40:30,41885,>Range,>Range,>Range,,
10/21/21 18:40:31,41971.6,>Range,>Range,>Range,,
10/21/21 18:40:32,42061.7,>Range,>Range,>Range,,
10/21/21 18:40:33,42161.4,>Range,>Range,>Range,,
10/21/21 18:40:34,42286.6,>Range,>Range,>Range,,
10/21/21 18:40:35,42381.1,>Range,>Range,>Range,,
10/21/21 18:40:36,42229.2,>Range,>Range,>Range,,
10/21/21 18:40:37,42041.2,>Range,>Range,>Range,,
10/21/21 18:40:38,41857.8,>Range,>Range,>Range,,
10/21/21 18:40:39,41685.6,>Range,>Range,>Range,,
10/21/21 18:40:40,41580.6,>Range,>Range,>Range,,
10/21/21 18:40:41,41641.2,>Range,>Range,>Range,,
10/21/21 18:40:42,41678.6,>Range,>Range,>Range,,
10/21/21 18:40:43,41854.3,>Range,>Range,>Range,,
10/21/21 18:40:44,41961,>Range,>Range,>Range,,
10/21/21 18:40:45,42037.6,>Range,>Range,>Range,,
10/21/21 18:40:46,42123.6,>Range,>Range,>Range,,
10/21/21 18:40:47,42142.3,>Range,>Range,>Range,,
10/21/21 18:40:48,42164.7,>Range,>Range,>Range,,
10/21/21 18:40:49,41944.7,>Range,>Range,>Range,,
10/21/21 18:40:50,41684.4,>Range,>Range,>Range,,
10/21/21 18:40:51,41438.3,>Range,>Range,>Range,,
10/21/21 18:40:52,41363.3,>Range,>Range,>Range,,
10/21/21 18:40:53,41427.3,>Range,>Range,>Range,,
10/21/21 18:40:54,41403.5,>Range,>Range,>Range,,
10/21/21 18:40:55,41477.7,>Range,>Range,>Range,,
10/21/21 18:40:56,41392.9,>Range,>Range,>Range,,
10/21/21 18:40:57,41481.2,>Range,>Range,>Range,,
10/21/21 18:40:58,41566.8,>Range,>Range,>Range,,
10/21/21 18:40:59,41540,>Range,>Range,>Range,,
10/21/21 18:41:00,41571.2,>Range,>Range,>Range,,
10/21/21 18:41:01,41563.7,>Range,>Range,>Range,,
10/21/21 18:41:02,41547.6,>Range,>Range,>Range,,
10/21/21 18:41:03,41435.1,>Range,>Range,>Range,,
10/21/21 18:41:04,41401.7,>Range,>Range,>Range,,
10/21/21 18:41:05,41428.7,>Range,>Range,>Range,,
10/21/21 18:41:06,41493.3,>Range,>Range,>Range,,
10/21/21 18:41:07,41600.5,>Range,>Range,>Range,,
10/21/21 18:41:08,41833.1,>Range,>Range,>Range,,
10/21/21 18:41:09,41890.8,>Range,>Range,>Range,,
10/21/21 18:41:10,41895.4,>Range,>Range,>Range,,
10/21/21 18:41:11,41831.5,>Range,>Range,>Range,,
10/21/21 18:41:12,41758.6,>Range,>Range,>Range,,
10/21/21 18:41:13,41694.3,>Range,>Range,>Range,,
10/21/21 18:41:14,41525.1,>Range,>Range,>Range,,
10/21/21 18:41:15,41454.1,>Range,>Range,>Range,,
10/21/21 18:41:16,41479.6,>Range,>Range,>Range,,
10/21/21 18:41:17,41588,>Range,>Range,>Range,,
10/21/21 18:41:18,41605,>Range,>Range,>Range,,
10/21/21 18:41:19,41554.1,>Range,>Range,>Range,,
10/21/21 18:41:20,41575.6,>Range,>Range,>Range,,
10/21/21 18:41:21,41601.2,>Range,>Range,>Range,,
10/21/21 18:41:22,41461.3,>Range,>Range,>Range,,
10/21/21 18:41:23,41410.4,>Range,>Range,>Range,,
10/21/21 18:41:24,41415.9,>Range,>Range,>Range,,
10/21/21 18:41:25,41408.7,>Range,>Range,>Range,,
10/21/21 18:41:26,41504.2,>Range,>Range,>Range,,
10/21/21 18:41:27,41565.9,>Range,>Range,>Range,,
10/21/21 18:41:28,41571.9,>Range,>Range,>Range,,
10/21/21 18:41:29,41555.5,>Range,>Range,>Range,,
10/21/21 18:41:30,41398.9,>Range,>Range,>Range,,
10/21/21 18:41:31,41451,>Range,>Range,>Range,,
10/21/21 18:41:32,41452.7,>Range,>Range,>Range,,
10/21/21 18:41:33,41400.8,>Range,>Range,>Range,,
10/21/21 18:41:34,41303.3,>Range,>Range,>Range,,
10/21/21 18:41:35,41334.9,>Range,>Range,>Range,,
10/21/21 18:41:36,41376.1,>Range,>Range,>Range,,
10/21/21 18:41:37,41333.5,>Range,>Range,>Range,,
10/21/21 18:41:38,41185.4,>Range,>Range,>Range,,
10/21/21 18:41:39,41213,>Range,>Range,>Range,,
10/21/21 18:41:40,41301.8,>Range,>Range,>Range,,
10/21/21 18:41:41,41345.7,>Range,>Range,>Range,,
10/21/21 18:41:42,41282.8,>Range,>Range,>Range,,
10/21/21 18:41:43,41255.1,>Range,>Range,>Range,,
10/21/21 18:41:44,41309.5,>Range,>Range,>Range,,
10/21/21 18:41:45,41400.1,>Range,>Range,>Range,,
10/21/21 18:41:46,41496,>Range,>Range,>Range,,
10/21/21 18:41:47,41576.7,>Range,>Range,>Range,,
10/21/21 18:41:48,41534.6,>Range,>Range,>Range,,
10/21/21 18:41:49,41330.7,>Range,>Range,>Range,,
10/21/21 18:41:50,41314.6,>Range,>Range,>Range,,
10/21/21 18:41:51,41373.9,>Range,>Range,>Range,,
10/21/21 18:41:52,41553.3,>Range,>Range,>Range,,
10/21/21 18:41:53,41700.2,>Range,>Range,>Range,,
10/21/21 18:41:54,41752.2,>Range,>Range,>Range,,
10/21/21 18:41:55,41797.4,>Range,>Range,>Range,,
10/21/21 18:41:56,41724.7,>Range,>Range,>Range,,
10/21/21 18:41:57,41671.1,>Range,>Range,>Range,,
10/21/21 18:41:58,41649.8,>Range,>Range,>Range,,
10/21/21 18:41:59,41442.2,>Range,>Range,>Range,,
10/21/21 18:42:00,41373.2,>Range,>Range,>Range,,
10/21/21 18:42:01,41392.8,>Range,>Range,>Range,,
10/21/21 18:42:02,41442.8,>Range,>Range,>Range,,
10/21/21 18:42:03,41514,>Range,>Range,>Range,,
10/21/21 18:42:04,41511.7,>Range,>Range,>Range,,
10/21/21 18:42:05,41415.8,>Range,>Range,>Range,,
10/21/21 18:42:06,41336.5,>Range,>Range,>Range,,
10/21/21 18:42:07,41291.7,>Range,>Range,>Range,,
10/21/21 18:42:08,41282.8,>Range,>Range,>Range,,
10/21/21 18:42:09,41175.5,>Range,>Range,>Range,,
10/21/21 18:42:10,41138.8,>Range,>Range,>Range,,
10/21/21 18:42:11,41124.5,>Range,>Range,>Range,,
10/21/21 18:42:12,41198.8,>Range,>Range,>Range,,
10/21/21 18:42:13,41278.7,>Range,>Range,>Range,,
10/21/21 18:42:14,41297.4,>Range,>Range,>Range,,
10/21/21 18:42:15,41259.5,>Range,>Range,>Range,,
10/21/21 18:42:16,41401.9,>Range,>Range,>Range,,
10/21/21 18:42:17,41553.1,>Range,>Range,>Range,,
10/21/21 18:42:18,41619.2,>Range,>Range,>Range,,
10/21/21 18:42:19,41621,>Range,>Range,>Range,,
10/21/21 18:42:20,41600.5,>Range,>Range,>Range,,
10/21/21 18:42:21,41636.6,>Range,>Range,>Range,,
10/21/21 18:42:22,41630,>Range,>Range,>Range,,
10/21/21 18:42:23,41512.7,>Range,>Range,>Range,,
10/21/21 18:42:24,41435.8,>Range,>Range,>Range,,
10/21/21 18:42:25,41451.3,>Range,>Range,>Range,,
10/21/21 18:42:26,41498.2,>Range,>Range,>Range,,
10/21/21 18:42:27,41436,>Range,>Range,>Range,,
10/21/21 18:42:28,41366.5,>Range,>Range,>Range,,
10/21/21 18:42:29,41306.7,>Range,>Range,>Range,,
10/21/21 18:42:30,41310.1,>Range,>Range,>Range,,
10/21/21 18:42:31,41216.1,>Range,>Range,>Range,,
10/21/21 18:42:32,41032.2,>Range,>Range,>Range,,
10/21/21 18:42:33,40934.4,>Range,>Range,>Range,,
10/21/21 18:42:34,40860.5,>Range,>Range,>Range,,
10/21/21 18:42:35,40799.4,>Range,>Range,>Range,,
10/21/21 18:42:36,40778,>Range,>Range,>Range,,
10/21/21 18:42:37,40801.7,>Range,>Range,>Range,,
10/21/21 18:42:38,40833.5,>Range,>Range,>Range,,
10/21/21 18:42:39,40884.1,>Range,>Range,>Range,,
10/21/21 18:42:40,41040,>Range,>Range,>Range,,
10/21/21 18:42:41,41265.2,>Range,>Range,>Range,,
10/21/21 18:42:42,41377,>Range,>Range,>Range,,
10/21/21 18:42:43,41415.3,>Range,>Range,>Range,,
10/21/21 18:42:44,41345.5,>Range,>Range,>Range,,
10/21/21 18:42:45,41361.7,>Range,>Range,>Range,,
10/21/21 18:42:46,41337.3,>Range,>Range,>Range,,
10/21/21 18:42:47,41320.2,>Range,>Range,>Range,,
10/21/21 18:42:48,41317.8,>Range,>Range,>Range,,
10/21/21 18:42:49,41272.4,>Range,>Range,>Range,,
10/21/21 18:42:50,41299.3,>Range,>Range,>Range,,
10/21/21 18:42:51,41329.8,>Range,>Range,>Range,,
10/21/21 18:42:52,41339.1,>Range,>Range,>Range,,
10/21/21 18:42:53,41309.6,>Range,>Range,>Range,,
10/21/21 18:42:54,41286,>Range,>Range,>Range,,
10/21/21 18:42:55,41271,>Range,>Range,>Range,,
10/21/21 18:42:56,41300.2,>Range,>Range,>Range,,
10/21/21 18:42:57,41304.1,>Range,>Range,>Range,,
10/21/21 18:42:58,41361.6,>Range,>Range,>Range,,
10/21/21 18:42:59,41386.5,>Range,>Range,>Range,,
10/21/21 18:43:00,41282.6,>Range,>Range,>Range,,
10/21/21 18:43:01,41236.4,>Range,>Range,>Range,,
10/21/21 18:43:02,41219,>Range,>Range,>Range,,
10/21/21 18:43:03,41101.2,>Range,>Range,>Range,,
10/21/21 18:43:04,40842.7,>Range,>Range,>Range,,
10/21/21 18:43:05,40694,>Range,>Range,>Range,,
10/21/21 18:43:06,40522.9,>Range,>Range,>Range,,
10/21/21 18:43:07,40602.3,>Range,>Range,>Range,,
10/21/21 18:43:08,40740.5,>Range,>Range,>Range,,
10/21/21 18:43:09,40827.2,>Range,>Range,>Range,,
10/21/21 18:43:10,40832.8,>Range,>Range,>Range,,
10/21/21 18:43:11,40801.7,>Range,>Range,>Range,,
10/21/21 18:43:12,40821.1,>Range,>Range,>Range,,
10/21/21 18:43:13,40920.1,>Range,>Range,>Range,,
10/21/21 18:43:14,41037.7,>Range,>Range,>Range,,
10/21/21 18:43:15,41125.6,>Range,>Range,>Range,,
10/21/21 18:43:16,41087.7,>Range,>Range,>Range,,
10/21/21 18:43:17,41100.8,>Range,>Range,>Range,,
10/21/21 18:43:18,41068.8,>Range,>Range,>Range,,
10/21/21 18:43:19,41183.5,>Range,>Range,>Range,,
10/21/21 18:43:20,41286.9,>Range,>Range,>Range,,
10/21/21 18:43:21,41226.5,>Range,>Range,>Range,,
10/21/21 18:43:22,41080.2,>Range,>Range,>Range,,
10/21/21 18:43:23,41045.9,>Range,>Range,>Range,,
