timestamp,g per s
10/20/2021 18:46:56,9.0567
10/20/2021 18:46:57,9.0513
10/20/2021 18:46:58,9.0488
10/20/2021 18:46:59,9.0469
10/20/2021 18:47:00,9.0457
10/20/2021 18:47:01,9.0426
10/20/2021 18:47:02,9.039
10/20/2021 18:47:03,9.0382
10/20/2021 18:47:04,9.0366
10/20/2021 18:47:05,9.0323
10/20/2021 18:47:06,9.0278
10/20/2021 18:47:07,9.0236
10/20/2021 18:47:08,9.0202
10/20/2021 18:47:09,9.0176
10/20/2021 18:47:10,9.0145
10/20/2021 18:47:11,9.0108
10/20/2021 18:47:12,9.008
10/20/2021 18:47:13,9.0054
10/20/2021 18:47:14,9.0024
10/20/2021 18:47:15,8.9937
10/20/2021 18:47:16,8.9919
10/20/2021 18:47:17,8.9853
10/20/2021 18:47:18,8.9761
10/20/2021 18:47:19,8.9708
10/20/2021 18:47:20,8.965
10/20/2021 18:47:21,8.9639
10/20/2021 18:47:22,8.962
10/20/2021 18:47:23,8.9603
10/20/2021 18:47:24,8.9577
10/20/2021 18:47:25,8.9557
10/20/2021 18:47:26,8.9533
10/20/2021 18:47:27,8.9491
10/20/2021 18:47:28,8.9452
10/20/2021 18:47:29,8.9393
10/20/2021 18:47:30,8.9353
10/20/2021 18:47:31,8.9311
10/20/2021 18:47:32,8.9263
10/20/2021 18:47:33,8.921
10/20/2021 18:47:34,8.9174
10/20/2021 18:47:35,8.9135
10/20/2021 18:47:36,8.9087
10/20/2021 18:47:37,8.9061
10/20/2021 18:47:38,8.9034
10/20/2021 18:47:39,8.8999
10/20/2021 18:47:40,8.8964
10/20/2021 18:47:41,8.8933
10/20/2021 18:47:42,8.8909
10/20/2021 18:47:43,8.8888
10/20/2021 18:47:44,8.8854
10/20/2021 18:47:45,8.8812
10/20/2021 18:47:46,8.8775
10/20/2021 18:47:47,8.8735
10/20/2021 18:47:48,8.868
10/20/2021 18:47:49,8.8655
10/20/2021 18:47:50,8.8635
10/20/2021 18:47:51,8.8617
10/20/2021 18:47:52,8.8612
10/20/2021 18:47:53,8.8609
10/20/2021 18:47:54,8.8592
10/20/2021 18:47:55,8.8556
10/20/2021 18:47:56,8.8505
10/20/2021 18:47:57,8.8418
10/20/2021 18:47:58,8.8353
10/20/2021 18:47:59,8.8305
10/20/2021 18:48:00,8.8253
10/20/2021 18:48:01,8.821
10/20/2021 18:48:02,8.8155
10/20/2021 18:48:03,8.8113
10/20/2021 18:48:04,8.8082
10/20/2021 18:48:05,8.8063
10/20/2021 18:48:06,8.8055
10/20/2021 18:48:07,8.8047
10/20/2021 18:48:08,8.8037
10/20/2021 18:48:09,8.8013
10/20/2021 18:48:10,8.7988
10/20/2021 18:48:11,8.7959
10/20/2021 18:48:12,8.7909
10/20/2021 18:48:13,8.7854
10/20/2021 18:48:14,8.7797
10/20/2021 18:48:15,8.7739
10/20/2021 18:48:16,8.7705
10/20/2021 18:48:17,8.7657
10/20/2021 18:48:18,8.7624
10/20/2021 18:48:19,8.7603
10/20/2021 18:48:20,8.7587
10/20/2021 18:48:21,8.7543
10/20/2021 18:48:22,8.7505
10/20/2021 18:48:23,8.7482
10/20/2021 18:48:24,8.7456
10/20/2021 18:48:25,8.7429
10/20/2021 18:48:26,8.7402
10/20/2021 18:48:27,8.7368
10/20/2021 18:48:28,8.7336
10/20/2021 18:48:29,8.7297
10/20/2021 18:48:30,8.7252
10/20/2021 18:48:31,8.7225
10/20/2021 18:48:32,8.7199
10/20/2021 18:48:33,8.7167
10/20/2021 18:48:34,8.7137
10/20/2021 18:48:35,8.709
10/20/2021 18:48:36,8.7035
10/20/2021 18:48:37,8.6999
10/20/2021 18:48:38,8.6953
10/20/2021 18:48:39,8.6933
10/20/2021 18:48:40,8.6914
10/20/2021 18:48:41,8.689
10/20/2021 18:48:42,8.6855
10/20/2021 18:48:43,8.6835
10/20/2021 18:48:44,8.6828
10/20/2021 18:48:45,8.6827
10/20/2021 18:48:46,8.6818
10/20/2021 18:48:47,8.6802
10/20/2021 18:48:48,8.6779
10/20/2021 18:48:49,8.6761
10/20/2021 18:48:50,8.6739
10/20/2021 18:48:51,8.6701
10/20/2021 18:48:52,8.6664
10/20/2021 18:48:53,8.662
10/20/2021 18:48:54,8.6574
10/20/2021 18:48:55,8.6537
10/20/2021 18:48:56,8.6589
10/20/2021 18:48:57,8.645
10/20/2021 18:48:58,8.6416
10/20/2021 18:48:59,8.6396
10/20/2021 18:49:00,8.6378
10/20/2021 18:49:01,8.6336
10/20/2021 18:49:02,8.6294
10/20/2021 18:49:03,8.6237
10/20/2021 18:49:04,8.6208
10/20/2021 18:49:05,8.618
10/20/2021 18:49:06,8.6136
10/20/2021 18:49:07,8.6097
10/20/2021 18:49:08,8.6058
10/20/2021 18:49:09,8.6004
10/20/2021 18:49:10,8.5948
10/20/2021 18:49:11,8.5907
10/20/2021 18:49:12,8.5856
10/20/2021 18:49:13,8.5819
10/20/2021 18:49:14,8.5785
10/20/2021 18:49:15,8.5744
10/20/2021 18:49:16,8.5723
10/20/2021 18:49:17,8.5697
10/20/2021 18:49:18,8.5679
10/20/2021 18:49:19,8.564
10/20/2021 18:49:20,8.5624
10/20/2021 18:49:21,8.5589
10/20/2021 18:49:22,8.556
10/20/2021 18:49:23,8.5531
10/20/2021 18:49:24,8.5501
10/20/2021 18:49:25,8.5483
10/20/2021 18:49:26,8.5467
10/20/2021 18:49:27,8.5445
10/20/2021 18:49:28,8.5415
10/20/2021 18:49:29,8.5386
10/20/2021 18:49:30,8.5351
10/20/2021 18:49:31,8.5318
10/20/2021 18:49:32,8.5281
10/20/2021 18:49:33,8.5245
10/20/2021 18:49:34,8.5239
10/20/2021 18:49:35,8.5239
10/20/2021 18:49:36,8.5217
10/20/2021 18:49:37,8.5194
10/20/2021 18:49:38,8.517
10/20/2021 18:49:39,8.5127
10/20/2021 18:49:40,8.5082
10/20/2021 18:49:41,8.5036
10/20/2021 18:49:42,8.4985
10/20/2021 18:49:43,8.4952
10/20/2021 18:49:44,8.4906
10/20/2021 18:49:45,8.4869
10/20/2021 18:49:46,8.4846
10/20/2021 18:49:47,8.4827
10/20/2021 18:49:48,8.4802
10/20/2021 18:49:49,8.4789
10/20/2021 18:49:50,8.4773
10/20/2021 18:49:51,8.4755
10/20/2021 18:49:52,8.4732
10/20/2021 18:49:53,8.4702
10/20/2021 18:49:54,8.4668
10/20/2021 18:49:55,8.4621
10/20/2021 18:49:56,8.4599
10/20/2021 18:49:57,8.4582
10/20/2021 18:49:58,8.4567
10/20/2021 18:49:59,8.4558
10/20/2021 18:50:00,8.4549
10/20/2021 18:50:01,8.4532
10/20/2021 18:50:02,8.4508
10/20/2021 18:50:03,8.4508
10/20/2021 18:50:04,8.4516
10/20/2021 18:50:05,8.4525
10/20/2021 18:50:06,8.4524
10/20/2021 18:50:07,8.4507
10/20/2021 18:50:08,8.4436
10/20/2021 18:50:09,8.4424
10/20/2021 18:50:10,8.4399
10/20/2021 18:50:11,8.4333
10/20/2021 18:50:12,8.4278
10/20/2021 18:50:13,8.4244
10/20/2021 18:50:14,8.4223
10/20/2021 18:50:15,8.4192
10/20/2021 18:50:16,8.417
10/20/2021 18:50:17,8.4146
10/20/2021 18:50:18,8.4119
10/20/2021 18:50:19,8.409
10/20/2021 18:50:20,8.4051
10/20/2021 18:50:21,8.4029
10/20/2021 18:50:22,8.4014
10/20/2021 18:50:23,8.4002
10/20/2021 18:50:24,8.3989
10/20/2021 18:50:25,8.3965
10/20/2021 18:50:26,8.3938
10/20/2021 18:50:27,8.3902
10/20/2021 18:50:28,8.3875
10/20/2021 18:50:29,8.3838
10/20/2021 18:50:30,8.3796
10/20/2021 18:50:31,8.3772
10/20/2021 18:50:32,8.3747
10/20/2021 18:50:33,8.3701
10/20/2021 18:50:34,8.3668
10/20/2021 18:50:35,8.3638
10/20/2021 18:50:36,8.3596
10/20/2021 18:50:37,8.357
10/20/2021 18:50:38,8.3556
10/20/2021 18:50:39,8.3537
10/20/2021 18:50:40,8.3524
10/20/2021 18:50:41,8.3509
10/20/2021 18:50:42,8.3482
10/20/2021 18:50:43,8.3462
10/20/2021 18:50:44,8.3443
10/20/2021 18:50:45,8.3417
10/20/2021 18:50:46,8.3396
10/20/2021 18:50:47,8.3368
10/20/2021 18:50:48,8.3317
10/20/2021 18:50:49,8.3288
10/20/2021 18:50:50,8.3243
10/20/2021 18:50:51,8.322
10/20/2021 18:50:52,8.32
10/20/2021 18:50:53,8.3182
10/20/2021 18:50:54,8.3173
10/20/2021 18:50:55,8.3175
10/20/2021 18:50:56,8.3179
10/20/2021 18:50:57,8.3175
10/20/2021 18:50:58,8.3179
10/20/2021 18:50:59,8.318
10/20/2021 18:51:00,8.3174
10/20/2021 18:51:01,8.3164
10/20/2021 18:51:02,8.3142
10/20/2021 18:51:03,8.3124
10/20/2021 18:51:04,8.3108
10/20/2021 18:51:05,8.3092
10/20/2021 18:51:06,8.3082
10/20/2021 18:51:07,8.3076
10/20/2021 18:51:08,8.3048
10/20/2021 18:51:09,8.2996
10/20/2021 18:51:10,8.2965
10/20/2021 18:51:11,8.2936
10/20/2021 18:51:12,8.2889
10/20/2021 18:51:13,8.2856
10/20/2021 18:51:14,8.2825
10/20/2021 18:51:15,8.2803
10/20/2021 18:51:16,8.2799
10/20/2021 18:51:17,8.2803
10/20/2021 18:51:18,8.2789
10/20/2021 18:51:19,8.2766
10/20/2021 18:51:20,8.2746
10/20/2021 18:51:21,8.2724
10/20/2021 18:51:22,8.2705
10/20/2021 18:51:23,8.2689
10/20/2021 18:51:24,8.268
10/20/2021 18:51:25,8.2682
10/20/2021 18:51:26,8.2686
10/20/2021 18:51:27,8.2679
10/20/2021 18:51:28,8.2668
10/20/2021 18:51:29,8.2657
10/20/2021 18:51:30,8.2634
10/20/2021 18:51:31,8.2616
10/20/2021 18:51:32,8.2614
10/20/2021 18:51:33,8.2616
10/20/2021 18:51:34,8.2617
10/20/2021 18:51:35,8.2624
10/20/2021 18:51:36,8.2619
10/20/2021 18:51:37,8.2605
10/20/2021 18:51:38,8.2592
10/20/2021 18:51:39,8.2581
10/20/2021 18:51:40,8.2571
10/20/2021 18:51:41,8.2553
10/20/2021 18:51:42,8.2528
10/20/2021 18:51:43,8.2518
10/20/2021 18:51:44,8.2508
10/20/2021 18:51:45,8.2477
10/20/2021 18:51:46,8.2452
10/20/2021 18:51:47,8.2428
10/20/2021 18:51:48,8.2375
10/20/2021 18:51:49,8.2348
10/20/2021 18:51:50,8.2325
10/20/2021 18:51:51,8.2309
10/20/2021 18:51:52,8.2288
10/20/2021 18:51:53,8.2269
10/20/2021 18:51:54,8.2248
10/20/2021 18:51:55,8.2235
10/20/2021 18:51:56,8.2228
10/20/2021 18:51:57,8.2223
10/20/2021 18:51:58,8.2224
10/20/2021 18:51:59,8.2227
10/20/2021 18:52:00,8.2233
10/20/2021 18:52:01,8.2233
10/20/2021 18:52:02,8.2232
10/20/2021 18:52:03,8.2231
10/20/2021 18:52:04,8.2225
10/20/2021 18:52:05,8.2212
10/20/2021 18:52:06,8.2188
10/20/2021 18:52:07,8.2164
10/20/2021 18:52:08,8.2143
10/20/2021 18:52:09,8.212
10/20/2021 18:52:10,8.2111
10/20/2021 18:52:11,8.2107
10/20/2021 18:52:12,8.2106
10/20/2021 18:52:13,8.2108
10/20/2021 18:52:14,8.2115
10/20/2021 18:52:15,8.2102
10/20/2021 18:52:16,8.2084
10/20/2021 18:52:17,8.2068
10/20/2021 18:52:18,8.2044
10/20/2021 18:52:19,8.2025
10/20/2021 18:52:20,8.2013
10/20/2021 18:52:21,8.2005
10/20/2021 18:52:22,8.1991
10/20/2021 18:52:23,8.1973
10/20/2021 18:52:24,8.1971
10/20/2021 18:52:25,8.1971
10/20/2021 18:52:26,8.1968
10/20/2021 18:52:27,8.1936
10/20/2021 18:52:28,8.1882
10/20/2021 18:52:29,8.1832
10/20/2021 18:52:30,8.1799
10/20/2021 18:52:31,8.1775
10/20/2021 18:52:32,8.1745
10/20/2021 18:52:33,8.1718
10/20/2021 18:52:34,8.1692
10/20/2021 18:52:35,8.1666
10/20/2021 18:52:36,8.1637
10/20/2021 18:52:37,8.1617
10/20/2021 18:52:38,8.1595
10/20/2021 18:52:39,8.1573
10/20/2021 18:52:40,8.1563
10/20/2021 18:52:41,8.1562
10/20/2021 18:52:42,8.1574
10/20/2021 18:52:43,8.1595
10/20/2021 18:52:44,8.1614
10/20/2021 18:52:45,8.164
10/20/2021 18:52:46,8.1658
10/20/2021 18:52:47,8.166
10/20/2021 18:52:48,8.1664
10/20/2021 18:52:49,8.1656
10/20/2021 18:52:50,8.1639
10/20/2021 18:52:51,8.1608
10/20/2021 18:52:52,8.1592
10/20/2021 18:52:53,8.1591
10/20/2021 18:52:54,8.1593
10/20/2021 18:52:55,8.1578
10/20/2021 18:52:56,8.1539
10/20/2021 18:52:57,8.1522
10/20/2021 18:52:58,8.1509
10/20/2021 18:52:59,8.15
10/20/2021 18:53:00,8.1478
10/20/2021 18:53:01,8.1457
10/20/2021 18:53:02,8.1437
10/20/2021 18:53:03,8.1381
10/20/2021 18:53:04,8.1318
10/20/2021 18:53:05,8.1242
10/20/2021 18:53:06,8.1131
10/20/2021 18:53:07,8.1038
10/20/2021 18:53:08,8.0932
10/20/2021 18:53:09,8.0791
10/20/2021 18:53:10,8.0656
10/20/2021 18:53:11,8.0521
10/20/2021 18:53:12,8.0325
10/20/2021 18:53:13,8.0172
10/20/2021 18:53:14,8.0002
10/20/2021 18:53:15,7.9797
10/20/2021 18:53:16,7.9639
10/20/2021 18:53:17,7.9395
10/20/2021 18:53:18,7.9175
10/20/2021 18:53:19,7.9002
10/20/2021 18:53:20,7.8843
10/20/2021 18:53:21,7.863
10/20/2021 18:53:22,7.8426
10/20/2021 18:53:23,7.8263
10/20/2021 18:53:24,7.8064
10/20/2021 18:53:25,7.7921
10/20/2021 18:53:26,7.7766
10/20/2021 18:53:27,7.7575
10/20/2021 18:53:28,7.7419
10/20/2021 18:53:29,7.7275
10/20/2021 18:53:30,7.7028
10/20/2021 18:53:31,7.686
10/20/2021 18:53:32,7.6692
10/20/2021 18:53:33,7.651
10/20/2021 18:53:34,7.6258
10/20/2021 18:53:35,7.6101
10/20/2021 18:53:36,7.5899
10/20/2021 18:53:37,7.5759
10/20/2021 18:53:38,7.553
10/20/2021 18:53:39,7.5308
10/20/2021 18:53:40,7.513
10/20/2021 18:53:41,7.4974
10/20/2021 18:53:42,7.4787
10/20/2021 18:53:43,7.4705
10/20/2021 18:53:44,7.4568
10/20/2021 18:53:45,7.4466
10/20/2021 18:53:46,7.4399
10/20/2021 18:53:47,7.4345
10/20/2021 18:53:48,7.4308
10/20/2021 18:53:49,7.4268
10/20/2021 18:53:50,7.4238
10/20/2021 18:53:51,7.4203
10/20/2021 18:53:52,7.4189
10/20/2021 18:53:53,7.4176
10/20/2021 18:53:54,7.416
10/20/2021 18:53:55,7.4155
10/20/2021 18:53:56,7.415
10/20/2021 18:53:57,7.4146
10/20/2021 18:53:58,7.4148
10/20/2021 18:53:59,7.4154
10/20/2021 18:54:00,7.4187
10/20/2021 18:54:01,7.4209
10/20/2021 18:54:02,7.4233
10/20/2021 18:54:03,7.426
10/20/2021 18:54:04,7.4271
10/20/2021 18:54:05,7.4275
10/20/2021 18:54:06,7.4259
10/20/2021 18:54:07,7.4246
10/20/2021 18:54:08,7.4233
10/20/2021 18:54:09,7.4213
10/20/2021 18:54:10,7.42
10/20/2021 18:54:11,8.9289
10/20/2021 18:54:12,9.5013
10/20/2021 18:54:13,9.8785
10/20/2021 18:54:14,10.0388
10/20/2021 18:54:15,10.1392
10/20/2021 18:54:16,10.1902
10/20/2021 18:54:17,10.2176
10/20/2021 18:54:18,10.2487
10/20/2021 18:54:19,10.2674
10/20/2021 18:54:20,10.2889
10/20/2021 18:54:21,10.0377
10/20/2021 18:54:22,9.6938
10/20/2021 18:54:23,9.503
10/20/2021 18:54:24,9.3726
10/20/2021 18:54:25,9.3122
10/20/2021 18:54:26,9.27
10/20/2021 18:54:27,9.2438
10/20/2021 18:54:28,9.2239
10/20/2021 18:54:29,9.208
10/20/2021 18:54:30,9.1903
10/20/2021 18:54:31,9.1797
10/20/2021 18:54:32,9.1696
10/20/2021 18:54:33,9.1574
10/20/2021 18:54:34,9.1493
10/20/2021 18:54:35,9.1422
10/20/2021 18:54:36,9.134
10/20/2021 18:54:37,9.1292
10/20/2021 18:54:38,9.1238
10/20/2021 18:54:39,9.1196
10/20/2021 18:54:40,9.1167
10/20/2021 18:54:41,9.1141
10/20/2021 18:54:42,9.1119
10/20/2021 18:54:43,9.1113
10/20/2021 18:54:44,9.1107
10/20/2021 18:54:45,9.1096
10/20/2021 18:54:46,9.1092
10/20/2021 18:54:47,9.1095
10/20/2021 18:54:48,9.1101
10/20/2021 18:54:49,9.1101
10/20/2021 18:54:50,9.1094
10/20/2021 18:54:51,9.1062
10/20/2021 18:54:52,9.1022
10/20/2021 18:54:53,9.0996
10/20/2021 18:54:54,9.0974
10/20/2021 18:54:55,9.096
10/20/2021 18:54:56,9.0946
10/20/2021 18:54:57,9.0924
10/20/2021 18:54:58,9.0899
10/20/2021 18:54:59,9.0883
10/20/2021 18:55:00,9.0883
10/20/2021 18:55:01,9.0873
10/20/2021 18:55:02,9.0845
10/20/2021 18:55:03,9.0826
10/20/2021 18:55:04,9.082
10/20/2021 18:55:05,9.0821
10/20/2021 18:55:06,9.0833
10/20/2021 18:55:07,9.0834
10/20/2021 18:55:08,9.0824
10/20/2021 18:55:09,9.0805
10/20/2021 18:55:10,9.0799
10/20/2021 18:55:11,9.0813
10/20/2021 18:55:12,9.0862
10/20/2021 18:55:13,9.0901
10/20/2021 18:55:14,9.0933
10/20/2021 18:55:15,9.0965
10/20/2021 18:55:16,9.0994
10/20/2021 18:55:17,9.1027
10/20/2021 18:55:18,9.1068
10/20/2021 18:55:19,9.1088
10/20/2021 18:55:20,9.1123
10/20/2021 18:55:21,9.1158
10/20/2021 18:55:22,9.1198
10/20/2021 18:55:23,9.1269
10/20/2021 18:55:24,9.1303
10/20/2021 18:55:25,9.1338
10/20/2021 18:55:26,9.1381
10/20/2021 18:55:27,9.1404
10/20/2021 18:55:28,9.1425
10/20/2021 18:55:29,9.1458
10/20/2021 18:55:30,9.1467
10/20/2021 18:55:31,9.1474
10/20/2021 18:55:32,9.1487
10/20/2021 18:55:33,9.1513
10/20/2021 18:55:34,9.1548
10/20/2021 18:55:35,9.1583
10/20/2021 18:55:36,9.162
10/20/2021 18:55:37,9.1635
10/20/2021 18:55:38,9.1643
10/20/2021 18:55:39,9.1651
10/20/2021 18:55:40,9.1666
10/20/2021 18:55:41,9.168
10/20/2021 18:55:42,9.1721
10/20/2021 18:55:43,9.1756
10/20/2021 18:55:44,9.1796
10/20/2021 18:55:45,9.1864
10/20/2021 18:55:46,9.1929
10/20/2021 18:55:47,9.1995
10/20/2021 18:55:48,9.207
10/20/2021 18:55:49,9.2112
10/20/2021 18:55:50,9.2142
10/20/2021 18:55:51,9.2181
10/20/2021 18:55:52,9.2218
10/20/2021 18:55:53,9.2248
10/20/2021 18:55:54,9.2277
10/20/2021 18:55:55,9.2298
10/20/2021 18:55:56,9.2314
10/20/2021 18:55:57,9.234
10/20/2021 18:55:58,9.2368
10/20/2021 18:55:59,9.241
10/20/2021 18:56:00,9.2496
10/20/2021 18:56:01,9.2565
10/20/2021 18:56:02,9.2616
10/20/2021 18:56:03,9.2654
10/20/2021 18:56:04,9.2682
10/20/2021 18:56:05,9.2737
10/20/2021 18:56:06,9.2777
10/20/2021 18:56:07,9.2824
10/20/2021 18:56:08,9.286
10/20/2021 18:56:09,9.2914
10/20/2021 18:56:10,9.2951
10/20/2021 18:56:11,9.2981
10/20/2021 18:56:12,9.3018
10/20/2021 18:56:13,9.3044
10/20/2021 18:56:14,9.3069
10/20/2021 18:56:15,9.3124
10/20/2021 18:56:16,9.3182
10/20/2021 18:56:17,9.3239
10/20/2021 18:56:18,9.3297
10/20/2021 18:56:19,9.3339
10/20/2021 18:56:20,9.3386
10/20/2021 18:56:21,9.3468
10/20/2021 18:56:22,9.3538
10/20/2021 18:56:23,9.3597
10/20/2021 18:56:24,9.3652
10/20/2021 18:56:25,9.3702
10/20/2021 18:56:26,9.3755
10/20/2021 18:56:27,9.3808
10/20/2021 18:56:28,9.3864
10/20/2021 18:56:29,9.3928
10/20/2021 18:56:30,9.401
10/20/2021 18:56:31,9.4067
10/20/2021 18:56:32,9.4123
10/20/2021 18:56:33,9.4197
10/20/2021 18:56:34,9.4241
10/20/2021 18:56:35,9.4287
10/20/2021 18:56:36,9.4322
10/20/2021 18:56:37,9.4352
10/20/2021 18:56:38,9.4377
10/20/2021 18:56:39,9.4423
10/20/2021 18:56:40,9.4468
10/20/2021 18:56:41,9.4513
10/20/2021 18:56:42,9.4582
10/20/2021 18:56:43,9.4653
10/20/2021 18:56:44,9.4725
10/20/2021 18:56:45,9.4805
10/20/2021 18:56:46,9.4861
10/20/2021 18:56:47,9.492
10/20/2021 18:56:48,9.5016
10/20/2021 18:56:49,9.5087
10/20/2021 18:56:50,9.5153
10/20/2021 18:56:51,9.5246
10/20/2021 18:56:52,9.53
10/20/2021 18:56:53,9.5346
10/20/2021 18:56:54,9.5405
10/20/2021 18:56:55,9.5448
10/20/2021 18:56:56,9.5489
10/20/2021 18:56:57,9.5548
10/20/2021 18:56:58,9.5589
10/20/2021 18:56:59,9.5633
10/20/2021 18:57:00,9.5705
10/20/2021 18:57:01,9.576
10/20/2021 18:57:02,9.5832
10/20/2021 18:57:03,9.5896
10/20/2021 18:57:04,9.5956
10/20/2021 18:57:05,9.6012
10/20/2021 18:57:06,9.6088
10/20/2021 18:57:07,9.6138
10/20/2021 18:57:08,9.6198
10/20/2021 18:57:09,9.6246
10/20/2021 18:57:10,9.6289
10/20/2021 18:57:11,9.6328
10/20/2021 18:57:12,9.6387
10/20/2021 18:57:13,9.6433
10/20/2021 18:57:14,9.6493
10/20/2021 18:57:15,9.6582
10/20/2021 18:57:16,9.6633
10/20/2021 18:57:17,9.6678
10/20/2021 18:57:18,9.6751
10/20/2021 18:57:19,9.681
10/20/2021 18:57:20,9.6866
10/20/2021 18:57:21,9.6895
10/20/2021 18:57:22,9.6912
10/20/2021 18:57:23,9.6935
10/20/2021 18:57:24,9.6977
10/20/2021 18:57:25,9.6994
10/20/2021 18:57:26,9.7014
10/20/2021 18:57:27,9.7048
10/20/2021 18:57:28,9.7084
10/20/2021 18:57:29,9.7125
10/20/2021 18:57:30,9.7171
10/20/2021 18:57:31,9.7205
10/20/2021 18:57:32,9.7228
10/20/2021 18:57:33,9.7263
10/20/2021 18:57:34,9.7301
10/20/2021 18:57:35,9.7341
10/20/2021 18:57:36,9.7401
10/20/2021 18:57:37,9.7442
10/20/2021 18:57:39,9.7522
10/20/2021 18:57:40,9.7557
10/20/2021 18:57:41,9.7593
10/20/2021 18:57:42,9.7643
10/20/2021 18:57:43,9.7677
10/20/2021 18:57:44,9.7737
10/20/2021 18:57:45,9.7768
10/20/2021 18:57:46,9.7804
10/20/2021 18:57:47,9.7838
10/20/2021 18:57:48,9.7881
10/20/2021 18:57:49,9.7918
10/20/2021 18:57:50,9.7957
10/20/2021 18:57:51,9.7995
10/20/2021 18:57:52,9.8021
10/20/2021 18:57:53,9.805
10/20/2021 18:57:54,9.8077
10/20/2021 18:57:55,9.8081
10/20/2021 18:57:56,9.8093
10/20/2021 18:57:57,9.812
10/20/2021 18:57:58,9.8151
10/20/2021 18:57:59,9.8187
10/20/2021 18:58:00,9.8233
10/20/2021 18:58:01,9.8284
10/20/2021 18:58:02,9.8349
10/20/2021 18:58:03,9.8436
10/20/2021 18:58:04,9.8505
10/20/2021 18:58:05,9.857
10/20/2021 18:58:06,9.8655
10/20/2021 18:58:07,9.8725
10/20/2021 18:58:08,9.8785
10/20/2021 18:58:09,9.8849
10/20/2021 18:58:10,9.8874
10/20/2021 18:58:11,9.8892
10/20/2021 18:58:12,9.891
10/20/2021 18:58:13,9.8919
10/20/2021 18:58:14,9.8933
10/20/2021 18:58:15,9.8978
10/20/2021 18:58:16,9.9019
10/20/2021 18:58:17,9.9065
10/20/2021 18:58:18,9.911
10/20/2021 18:58:19,9.9136
10/20/2021 18:58:20,9.9165
10/20/2021 18:58:21,9.9219
10/20/2021 18:58:22,9.9265
10/20/2021 18:58:23,9.9307
10/20/2021 18:58:24,9.9359
10/20/2021 18:58:25,9.9409
10/20/2021 18:58:26,9.9469
10/20/2021 18:58:27,9.9559
10/20/2021 18:58:28,9.9618
10/20/2021 18:58:29,9.7
10/20/2021 18:58:30,9.0069
10/20/2021 18:58:31,8.7776
10/20/2021 18:58:32,8.6657
10/20/2021 18:58:33,8.5905
10/20/2021 18:58:34,8.5529
10/20/2021 18:58:35,8.5288
10/20/2021 18:58:36,8.4983
10/20/2021 18:58:37,8.48
10/20/2021 18:58:38,8.4646
10/20/2021 18:58:39,8.4493
10/20/2021 18:58:40,8.4415
10/20/2021 18:58:41,8.4374
10/20/2021 18:58:42,8.5721
10/20/2021 18:58:43,8.7046
10/20/2021 18:58:44,8.323
10/20/2021 18:58:45,8.883
10/20/2021 18:58:46,8.9415
10/20/2021 18:58:47,8.9837
10/20/2021 18:58:48,9.025
10/20/2021 18:58:49,9.0534
10/20/2021 18:58:50,9.074
10/20/2021 18:58:51,9.0984
10/20/2021 18:58:52,9.1144
10/20/2021 18:58:53,9.1285
10/20/2021 18:58:54,9.1457
10/20/2021 18:58:55,9.1576
10/20/2021 18:58:56,9.1686
10/20/2021 18:58:57,9.1797
10/20/2021 18:58:58,9.1861
10/20/2021 18:58:59,9.1932
10/20/2021 18:59:00,9.2042
10/20/2021 18:59:01,9.2111
10/20/2021 18:59:02,9.2192
10/20/2021 18:59:03,9.2246
10/20/2021 18:59:04,9.2284
10/20/2021 18:59:05,9.2338
10/20/2021 18:59:06,9.2373
10/20/2021 18:59:07,9.2414
10/20/2021 18:59:08,9.2475
10/20/2021 18:59:09,9.2521
10/20/2021 18:59:10,9.2568
10/20/2021 18:59:11,9.2606
10/20/2021 18:59:12,9.2639
10/20/2021 18:59:13,9.2659
10/20/2021 18:59:14,9.2679
10/20/2021 18:59:15,9.2693
10/20/2021 18:59:16,9.2691
10/20/2021 18:59:17,9.2692
10/20/2021 18:59:18,9.2698
10/20/2021 18:59:19,9.2719
10/20/2021 18:59:20,9.2752
10/20/2021 18:59:21,9.2796
10/20/2021 18:59:22,9.2837
10/20/2021 18:59:23,9.2886
10/20/2021 18:59:24,9.2936
10/20/2021 18:59:25,9.297
10/20/2021 18:59:26,9.3016
10/20/2021 18:59:27,9.3095
10/20/2021 18:59:28,9.3157
10/20/2021 18:59:29,9.3209
10/20/2021 18:59:30,9.326
10/20/2021 18:59:31,9.3292
10/20/2021 18:59:32,9.3362
10/20/2021 18:59:33,9.343
10/20/2021 18:59:34,9.3491
10/20/2021 18:59:35,9.354
10/20/2021 18:59:36,9.3578
10/20/2021 18:59:37,9.3599
10/20/2021 18:59:38,9.3615
10/20/2021 18:59:39,9.3627
10/20/2021 18:59:40,9.3643
10/20/2021 18:59:41,9.3653
10/20/2021 18:59:42,9.3686
10/20/2021 18:59:43,9.3702
10/20/2021 18:59:44,9.3714
10/20/2021 18:59:45,9.3727
10/20/2021 18:59:46,9.375
10/20/2021 18:59:47,9.3775
10/20/2021 18:59:48,9.3821
10/20/2021 18:59:49,9.3852
10/20/2021 18:59:50,9.3884
10/20/2021 18:59:51,9.3927
10/20/2021 18:59:52,9.3954
10/20/2021 18:59:53,9.3986
10/20/2021 18:59:54,9.4034
10/20/2021 18:59:55,9.4064
10/20/2021 18:59:56,9.4085
10/20/2021 18:59:57,9.4094
